step	time	T	Ekin	lj	bond_124	angle_252	dihedral_190	lj-14_0	lj-14_1	P
2.343e+06	2343	3.5449	39880.2	-35780.5	14403.2	17461.9	77037.1	428.01	17715.9	-15.5264
2.344e+06	2344	3.5019	39396.4	-36055.9	13582.3	17928.7	77026.7	389.602	17717.8	27.2296
2.345e+06	2345	3.47515	39095.5	-35995.1	14054	17680	77625.4	453.908	17740.2	34.2522
2.346e+06	2346	3.47624	39107.6	-36028.7	13943.3	17542.3	77684.4	338.2	17773.2	-2.7466
2.347e+06	2347	3.51414	39534	-36039.6	14173.8	17590.3	76999.4	373.046	17649.9	-26.1332
2.348e+06	2348	3.4882	39242.3	-35952.5	14288.6	17545.6	77039.3	502.37	17748	-6.39769
2.349e+06	2349	3.55304	39971.7	-35924.1	14265.7	17608.8	76421.7	432.323	18348.8	20.7028
2.35e+06	2350	3.52163	39618.3	-36138.8	14328	17994	77088.2	409.144	17570.5	-17.2462
2.351e+06	2351	3.46778	39012.6	-36104.4	14148.8	17328.8	77070.4	434.022	17832.5	3.25049
2.352e+06	2352	3.48249	39178.1	-35788.4	14432.3	17752	77090.2	406.454	17705.7	-9.94695
2.353e+06	2353	3.49377	39304.9	-36023.6	14065.6	17240.3	77171.1	464.081	17662.6	-20.3031
2.354e+06	2354	3.51454	39538.6	-36003.5	14390.3	17371	77210.8	455.893	17797.5	-4.27951
2.355e+06	2355	3.5059	39441.4	-36091.7	13965.4	17338	77687.3	410.611	17414.2	-33.5039
2.356e+06	2356	3.46516	38983	-35887.8	13624.4	17266.6	77540.1	447.421	17501.4	-0.658168
2.357e+06	2357	3.53648	39785.4	-35782.1	14073.8	17661	77577.3	385.329	17626.6	24.0094
2.358e+06	2358	3.55097	39948.5	-35938.4	14024.1	16904.4	78108.6	456.29	17087.7	-35.1942
2.359e+06	2359	3.54094	39835.6	-35673.3	14268.2	17125.6	77746.5	436.652	17284.5	-37.9395
2.36e+06	2360	3.57033	40166.3	-35751.1	14123	17562.9	77485.8	451.46	17535.4	4.09352
2.361e+06	2361	3.48821	39242.4	-36157.4	14080.3	17506.4	77726	437.511	17458.2	-32.8065
2.362e+06	2362	3.48838	39244.3	-36044.4	14039.3	17335.3	77911.7	389.307	17193.3	-23.7496
2.363e+06	2363	3.4311	38599.9	-36137.8	13969.7	17363.8	78159.2	356.158	17457.5	-26.6802
2.364e+06	2364	3.48871	39248	-35959.1	14298.8	17125.8	77309	459.053	17607.6	-16.2228
2.365e+06	2365	3.5562	40007.2	-35909.4	13960.7	17438.3	77665.5	392.606	17512.2	-2.95403
2.366e+06	2366	3.52138	39615.5	-35860.3	14273.5	17225.8	77672.8	433.534	17637.9	-16.8424
2.367e+06	2367	3.49259	39291.6	-35713.1	13876	17050.5	77836.9	364.854	17620.9	9.29273
2.368e+06	2368	3.50439	39424.4	-35749.5	13832.7	17214.9	78002.4	372.29	17332.2	2.99549
2.369e+06	2369	3.48628	39220.6	-35894.9	14213.5	17270	78111.5	457.922	17542	2.84525
2.37e+06	2370	3.51359	39527.8	-35874.6	14289.7	17141.1	77974.6	410.696	17024.1	-15.5359
2.371e+06	2371	3.51257	39516.4	-35921.3	13757.8	17160.5	77869.2	418.818	17403.3	-10.5751
2.372e+06	2372	3.51041	39492.1	-35991.3	13897.6	17667.8	77607.1	448.786	17331.7	-10.0182
2.373e+06	2373	3.57845	40257.5	-36138.7	13721.4	17435.8	77992.8	434.375	17261.2	-4.2381
2.374e+06	2374	3.51444	39537.4	-36064.1	14109.2	17706.9	77358.9	432.172	17362.9	17.6654
2.375e+06	2375	3.5208	39609.1	-35818.5	14373.6	17307.2	77713	404.763	17375.1	-27.6988
2.376e+06	2376	3.50593	39441.7	-36017.7	14107.2	17349.8	77932.2	398.933	17271.7	7.54068
2.377e+06	2377	3.53627	39783.1	-36133.4	14492.8	17546.3	77077.6	383.057	17919.9	0.903117
2.378e+06	2378	3.52354	39639.9	-36001.9	13793.5	17164	77929	380.5	17470.8	27.493
2.379e+06	2379	3.55766	40023.7	-36042.5	14327.4	17035.7	77295.8	463.579	17718.2	14.5997
2.38e+06	2380	3.52521	39658.6	-35837.8	14284	16950.8	77568	396.061	18069.4	29.3011
2.381e+06	2381	3.51357	39527.7	-36183	14084.4	17712.7	77301.7	381.242	17908.2	25.1487
2.382e+06	2382	3.48012	39151.4	-35992.4	14234.3	17084.2	78042.4	387.929	17488.5	5.87841
2.383e+06	2383	3.51899	39588.7	-36094.1	14333.5	17383.6	78131.4	397.477	17430.7	16.0098
2.384e+06	2384	3.50627	39445.6	-35898.8	14061.6	17005.5	78145.5	381.5	17552.1	18.7215
2.385e+06	2385	3.48687	39227.3	-36238.9	14078.2	16998.8	78036.8	371.017	17682	2.33282
2.386e+06	2386	3.51919	39590.9	-36064.6	14152.8	17213.6	77842.6	351.15	17139.7	-38.0315
2.387e+06	2387	3.48759	39235.3	-35819.5	14406.9	16937.2	77702.1	387.788	17478.5	-50.625
2.388e+06	2388	3.54543	39886.1	-36055.3	14225	17267.8	78107.1	369.067	17473.8	18.4848
2.389e+06	2389	3.51182	39508	-36045.6	14152.4	17544.9	77821.3	354.517	17341.2	-33.8564
2.39e+06	2390	3.49764	39348.5	-36116.7	14058.4	17644	77560.9	390.61	17611.8	5.08794
2.391e+06	2391	3.53278	39743.8	-35885.5	14409.2	17522.8	77896.6	443.716	17431.8	7.20982
2.392e+06	2392	3.55553	39999.8	-35787.5	14271.1	17978.7	77114.2	382.077	17298.7	-14.1313
2.393e+06	2393	3.56477	40103.7	-36071.5	13769.5	17504.7	77675.6	405.833	17489.6	14.1383
2.394e+06	2394	3.48109	39162.2	-35828.5	14524.7	16940.6	77790.1	434.441	17612.5	-2.82989
2.395e+06	2395	3.51737	39570.4	-35853.8	14092.1	17600.5	77971.4	360.676	17412.8	6.1927
2.396e+06	2396	3.54168	39843.8	-35990.6	14214.7	17285.1	77987	453.353	17236.5	-2.15248
2.397e+06	2397	3.51833	39581.2	-36031.7	14165.4	17375.6	77421.9	452.305	17971	24.5759
2.398e+06	2398	3.48	39150	-36027.3	13986.4	17223.5	77656.5	397.881	17651.8	-8.94064
2.399e+06	2399	3.47288	39069.9	-36114.7	13967	17638.7	77752.9	368.786	17192.8	-28.525
2.4e+06	2400	3.51479	39541.4	-36047	14101.5	17828.2	77954.9	362.618	17467	-1.45637
2.401e+06	2401	3.50267	39405	-35866.6	13832	16881	77617.1	447.799	17715.5	30.0871
2.402e+06	2402	3.50604	39442.9	-35936	14205.1	17442.6	77203.9	358.342	18106.7	21.8875
2.403e+06	2403	3.52148	39616.6	-35902.1	14116.7	17109.8	77672.6	486.248	17338.7	-11.0428
2.404e+06	2404	3.54941	39930.9	-35851.6	14353.8	16933.2	77581.9	372.683	17591.7	-19.9404
2.405e+06	2405	3.55327	39974.3	-35812	14132.2	17135.3	77483.4	385.551	17688.2	-8.3597
2.406e+06	2406	3.53422	39760	-35842	14221.2	17521.5	78036.2	403.24	17430.5	13.6259
2.407e+06	2407	3.56697	40128.4	-36153.4	14052.2	17492.6	77372.4	370.003	17495.2	-3.34756
2.408e+06	2408	3.47526	39096.7	-36074.3	14138.3	17422.5	77288.5	381.073	17961.5	-0.818254
2.409e+06	2409	3.58951	40381.9	-35721.8	14125.4	17504.2	76863.5	445.417	17978.1	4.037
2.41e+06	2410	3.49562	39325.8	-36141.3	13800.3	17540.9	76711.1	440.802	17972.9	29.0617
2.411e+06	2411	3.46809	39016	-35829.4	14352.9	17675.9	76977.6	379.899	17986.4	-27.6637
2.412e+06	2412	3.42393	38519.3	-35881.8	14069.7	17399.5	76830.4	434.065	18231.1	22.5206
2.413e+06	2413	3.51816	39579.3	-35835.3	14128.4	17610.8	77130.5	458.169	18054.4	26.3342
2.414e+06	2414	3.48827	39243.1	-35902.2	13817.5	17232.4	77298.5	493.952	17545.8	13.7592
2.415e+06	2415	3.51267	39517.6	-35938.9	14566.3	17432.4	77440.7	396.761	17543	-28.7251
2.416e+06	2416	3.56641	40122.1	-35912.3	14158.7	17622.9	76859.3	413.966	17848.7	-12.3325
2.417e+06	2417	3.54422	39872.5	-36069.9	13610.4	17357.6	77643.2	473.675	17469.9	-25.9341
2.418e+06	2418	3.44058	38706.5	-35819.1	14293.4	17475.6	77007.7	351.811	18039.7	2.80285
2.419e+06	2419	3.53384	39755.7	-35747.5	14034.6	17424.2	76930.7	475.377	17942.9	15.3027
2.42e+06	2420	3.56988	40161.1	-35935.8	14328.1	17518.1	77093.5	405.574	17915.5	14.1017
2.421e+06	2421	3.58885	40374.5	-35857.9	14012.7	17424	76789.4	475.568	18060.6	-28.064
2.422e+06	2422	3.50335	39412.7	-35835.7	13897.2	17890.7	76858.7	393.707	17630	-4.6394
2.423e+06	2423	3.50794	39464.3	-36024.1	14178.9	17110.9	77684.6	428.353	17483.8	4.41409
2.424e+06	2424	3.54742	39908.4	-35946.1	14290.6	17414.9	77269.3	412.836	17719.6	-40.5796
2.425e+06	2425	3.50621	39444.8	-35802.4	13928.6	17795.7	77250.3	542.668	17575.3	3.49097
2.426e+06	2426	3.54467	39877.5	-35990.4	13951.8	17095.5	77644.5	386.049	18061.5	43.0959
2.427e+06	2427	3.45845	38907.5	-35996.1	14142.2	17259.2	77332	389.652	17490.7	-39.5716
2.428e+06	2428	3.48751	39234.5	-35818.5	14137.4	17508.1	77398	430.632	18000.7	17.5423
2.429e+06	2429	3.51345	39526.3	-35730.5	14201.4	17664.5	77529.5	382.748	17639.9	19.1989
2.43e+06	2430	3.50378	39417.5	-35986.4	14376.2	17450.8	77032.7	483.193	17819.1	-8.44967
2.431e+06	2431	3.47252	39065.8	-35860.4	14067.5	17112.7	77911.8	403.145	17702	-31.8549
2.432e+06	2432	3.53873	39810.7	-35946.9	14571.7	17352.2	77779.2	427.735	17391.9	-21.8215
2.433e+06	2433	3.50806	39465.6	-36092.7	14643.3	17171.4	77842.7	448.1	17401.5	7.63354
2.434e+06	2434	3.53127	39726.8	-35918.7	14284.1	17210.7	77259.3	388.225	17752.3	-3.85578
2.435e+06	2435	3.55304	39971.8	-35747.4	14214.4	17359.1	77971.1	380.128	17449	5.03085
2.436e+06	2436	3.53473	39765.7	-36031.7	13756.7	17459.1	77585.7	418.22	17362.7	1.24149
2.437e+06	2437	3.52683	39676.8	-35982.6	14129.3	17648.3	77574.6	396.69	17916.5	4.1268
2.438e+06	2438	3.40839	38344.3	-36057.7	14298.8	17158.4	77264.3	369.102	17682.9	-26.2973
2.439e+06	2439	3.52043	39604.8	-36052.1	14468.8	17649	76885	415.324	17760.3	-22.9784
2.44e+06	2440	3.50956	39482.5	-35746.5	14053.1	16869.7	77387.5	412.845	17686.8	-14.0696
2.441e+06	2441	3.50512	39432.6	-35824.1	14113.8	17696.1	77964	487.778	17185.8	5.31523
2.442e+06	2442	3.57565	40226	-36138.2	13709	17272.5	77710.5	385.95	17584.1	29.4855
2.443e+06	2443	3.49305	39296.8	-35909.6	14816.9	17353.6	77222.2	360.567	17560.3	-8.13534
2.444e+06	2444	3.51361	39528.1	-36097.3	13867.7	17670.3	77475	369.749	17387.9	-20.8145
2.445e+06	2445	3.50038	39379.3	-36211.1	14010.8	16958.4	77276.8	366.723	17641.5	-20.3197
2.446e+06	2446	3.43815	38679.2	-36202.6	14292.7	16984.7	77709.9	456.751	17634.4	4.82299
2.447e+06	2447	3.49363	39303.4	-35825.4	14170.1	17443.1	76827.9	375.798	17766.1	-34.1331
2.448e+06	2448	3.45017	38814.4	-36146.6	13887.9	17524.8	77108	419.19	17664.4	24.1893
2.449e+06	2449	3.55716	40018.1	-35936.4	14272.5	17311.4	77436.3	436.463	17698.8	17.6893
2.45e+06	2450	3.49351	39302	-35985.3	14425	17479.6	77021.2	397.844	17727.6	-14.6992
2.451e+06	2451	3.53778	39800	-35726.1	14030.7	17244.3	77094.4	465.392	17729.6	4.54712
2.452e+06	2452	3.46544	38986.2	-36072.5	13827.6	17514.8	77283.9	430.717	17677.7	-19.1415
2.453e+06	2453	3.51404	39533	-36020.8	14297.2	17154.6	77204.2	410.177	18003.8	-15.1335
2.454e+06	2454	3.56301	40083.9	-35757.3	14368.4	17567.8	76983.4	368.147	17937.9	26.9964
2.455e+06	2455	3.4772	39118.5	-35782.8	14038	17431.2	77199.8	417.111	18018.8	38.5658
2.456e+06	2456	3.60544	40561.1	-36121.6	14275.2	17047.6	77991.6	329.883	17498.6	6.91221
2.457e+06	2457	3.50552	39437	-35915	14337.8	17292.5	77480.1	399.028	17678.6	-5.79269
2.458e+06	2458	3.45925	38916.5	-35902.4	14060.4	17164.8	77937.9	380.999	17962.8	-8.38494
2.459e+06	2459	3.55537	39997.9	-35825.6	13898.3	16926.9	78151.9	423.732	17489.6	-7.74133
2.46e+06	2460	3.54531	39884.7	-36092.4	13951.1	17076.9	77825.2	452.637	17699.4	-13.8269
2.461e+06	2461	3.4422	38724.7	-36104.3	13853.1	17169.9	77634.6	431.383	17423.9	-12.086
2.462e+06	2462	3.4983	39355.8	-36049.7	13958.5	17130.4	77435.6	375.573	17476.5	-14.311
2.463e+06	2463	3.57107	40174.5	-35993.9	14253.2	17230.1	77231	485.697	17425	-16.1692
2.464e+06	2464	3.47544	39098.7	-36047.9	13752.3	17443.4	76948.1	413.076	17952.1	12.4663
2.465e+06	2465	3.54338	39863	-35968.5	14042.4	17687.5	77351.6	412.879	17763.8	-4.07773
2.466e+06	2466	3.43326	38624.2	-35967.6	14569.1	17476.9	77640.7	406.895	17379	-28.028
2.467e+06	2467	3.55668	40012.6	-35687.5	14347.5	17149.9	77662.2	362.942	17444.3	2.07783
2.468e+06	2468	3.4634	38963.3	-35621.2	13782.6	17332.6	77262.5	372.115	17858.5	16.7568
2.469e+06	2469	3.50673	39450.7	-35755.5	14009.3	17487.2	77404	424.078	17736.9	4.01107
2.47e+06	2470	3.51163	39505.9	-35760.9	13977.2	17551.3	77286.2	392.337	17800.9	22.9368
2.471e+06	2471	3.44232	38726.1	-36054.7	14397.8	17002.1	77901.5	371.034	17778.4	1.15732
2.472e+06	2472	3.52789	39688.8	-36024.4	13988.4	17200.6	77139.7	356.909	17932.9	-4.13975
2.473e+06	2473	3.49024	39265.2	-36019.1	14002.6	17659.3	77650.5	454.745	17227.4	-37.9419
2.474e+06	2474	3.46066	38932.4	-35845.1	13727	17583.4	77425.5	430.054	17426.1	25.872
2.475e+06	2475	3.5368	39789	-35642.5	14183.3	16876.7	77973.9	441.358	17582.8	15.0821
2.476e+06	2476	3.50812	39466.3	-35985.8	13930.4	17574.9	78169.9	339.15	17141.7	-22.4394
2.477e+06	2477	3.54944	39931.2	-35899.2	14454.1	16739	78199.8	374.821	17621.5	-29.3587
2.478e+06	2478	3.50018	39377	-36076.7	14266.8	16692.4	78603.6	417.735	17073.4	7.13173
2.479e+06	2479	3.49112	39275.1	-35683.7	13866	17405.7	77973.7	467.372	17175.7	17.2018
2.48e+06	2480	3.50589	39441.2	-35926.9	14025.4	17384.5	77636.9	399.552	17652.4	3.44797
2.481e+06	2481	3.46992	39036.6	-35728.4	14255.5	17802.9	77341.9	382.449	17467.6	13.8442
2.482e+06	2482	3.50461	39426.9	-36014	13947.6	17788.2	77389.7	552.381	17843.2	18.3286
2.483e+06	2483	3.51428	39535.6	-36071.1	14074.5	17263.2	77204.7	491.245	17760.5	-45.4834
2.484e+06	2484	3.61412	40658.9	-35820	14225.1	17332.4	77230.8	460.974	17832.2	32.4701
2.485e+06	2485	3.47949	39144.2	-35936.3	13910.5	17404.2	78046.7	413.902	17302.6	-33.867
2.486e+06	2486	3.50448	39425.4	-36037.8	14163.6	17341.1	77124.1	440.512	17616.6	35.9001
2.487e+06	2487	3.54831	39918.5	-35852.4	14314.8	17119.9	77430.9	428.894	17329.4	-8.48193
2.488e+06	2488	3.53625	39782.8	-36046.8	14144	17537.9	77790.7	469.431	17260.7	-0.0349211
2.489e+06	2489	3.51628	39558.1	-36049.4	14253.9	17237.1	77855	410.748	17495.9	18.018
2.49e+06	2490	3.53033	39716.2	-35801.2	14333.8	17621	77228.3	394.215	17616	-31.7193
2.491e+06	2491	3.53049	39718	-35923.4	14220.7	17518.8	77439.1	381.314	17845.2	-6.12211
2.492e+06	2492	3.61117	40625.7	-35636	14168.5	17169.3	77712.1	428.959	17584.1	17.4458
2.493e+06	2493	3.50834	39468.8	-35931.6	14515.3	17229.4	77589.9	391.845	17649.6	-33.7913
2.494e+06	2494	3.58358	40315.3	-35728.7	14160.1	17831	77235.8	426.163	17446.6	-17.107
2.495e+06	2495	3.58459	40326.7	-35773.9	14254.7	17491.6	77284.1	468.715	17520.2	-11.9113
2.496e+06	2496	3.56574	40114.6	-35800.5	13847.2	17097.4	77791.3	378.675	17593.1	31.0916
2.497e+06	2497	3.49934	39367.6	-35999.6	14291.9	17378.8	77304.4	471.745	17412.1	-28.1192
2.498e+06	2498	3.50967	39483.8	-35950.8	14604.6	17414	77639.3	448.363	17628.6	-11.4393
2.499e+06	2499	3.48369	39191.5	-35922.8	14224.3	17443.3	77775.5	373.092	17507.6	-15.6843
2.5e+06	2500	3.51612	39556.3	-35792.8	14710.3	17480	77613.1	433.643	17663.1	-6.51409
2.501e+06	2501	3.52887	39699.8	-35897.3	14079.2	17629.5	78187.8	424.105	17353.1	-10.2998
2.502e+06	2502	3.45426	38860.4	-35689.8	14250.5	17649.9	77357.6	454.235	17614.4	20.7776
2.503e+06	2503	3.52598	39667.3	-36152.1	13823.7	17104	77811.3	445.497	17651.2	16.5364
2.504e+06	2504	3.55176	39957.3	-35946.2	13964.4	17551.8	77638.4	429.259	17587.1	-3.60289
2.505e+06	2505	3.51503	39544.1	-35890.6	14138.9	17216.9	77467.7	461.216	17899.3	35.6469
2.506e+06	2506	3.52664	39674.7	-35806.2	14318.9	17502.3	77064.6	374.28	17520.2	-16.1741
2.507e+06	2507	3.53509	39769.8	-35665	14184.1	17646.2	77126.7	369.5	17462	-5.24174
2.508e+06	2508	3.53915	39815.4	-36015	14101.7	17403.7	78061.1	351.573	17185.7	-18.2342
2.509e+06	2509	3.47725	39119.1	-35658.7	14350.5	17287.1	77260.9	438.639	17596.5	-21.392
2.51e+06	2510	3.58008	40275.8	-36009.2	14593	17684.1	77648.2	511.218	17470	2.26855
2.511e+06	2511	3.56482	40104.3	-35886.2	13916.6	17234	77667	455.903	17543	-9.10025
2.512e+06	2512	3.54778	39912.6	-35884.6	13981	18002.4	77303.8	438.742	17550.8	8.67772
2.513e+06	2513	3.51091	39497.8	-36013.1	14392.3	17467	77415	350.789	17831.9	-3.74222
2.514e+06	2514	3.56725	40131.6	-35854.4	14310.8	17194.1	77056.2	383.121	18098.3	8.53875
2.515e+06	2515	3.55926	40041.7	-36078.2	13984.6	17432.2	77728.2	382.58	17338	-18.51
2.516e+06	2516	3.5144	39537	-35827.6	13925.5	17048.3	77327.6	421.879	17827	23.0486
2.517e+06	2517	3.53435	39761.5	-35861.3	14241.7	17202.8	76909.7	367.724	18162.2	40.2395
2.518e+06	2518	3.55209	39961	-36151.8	14142.3	17308.3	77617.5	430.74	17406.4	-37.8808
2.519e+06	2519	3.55159	39955.3	-35955.9	14030.8	17592.4	77680.6	354.032	17632.4	-1.96823
2.52e+06	2520	3.50322	39411.2	-35895.2	14005.6	17478.1	77826.3	384.298	17453.9	25.4578
2.521e+06	2521	3.52859	39696.7	-35839.4	14126.7	16601	77859.2	451.621	17688.1	13.2394
2.522e+06	2522	3.50159	39392.9	-35997	13710.3	17956.1	77551.5	379.76	17397.1	-0.758905
2.523e+06	2523	3.56217	40074.5	-35671.6	14227.2	17469.3	77446.2	403.75	17609.1	20.1718
2.524e+06	2524	3.45794	38901.8	-36013.5	14140.8	17516.3	77666.2	284.315	17760.1	-43.0708
2.525e+06	2525	3.52606	39668.2	-35947.2	14177.1	16956.2	77967.7	368.284	17360.8	-12.5185
2.526e+06	2526	3.51687	39564.8	-35844.7	14013.9	17127.4	78233	364.788	17347.4	12.0227
2.527e+06	2527	3.49229	39288.2	-35961.6	14379.3	17252.1	78166.4	344.324	17063.9	-45.208
2.528e+06	2528	3.53576	39777.3	-35936.9	13907	16791.9	77977.5	342.366	17601.4	-11.2545
2.529e+06	2529	3.53055	39718.7	-35935.5	13690.9	17377.6	77918.1	390.752	17637.7	43.6999
2.53e+06	2530	3.51086	39497.2	-35909.4	14057.3	17128.1	77765	415.629	17621.2	11.1284
2.531e+06	2531	3.499	39363.8	-35807.2	14205.5	17120.4	77777.4	413.085	17607	-14.327
2.532e+06	2532	3.55715	40017.9	-35901.9	14018.5	17785.2	77545.2	422.31	17557.8	-13.1646
2.533e+06	2533	3.54059	39831.6	-36045.4	13852.8	17443.6	77929.3	348.612	17338.1	-19.6503
2.534e+06	2534	3.50596	39442	-35862	14108.1	17660.5	77157.7	432.832	17815.4	-4.09675
2.535e+06	2535	3.52744	39683.7	-36006.2	14314.1	17420.4	77810.1	364.488	17551.5	43.4491
2.536e+06	2536	3.49087	39272.3	-36049.9	14199.8	17566.9	77052.5	373.772	17743.7	-29.9449
2.537e+06	2537	3.54004	39825.4	-36174.4	13678	17365.2	77811.3	399.462	17610	-5.07381
2.538e+06	2538	3.48427	39198	-36040.1	14071.5	16906.8	77802.7	460.458	17865.7	18.654
2.539e+06	2539	3.49825	39355.3	-35796.2	13811.5	17814.8	77876	342.539	17623.2	23.0228
2.54e+06	2540	3.51623	39557.6	-36004.8	14259.3	17485.4	77496.5	411.016	17335.6	-37.0442
2.541e+06	2541	3.45435	38861.4	-35923.4	14121.6	17834.9	77816.8	383.964	17511.8	3.50918
2.542e+06	2542	3.49976	39372.3	-36246.4	13950.3	17195.8	78313	382.769	17153	12.8357
2.543e+06	2543	3.43031	38591	-35759.3	13944.8	17508.2	77115.1	355.322	17863.6	-9.25736
2.544e+06	2544	3.57002	40162.8	-35904.3	14363.9	17496.5	78000	389.13	17305.8	3.74308
2.545e+06	2545	3.49398	39307.3	-35870.6	14658.2	17389.1	77790.1	391.134	17576.8	-19.4966
2.546e+06	2546	3.5015	39391.9	-35875.1	14301.5	17530.1	78058.1	438.106	17562.3	13.8227
2.547e+06	2547	3.50255	39403.7	-35705.4	13939.3	17309	77533.2	390.714	18005.2	42.4532
2.548e+06	2548	3.56771	40136.7	-35904.5	13744.4	17159.5	77689.4	370.533	17845.2	20.7724
2.549e+06	2549	3.53286	39744.7	-35904.1	14141.3	17418.4	77975.1	399.808	17375.8	27.6164
2.55e+06	2550	3.49119	39275.9	-35958.3	14339.3	17292.2	77682.9	453.364	17753.2	-22.9171
2.551e+06	2551	3.56153	40067.2	-36164	14062.5	17300.2	77446.6	429.944	17626.8	13.6483
2.552e+06	2552	3.53948	39819.1	-35977.4	14354.3	17659.9	77326.2	440.359	17684.2	-7.42365
2.553e+06	2553	3.51618	39557	-35939.1	13903.8	17528.6	77435.8	371.262	17615.2	6.64518
2.554e+06	2554	3.54794	39914.4	-35990.5	14198.6	17670.3	77548.1	418.769	17281.9	-8.1842
2.555e+06	2555	3.51595	39554.4	-36134.2	13873.2	17500.9	77674.6	372.984	17500.4	3.89018
2.556e+06	2556	3.5132	39523.6	-35842.2	13990.2	17593.1	77173.6	462.387	17630	11.9793
2.557e+06	2557	3.48829	39243.2	-36012.1	14117.9	17270.9	77566.6	382.044	17614.8	3.41327
2.558e+06	2558	3.44564	38763.5	-35722.9	14447	17324.5	77237.2	389.397	17616.9	-39.7782
2.559e+06	2559	3.4759	39103.9	-36053.7	13999.5	17222.5	77522.2	430.6	17633.7	11.9476
2.56e+06	2560	3.51864	39584.7	-36110.1	13633.3	17465.5	77211	446.393	17938.2	20.8744
2.561e+06	2561	3.48842	39244.7	-36002.6	14177.8	17352.6	77802.5	362.054	17497	-19.5129
2.562e+06	2562	3.51924	39591.4	-35755.1	13646.7	17474.8	77308	470.646	18012.5	45.133
2.563e+06	2563	3.52038	39604.3	-35960.2	13757.8	17867.1	76776	420.877	17757	2.86019
2.564e+06	2564	3.53663	39787	-35758.5	14600.4	17063.4	77175.6	451.562	17549.3	-0.396112
2.565e+06	2565	3.52353	39639.7	-35863.6	14095.2	17644.3	77591.2	426.403	17608.8	4.2354
2.566e+06	2566	3.47432	39086.1	-35949.8	14211.3	17914.8	77487	414.1	17547.2	-13.1228
2.567e+06	2567	3.50581	39440.3	-35826.9	14104.1	17447.6	76937	472.448	17977.9	16.54
2.568e+06	2568	3.50596	39442.1	-35968.6	14620	17729	76387.1	424.358	18030.8	-17.899
2.569e+06	2569	3.50451	39425.8	-35789.3	14132.5	17634.1	76948	405.064	18038.2	15.6643
2.57e+06	2570	3.57524	40221.4	-35965	14237.1	17117.9	77296.2	421.23	17799.3	23.3584
2.571e+06	2571	3.50594	39441.9	-35808	14071.4	17617.1	76994.8	376.375	17891.3	-12.8929
2.572e+06	2572	3.50511	39432.5	-35726.8	13784.6	17625.6	76726.6	436.562	17633.3	3.35383
2.573e+06	2573	3.52851	39695.7	-35829.7	13972.6	17664.4	76701.4	458.922	17877.7	14.6366
2.574e+06	2574	3.5283	39693.4	-36048.1	13783	17168.3	77725.9	400.031	17401.3	0.625872
2.575e+06	2575	3.56578	40115	-36170.8	14141.2	17419.1	77791.8	426.805	17303.5	-1.09121
2.576e+06	2576	3.51936	39592.8	-35903.8	14244.5	17078.5	77862	416.598	17599	18.1628
2.577e+06	2577	3.52534	39660.1	-35882.5	14666.1	17466	77373.9	430.713	17730.2	-4.78572
2.578e+06	2578	3.54807	39915.7	-35911.9	14394.9	17647.7	76877.5	420.238	18052.8	17.2294
2.579e+06	2579	3.50052	39380.8	-35986.3	13643.6	17549.1	76652.4	426.465	18023	33.1032
2.58e+06	2580	3.56783	40138	-35914.5	14476.8	17217.3	76841	342.027	18020.2	-6.03063
2.581e+06	2581	3.57374	40204.6	-35984.5	14271.1	17602	76547.2	433.37	18013.6	12.028
2.582e+06	2582	3.46412	38971.4	-35864.1	14060.5	17547.9	77200.3	403.309	17677.3	27.2617
2.583e+06	2583	3.5941	40433.7	-35950.1	14613.2	17770.3	77068.1	394.932	17668.7	-13.9601
2.584e+06	2584	3.45608	38880.9	-35697.8	14171.3	17428.2	76873.8	318.952	17796.3	-28.1589
2.585e+06	2585	3.52226	39625.4	-36095.8	13925.6	17209	77674.7	455.77	17465	-19.847
2.586e+06	2586	3.59339	40425.6	-35798.3	13943	17366.1	77456.8	450.506	17526.4	38.6506
2.587e+06	2587	3.45093	38823	-35593.7	14082.7	17480.1	77715	427.845	17384.3	-14.4437
2.588e+06	2588	3.47068	39045.1	-35900.1	14391	17043.6	77728.6	428.633	17366.1	-2.11053
2.589e+06	2589	3.50521	39433.6	-35728.1	14476.6	17317.3	77398.4	363.242	17790.6	20.4362
2.59e+06	2590	3.5036	39415.5	-35755.1	14198.1	17266.7	77445.4	383.086	17918.5	-9.04105
2.591e+06	2591	3.50951	39481.9	-35935	14363.4	16855.2	77826.4	407.917	17612.4	21.3519
2.592e+06	2592	3.56103	40061.6	-35762	14162.5	17614.5	77466.9	477.621	17430.8	6.30777
2.593e+06	2593	3.55673	40013.2	-35731.2	14421	17786.1	77038.2	410.633	17827.9	19.0378
2.594e+06	2594	3.55598	40004.8	-36098	14012.2	17356.4	77548.3	444.519	17690	14.0633
2.595e+06	2595	3.55363	39978.3	-35982.5	14535	17628.2	77540.4	404.783	17553	-3.70278
2.596e+06	2596	3.52078	39608.8	-36083	13806.8	17570.2	77833.6	508.635	17348.3	-10.2748
2.597e+06	2597	3.53406	39758.2	-35932.3	14027.7	17670.9	77582.5	406.907	17781.9	31.6818
2.598e+06	2598	3.4571	38892.4	-35750.8	14448.4	17316.4	77805	389.749	17377.9	-29.2802
2.599e+06	2599	3.55299	39971.1	-35947.6	14600.8	16962.2	77703.4	448.559	17486.4	-13.6015
