step	time	T	T-cg	T-at	Ekin	res	angle_12	angle_12_cross	angle_160	angle_160_cross	angle_166	bond_124_cross	bond_125_cross	bond_71	bond_82	bond_82_cross	coulomb	dihedral_51	dihedral_51_cross	dihedral_83	dihedral_83_cross	lj	lj-14_0	lj-14_0_cross	lj-14_1	lj-14_1_cross	lj-14_2	lj-14_3	lj-14_4	lj-14_4_cross	tab-cg
33800	33.8	3.55885	3.35837	3.56548	8327.7	0.28799	535.31	96.8041	2646.85	154.897	790.245	13.5256	67.3544	2191.78	824.703	110.782	47.765	448.716	24.034	817.898	23.3888	22.506	41.0213	13.2831	546.134	22.1681	1.30818	3.08683	44.8604	3.2138	4.6335
33900	33.9	3.45904	3.35837	3.46237	8094.14	0.28899	549.42	100.772	2488.29	197.125	869.911	14.2119	68.087	2112.24	860.591	99.1505	46.7901	444.162	25.689	838.898	22.8381	20.4639	48.9037	18.1968	486.946	31.7118	1.20784	6.09185	57.3284	2.94685	4.56684
34000	34	3.55621	3.35837	3.56276	8321.53	0.28999	504.445	86.2931	2523.32	181.982	766.148	14.3243	68.6807	1771.64	897.863	106.363	47.9262	433.044	25.5357	844.975	23.7973	12.76	43.9229	11.6482	487.274	18.5351	1.40772	3.77819	50.8627	1.60344	5.65737
34100	34.1	3.35173	3.35837	3.35151	7843.04	0.29099	597.472	78.008	2507.53	161.785	888.883	13.7374	69.0529	1890.69	926.972	84.7475	48.6216	426.47	25.677	824.068	23.5659	27.5102	45.2958	22.0117	497.22	23.1979	3.06298	5.46598	46.4107	3.69345	6.38759
34200	34.2	3.51519	3.35837	3.52038	8225.54	0.29199	575.232	91.9899	2679.84	160.672	882.702	14.0099	67.8018	1947.16	902.945	119.138	48.1304	430.52	26.3509	827.335	24.8572	17.2289	49.7795	15.6799	542.418	19.3269	3.15209	6.97256	58.7256	3.93768	5.66658
34300	34.3	3.52769	3.35837	3.5333	8254.79	0.29299	476.398	73.1717	2569.56	206.065	791.546	13.7641	68.3505	2041.49	840.932	99.8602	49.4131	417.161	26.0091	835.146	24.0885	15.3661	52.4564	15.8801	508.932	23.8368	4.53592	8.14862	56.4964	4.89918	4.94982
34400	34.4	3.43132	3.35837	3.43373	8029.28	0.29399	522.066	59.2328	2826.66	171.221	846.254	12.8319	68.4149	1805.55	839.21	74.7187	47.9686	431.264	26.8324	840.624	21.9828	50.054	65.2032	23.25	485.93	26.4553	1.39493	7.07547	50.4524	5.66329	5.16856
34500	34.5	3.49717	3.35837	3.50176	8183.37	0.29499	544.561	75.1416	2754.3	176.051	750.848	12.5798	69.0013	1795.01	864.986	98.9419	49.29	429.638	28.1173	907.884	25.8977	42.8858	59.9649	17.2121	566.245	21.842	6.05605	8.86694	45.1956	5.62038	3.17853
34600	34.6	3.49653	3.35837	3.5011	8181.87	0.29599	483.389	55.2622	2740.76	166.471	838.117	12.1089	68.766	1941.31	873.655	81.8403	49.5221	433.5	26.2312	865.873	22.0812	31.7871	55.2749	23.4	516.451	19.2757	5.57284	7.1843	38.2681	5.08421	2.52254
34700	34.7	3.48489	3.35837	3.48908	8154.65	0.29699	549.648	67.9222	2669.85	148.015	848.68	12.3028	68.1481	2112.95	834.252	71.1971	49.9888	435.381	26.7093	812.149	21.2905	18.1721	43.3304	20.3833	526.442	20.1564	1.38222	6.53731	49.9241	3.70586	2.06085
34800	34.8	3.57656	3.35837	3.58379	8369.16	0.29799	474.938	75.4063	2649.85	204.121	814.705	12.4066	67.5749	1899.15	789.87	82.0242	50.382	422.971	27.2802	842.098	22.0849	54.2921	46.6369	31.8117	480.866	25.4723	1.31529	7.83737	61.8707	5.78835	2.16102
34900	34.9	3.5436	3.35837	3.54973	8292.03	0.29899	479.073	93.8285	2559.84	177.745	750.529	12.7575	66.8804	1785.77	855.776	81.0096	51.1404	415.962	28.2936	848.665	20.9736	12.2203	37.8566	25.6686	549.742	20.0524	4.84729	7.96698	49.8771	3.57462	1.84937
35000	35	3.44621	3.35837	3.44912	8064.13	0.29999	522.021	94.4651	2636.09	148.859	858.665	12.6949	67.2686	1845.71	698.588	127.779	50.7419	425.797	27.6556	878.101	23.8475	30.216	62.2773	12.2707	537.565	17.5732	3.0827	8.1637	56.3084	6.00105	1.95166
35100	35.1	3.42517	3.35837	3.42738	8014.9	0.30099	525.242	78.1948	2562.17	176.642	783.188	13.391	67.3909	1897.4	852.515	79.887	50.676	429.065	28.3637	870.908	20.455	53.9929	53.4856	19.6589	537.584	24.4244	1.57353	3.89646	71.7434	6.07313	2.24614
35200	35.2	3.56571	3.35837	3.57258	8343.77	0.30199	496.083	98.9585	2638.21	177.533	812.668	13.6016	67.3062	1963.17	834.77	131.824	50.689	423.546	29.7663	808.897	20.6726	39.6934	49.4418	16.6242	475.143	17.6409	2.95597	7.80915	46.8779	3.92224	1.6738
35300	35.3	3.46235	3.35837	3.46579	8101.89	0.30299	571.978	81.7559	2636.6	157.188	721.228	13.5346	68.5305	1896.87	1002.31	128.486	50.5551	420.45	30.6617	827.577	23.9755	30.8545	49.395	13.8195	491.687	13.9595	2.42108	7.75433	46.0263	5.58992	1.39444
35400	35.4	3.54743	3.35837	3.55369	8300.98	0.30399	463.586	91.586	2589.86	200.596	837.877	12.8644	68.0033	1992.34	840.269	105.896	52.1141	421.43	31.5431	868.203	24.3058	-2.14479	55.1142	22.2657	562.93	18.7125	1.69774	4.6519	51.1196	3.03901	1.23193
35500	35.5	3.53027	3.35837	3.53596	8260.83	0.30499	498.36	97.7825	2769.26	193.196	961.474	12.6837	67.8018	1710.14	824.111	110.896	51.3496	432.587	29.3077	802.915	24.1245	24.7031	57.1425	10.8669	448.276	27.7109	2.07239	8.37949	68.9771	4.3493	1.24835
35600	35.6	3.55167	3.35837	3.55807	8310.9	0.30599	501.267	76.1015	2733.48	164.51	906.173	12.77	69.0198	1805.68	870.137	65.7437	51.6576	437.461	29.8995	859.572	25.1157	12.6057	42.7857	32.0525	463.262	20.4678	2.12373	7.3796	48.4907	5.12476	1.34999
35700	35.7	3.59436	3.35837	3.60218	8410.81	0.30699	561.311	77.0265	2616.88	178.285	846.206	12.6587	71.4437	1736.71	815.454	94.1092	52.4505	429.632	29.9041	848.545	24.8168	41.6157	54.0952	23.0649	487.759	20.8456	2.76282	5.61057	68.5427	8.40923	1.27752
35800	35.8	3.49562	3.35837	3.50016	8179.74	0.30799	527.806	64.6484	2714.38	172.83	848.877	11.9611	71.1613	1858.42	900.292	82.1242	54.2892	422.168	29.6551	896.079	25.7982	37.1981	42.802	29.196	524.739	20.848	2.93605	7.80359	43.649	6.04942	1.31397
35900	35.9	3.5282	3.35837	3.53382	8255.99	0.30899	524.503	75.7824	2845.32	161.519	845.045	11.5114	70.2605	1939.51	864.689	95.768	56.1055	405.98	29.2773	784.66	26.3518	14.9016	51.2929	22.6579	558.464	20.2707	2.0188	8.8299	37.1655	3.12975	1.62498
36000	36	3.56182	3.35837	3.56856	8334.66	0.30999	533.175	82.6371	2665.57	184.797	834.072	10.86	71.1321	1808.58	872.911	101.636	54.4462	425.317	29.4846	829.403	26.2831	29.5281	58.4308	20.0667	494.611	24.849	6.52172	6.09734	48.5941	4.67062	2.70109
36100	36.1	3.58511	3.35837	3.59261	8389.15	0.31099	561.681	73.9712	2703.99	163.669	896.605	11.8029	71.3334	1855.81	788.958	63.9693	55.8398	428.738	28.2801	817.329	25.2992	19.7691	61.7844	20.2926	549.471	27.8593	5.93579	4.65081	54.5556	4.91023	2.39985
36200	36.2	3.52945	3.35837	3.53512	8258.91	0.31199	532.278	75.7955	2585.41	144.899	910.943	12.0808	72.1625	1988.67	884.868	82.9445	55.4413	421.134	30.0782	851.105	26.7165	24.7226	41.2433	23.019	483.233	19.5151	1.69154	3.7192	44.4165	7.56275	3.28541
36300	36.3	3.4344	3.35837	3.43692	8036.5	0.31299	532.343	112.946	2468.88	193.785	881.478	12.0677	70.8341	1893.25	777.9	116.113	56.5243	415.534	30.5221	801.395	31.4985	52.9001	45.0925	20.8176	486.322	26.4276	2.92373	9.22471	54.9861	3.65079	2.15623
36400	36.4	3.54813	3.35837	3.55441	8302.62	0.31399	528.378	95.5152	2714.56	198.023	955.453	13.184	68.0737	1835.22	723.401	81.7809	56.4333	430.981	29.8005	836.677	28.0716	6.8907	49.8657	15.3075	515.016	16.9466	4.1717	4.47444	61.5749	3.77612	1.63416
36500	36.5	3.5032	3.35837	3.508	8197.5	0.31499	503.56	78.8543	2692.33	170.362	797.05	14.0711	65.6534	1790.45	833.775	103.399	56.3327	427.489	29.6206	848.425	26.1948	28.7879	47.2655	25.0729	514.162	16.1688	3.57336	6.01563	46.2769	5.02308	1.80287
36600	36.6	3.49078	3.35837	3.49516	8168.42	0.31599	514.606	87.1858	2708.29	167.69	807.613	13.4047	66.009	1780.27	863.401	80.5572	57.9864	435.447	28.8151	829.357	27.2975	26.5327	44.0467	19.2219	553.326	34.7268	3.71457	6.29661	48.4946	4.82741	1.89712
36700	36.7	3.5098	3.35837	3.51482	8212.94	0.31699	548.929	85.0365	2553.86	148.432	814.262	12.6193	66.1536	2041.19	863.208	108.708	58.1205	437.195	28.8593	845.229	24.1966	18.3016	49.7086	16.2478	533.572	20.6806	3.83342	9.99152	57.372	1.99351	2.19594
36800	36.8	3.56509	3.35837	3.57194	8342.32	0.31799	562.408	77.6523	2688.73	193.531	917.677	13.2723	64.7737	1782.65	793.703	95.1507	57.4952	429.683	30.0032	828.098	26.0372	13.2619	59.0139	25.3665	502.905	23.1929	8.17992	2.4272	46.9511	6.2472	2.48876
36900	36.9	3.41022	3.35837	3.41194	7979.92	0.31899	530.666	87.6823	2703.76	204.611	843.455	13.8851	64.3624	1908.26	759.941	72.6332	58.7512	419.131	31.1637	822.648	26.3364	6.37276	50.8636	26.1516	534.383	21.98	4.18214	5.85497	42.8726	3.6302	2.55154
37000	37	3.53037	3.35837	3.53607	8261.07	0.31999	486.251	57.7641	2713.89	177.873	867.917	13.0548	64.5442	1857.92	762.688	90.2158	59.0577	422.635	29.9246	771.653	31.0692	37.0842	39.9925	21.2191	486.762	23.1869	2.64212	4.22671	45.9504	3.71642	2.44981
37100	37.1	3.35899	3.35837	3.35901	7860.05	0.32099	465.217	79.9734	2548.7	178.297	768.384	11.7467	65.8344	1971.45	891.889	96.7113	59.4926	414.572	30.6513	792.821	26.9159	28.6746	37.6498	16.4719	517.1	26.4638	4.78325	4.7119	39.3368	3.81547	2.63065
37200	37.2	3.40397	3.35837	3.40548	7965.29	0.32199	531.62	78.2724	2801.83	193.212	839.646	12.3429	66.2515	1799.83	864.293	109.655	59.8721	416.863	30.807	817.627	28.8371	56.0583	42.5207	19.4486	564.853	26.2193	1.44615	7.55145	52.4093	6.98395	2.67708
37300	37.3	3.53756	3.35837	3.54349	8277.89	0.32299	536.844	63.6898	2674.89	142.441	915.784	13.1028	64.1562	1850.68	829.212	102.88	60.1911	415.24	29.7796	813.249	26.2444	21.7816	47.6131	10.1333	490.51	27.7171	1.72339	13.0596	60.7503	4.58988	2.32414
37400	37.4	3.47351	3.35837	3.47733	8128.02	0.32399	524.502	81.307	2514.22	185.279	946.725	13.2315	64.7226	1848.98	844.206	86.309	58.2502	428.076	31.5429	768.517	26.5146	22.4724	35.7573	25.4919	458.021	23.4805	7.27432	5.13696	74.0786	6.61651	2.28022
37500	37.5	3.62717	3.35837	3.63607	8487.58	0.32499	473.213	73.0192	2727.15	171.455	861.051	12.9188	64.4052	1819.09	752.737	97.6313	61.4435	408.732	30.5503	812.251	26.8747	13.8514	52.3354	25.4457	478.295	23.1936	2.51106	4.51498	35.6612	4.02985	1.97619
37600	37.6	3.51982	3.35837	3.52517	8236.38	0.32599	483.089	98.7175	2656.73	182.221	872.497	13.6596	64.6757	1901.43	839.833	68.655	61.8083	416.222	29.6336	825.263	26.9357	22.4098	42.53	20.3564	507.503	20.6032	6.98766	6.90056	54.6969	5.5408	1.66536
37700	37.7	3.48572	3.35837	3.48994	8156.59	0.32699	468.024	73.1803	2681.95	185.827	796.082	14.0079	63.4107	1929.49	810.201	111.847	62.2018	409.956	31.3396	824.558	25.859	30.8983	45.7883	13.2463	499.174	28.5268	5.40265	5.5143	77.3356	5.49389	1.47081
37800	37.8	3.56416	3.35837	3.57098	8340.14	0.32799	473.059	76.5728	2629.55	174.182	875.029	14.6423	62.1457	1974.88	881.075	94.6522	61.9031	416.862	31.7643	782.288	23.2604	25.2972	41.6012	24.8858	509.513	16.6025	11.6472	4.78089	54.3886	3.88542	1.4858
37900	37.9	3.49755	3.35837	3.50216	8184.26	0.32899	516.629	78.4124	2605.24	188.142	809.883	15.9646	61.7472	2139.39	956.834	110.727	61.9219	420.213	31.2028	749.875	22.9127	20.6073	48.1555	17.8519	500.595	18.6225	5.23712	6.81778	45.6996	6.10781	1.54307
38000	38	3.60163	3.35837	3.60969	8427.82	0.32999	493.087	84.0183	2647	193.23	835.093	16.2561	62.2175	1868.36	850.334	89.504	61.2081	431.923	32.8347	813.699	27.1161	49.6475	47.2465	15.5625	506.3	23.9761	13.1592	5.4541	69.0622	5.62671	1.28838
38100	38.1	3.39537	3.35837	3.39659	7945.16	0.33099	461.945	101.137	2699.55	205.7	696.755	16.5626	62.0508	1796.44	811.95	77.8023	62.5925	429.643	31.8737	773.609	30.9441	17.5326	38.8154	30.8997	515.801	22.6248	11.6758	7.47223	58.4763	5.07693	1.11012
38200	38.2	3.40532	3.35837	3.40687	7968.44	0.33199	620.167	75.9709	2703	167.83	838	17.1116	62.8219	1726.52	859.047	110.289	63.0953	436.096	32.1748	846.977	29.6707	27.8662	41.3945	17.1647	486.081	33.1554	4.88537	4.52881	60.0063	3.96548	0.855074
38300	38.3	3.53541	3.35837	3.54128	8272.87	0.33299	547.774	71.8496	2609.78	173.948	840.334	18.4454	61.332	1853.08	931.53	128.138	63.1033	438.865	31.8347	877.333	26.3455	50.6355	44.7756	13.0264	531.973	33.3025	4.35099	6.13774	57.244	5.25637	0.732555
38400	38.4	3.52537	3.35837	3.5309	8249.36	0.33399	527.86	79.6063	2899.78	231.29	820.307	18.9598	59.7181	1818.34	798.544	120.328	63.4962	448.985	32.1387	901.689	27.2221	17.8169	65.3848	14.9036	529.89	23.6249	6.77906	2.74111	49.9605	2.57632	0.588273
38500	38.5	3.66835	3.35837	3.67861	8583.93	0.33499	541.894	77.3378	2726.88	198.051	833.802	18.827	60.14	1821.34	750.972	104.686	64.0862	446.59	31.6068	961.864	26.5675	39.7622	55.1368	17.7138	541.434	27.1711	2.00995	6.28986	71.0426	4.67903	0.505122
38600	38.6	3.51629	3.35837	3.52152	8228.13	0.33599	517.546	80.5866	2747.61	206.113	810.734	18.059	62.6998	1863.15	849.443	81.2269	64.1535	447.678	32.0419	865.15	26.4021	33.3668	60.9883	22.2011	513.444	38.8393	8.4728	5.50549	63.0506	5.27561	0.565383
38700	38.7	3.43618	3.35837	3.43876	8040.66	0.33699	443.576	92.4026	2676.38	178.397	841.808	18.0561	63.4332	1906.61	730.191	92.6355	63.5178	449.944	34.4714	836.357	29.5006	45.8368	55.0588	22.8447	521.221	32.3891	4.11618	5.93944	57.6418	6.25382	0.730765
38800	38.8	3.52808	3.35837	3.5337	8255.7	0.33799	488.837	82.7379	2603.47	153.301	766.407	18.0434	60.065	1800.07	803.52	107.306	63.1851	455.341	33.1845	805.129	22.4294	24.8968	46.4895	18.896	481.57	18.4396	2.3183	6.15613	54.1281	4.84766	0.617292
38900	38.9	3.48733	3.35837	3.4916	8160.36	0.33899	482.602	88.862	2722.03	183.848	792.935	18.6551	57.2224	1825.65	798.481	76.5159	64.9455	450.27	33.4384	835.955	29.2852	-7.18517	64.7337	10.6398	497.642	25.6207	8.45104	4.55722	40.1125	4.58663	0.539888
39000	39	3.4589	3.35837	3.46223	8093.82	0.33999	592.211	120.937	2706.71	199.823	815.208	19.3958	56.669	1928.83	866.556	84.8922	65.4353	448.238	33.7924	831.4	31.9455	36.9512	52.8248	28.041	511.574	23.9936	2.99966	7.77943	43.0781	4.01919	0.782176
39100	39.1	3.4562	3.35837	3.45944	8087.5	0.34099	541.25	90.1265	2631.57	220.501	889.414	18.9895	57.2141	1923.05	892.635	121.144	66.2638	451.496	33.0311	898.789	33.9671	8.11482	57.2196	32.6352	529.644	17.7712	4.87315	6.08656	56.0792	3.46736	0.76531
39200	39.2	3.50955	3.35837	3.51456	8212.35	0.34199	540.412	78.8334	2683.43	202.439	741.291	18.8254	56.6563	1901.17	874.653	84.984	66.715	450.231	32.4363	905.699	28.3343	16.4537	51.685	22.3734	519.835	20.6675	6.09619	6.33897	36.5738	4.14903	0.551471
39300	39.3	3.5046	3.35837	3.50944	8200.76	0.34299	535.417	67.2909	2628.66	189.6	805.29	19.7106	56.539	1863.36	814.518	76.5873	66.23	462.686	32.5081	904.299	27.8497	30.9068	52.465	19.3247	533.019	21.4617	6.2338	4.63759	65.1363	4.00135	0.850498
39400	39.4	3.52525	3.35837	3.53077	8249.08	0.34399	490.446	74.9266	2584.23	211.878	893.265	18.3421	55.1472	1838.12	884.455	91.7896	66.7051	464.123	33.5448	878.538	29.9465	19.754	49.0415	20.4138	502.949	21.1853	3.533	5.56222	57.3506	5.07144	0.960107
39500	39.5	3.58319	3.35837	3.59064	8384.68	0.34499	531.609	77.4249	2696.89	185.897	771.875	16.5155	55.7489	1822.55	810.07	129.869	67.2264	460.06	33.3836	865.608	33.49	13.1292	65.1388	16.3139	555.281	24.3956	6.27531	4.63739	56.1574	4.34889	0.803159
39600	39.6	3.59288	3.35837	3.60065	8407.34	0.34599	512.398	78.0857	2565.89	201.929	820.269	14.9637	56.9043	1845.71	878.365	82.7486	69.9136	435.857	33.083	823.55	31.0411	16.7074	35.753	21.5077	517.198	28.4075	4.20531	6.13928	46.0446	4.92785	0.790355
39700	39.7	3.53494	3.35837	3.54079	8271.76	0.34699	500.452	76.7927	2665.58	164.588	749.618	14.5297	55.7331	2034.14	811.5	103.942	68.2081	455.164	34.1574	891.554	33.9751	31.2886	47.4141	22.3053	495.716	22.3488	8.58162	4.27026	54.3771	3.78914	0.708626
39800	39.8	3.38747	3.35837	3.38844	7926.68	0.34799	568.867	77.0155	2580.7	188.573	857.241	15.2872	57.1052	1890.86	832.103	101.23	68.0803	440.498	35.9945	860.005	31.7945	46.8179	38.9272	23.5435	495.728	32.7378	5.20499	2.65312	56.5634	4.95527	0.609866
39900	39.9	3.51338	3.35837	3.51852	8221.32	0.34899	541.975	75.2987	2521.65	203.36	775.218	16.225	55.3827	1819.87	752.129	117.209	68.532	441.723	35.9569	858.153	33.4074	18.0649	51.8429	17.8186	505.601	20.3114	6.14372	10.9078	56.8315	4.53813	0.666958
40000	40	3.51733	3.35837	3.52259	8230.55	0.34999	501.155	89.3092	2623.69	184.635	885.53	16.108	54.7385	1806	806.27	123.196	67.9142	454.002	36.3786	880.519	31.437	25.254	48.3761	10.6743	485.953	30.1985	2.09669	7.91023	52.5939	2.77046	0.75152
40100	40.1	3.52066	3.35837	3.52603	8238.34	0.35099	485.096	60.8376	2572.8	149.607	855.939	16.2645	55.489	1778.01	811.373	97.4023	68.485	457.837	35.925	924.6	30.6122	18.0942	56.8962	11.6577	528.816	19.7024	9.01118	2.08578	58.7305	5.10538	0.732271
40200	40.2	3.38856	3.35837	3.38956	7929.24	0.35199	538.191	75.3912	2690.43	178.668	838.379	15.9904	55.2678	1890.33	738.254	116.241	70.9967	444.456	36.1862	865.463	33.9111	14.7764	44.9216	8.71604	541.332	27.979	4.02378	8.99107	51.2667	4.27988	0.547404
40300	40.3	3.42779	3.35837	3.43009	8021.03	0.35299	483.895	95.3675	2654.49	189.306	870.998	17.5751	54.9323	1907	830.938	74.7568	70.1605	439.112	38.419	818.403	32.934	6.88219	49.4055	15.6105	497.285	33.4338	9.581	4.94671	35.8067	4.6636	0.683141
40400	40.4	3.54684	3.35837	3.55309	8299.62	0.35399	491.846	85.2269	2593.45	183.768	857.477	17.878	55.0842	1859.36	781.209	77.5428	70.0464	441.158	38.6425	854.787	34.5425	24.0618	42.2003	17.2299	507.398	26.058	3.65278	6.54694	41.393	5.85152	0.788364
40500	40.5	3.48169	3.35837	3.48577	8147.15	0.35499	518.425	73.9279	2554.78	176.756	791.92	17.4187	54.7484	1895.37	877.61	103.221	70.7474	434.895	36.9389	752.706	31.665	33.4632	40.968	19.787	479.405	32.5744	8.76779	5.28764	55.6162	4.8863	0.973817
40600	40.6	3.7	3.35837	3.71131	8658	0.35599	500.534	82.1847	2733.32	179.177	808.268	16.9047	55.0447	1872.42	888.354	91.3693	69.4007	431.514	38.586	797.937	30.8873	15.4726	59.9387	18.758	453.558	22.2158	6.78309	5.11036	55.8868	7.83957	0.985948
40700	40.7	3.54164	3.35837	3.54771	8287.45	0.35699	509.866	91.0116	2650.42	185.492	753.868	16.7366	54.7347	1846.06	958.455	82.9695	72.0816	432.916	38.4111	823.599	33.9804	29.2249	58.1363	10.4284	500.432	27.8825	4.18368	8.71868	51.7337	6.75395	0.932082
40800	40.8	3.51227	3.35837	3.51736	8218.7	0.35799	514.527	98.3203	2712.36	193.477	811.884	16.4758	55.6531	1841.74	948.852	95.2247	71.8456	427.45	39.148	819.305	32.2902	18.3494	58.6241	13.4858	499.608	21.3627	2.43551	4.74542	57.8031	4.26376	1.23381
40900	40.9	3.56208	3.35837	3.56882	8335.26	0.35899	556.499	83.0087	2677.39	181.965	901.073	17.0946	55.5229	2001.21	885.677	94.7459	72.5453	429.171	38.7598	816.465	32.4288	26.5279	29.7244	29.8175	512.036	24.0531	3.181	5.73848	56.6042	7.3686	1.4992
41000	41	3.55203	3.35837	3.55845	8311.76	0.35999	527.017	99.739	2574.68	177.703	925.341	17.7389	55.2261	1987.55	899.528	83.2728	72.6608	428.634	39.8272	834.263	38.7468	21.8694	65.3029	19.6625	479.913	26.9332	3.95383	5.28959	51.6041	7.87749	1.56442
41100	41.1	3.53191	3.35837	3.53766	8264.68	0.36099	511.209	88.4893	2913.38	203.268	745.928	18.0008	53.6851	1782.17	774.784	102.282	75.6196	418.06	37.7225	859.981	33.5981	17.5995	63.7676	19.9386	506.563	26.663	5.34687	5.79885	50.6735	4.15088	1.52609
41200	41.2	3.44192	3.35837	3.44468	8054.09	0.36199	544.377	92.0897	2761.3	202.997	768.5	16.7576	53.1152	1880.07	853.565	69.5893	76.5344	416.821	38.8619	846.392	33.2232	2.37391	57.987	19.6152	515.49	26.7146	1.11145	10.0004	44.5407	3.94212	1.72696
41300	41.3	3.58939	3.35837	3.59704	8399.18	0.36299	512.801	86.6367	2607	195.899	795.642	15.7377	53.4082	1881.47	821.015	100.096	76.938	413.91	38.6364	846.533	33.911	4.5724	60.5725	20.5576	500.416	28.1678	2.47061	8.50317	43.2272	5.63518	1.8528
41400	41.4	3.54696	3.35837	3.55321	8299.9	0.36399	537.258	90.2099	2694.54	197.841	766.988	15.8677	53.208	1870.55	854.758	69.2642	77.0301	418.241	37.7435	818.329	34.2037	36.6384	58.6141	13.7912	498.689	39.7777	2.70844	9.98522	56.2963	7.11871	1.85146
41500	41.5	3.4157	3.35837	3.41759	7992.73	0.36499	567.258	98.3044	2578.27	221.68	849.64	15.9015	54.0659	1992.86	763.269	79.0138	78.0091	426.969	37.8753	891.742	35.3839	48.4112	51.4134	22.5222	528.339	33.9527	1.60305	3.44816	52.8246	6.1836	1.83912
41600	41.6	3.4708	3.35837	3.47452	8121.67	0.36599	549.028	99.9462	2671.46	184.746	728.151	15.4288	55.5054	1976.3	816.526	57.0588	77.7614	435.054	37.7847	817.261	32.7477	11.5461	55.3081	12.4699	507.866	32.6941	7.36359	11.16	37.4276	4.78307	2.01707
41700	41.7	3.43337	3.35837	3.43585	8034.08	0.36699	516.662	110.702	2515.46	212.75	787.225	16.6579	53.5112	1950.25	835.509	66.2283	77.4092	435.725	38.4676	873.181	39.295	36.3149	56.0693	18.384	455.774	23.6509	3.36598	4.48721	56.5355	4.88692	1.9721
41800	41.8	3.69194	3.35837	3.70298	8639.13	0.36799	560.613	100.639	2594.32	195.988	757.235	16.3343	54.0016	2060.21	833.887	71.7179	78.8806	445.523	36.3329	868.097	38.0498	17.8205	58.9432	21.2475	496.824	35.8611	4.56336	5.39371	59.0329	3.43046	1.76043
41900	41.9	3.56867	3.35837	3.57564	8350.69	0.36899	470.519	106.454	2585.58	164.193	827.819	16.4972	55.1558	1905.34	852.397	80.7241	78.7339	457.442	37.0153	974.338	35.7377	50.4574	55.1704	20.8469	534.548	29.6584	3.27315	5.55049	66.0435	6.54083	1.45634
42000	42	3.5577	3.35837	3.5643	8325.01	0.36999	497.702	90.203	2715.41	225.603	919.494	15.514	55.5673	1819.8	914.083	104.72	78.34	455.608	36.5418	910.799	35.3608	37.2403	65.959	17.2187	504.633	28.6094	2.56254	9.15357	62.0052	5.88482	1.29103
42100	42.1	3.52975	3.35837	3.53543	8259.62	0.37099	529.44	99.6057	2659.73	209.114	863.89	16.3204	53.6052	1897.13	860.985	83.7989	80.6942	447.753	35.5607	836.855	34.0761	-10.2837	49.5232	23.0873	503.11	23.1214	3.99721	5.29705	43.5534	4.00953	1.19645
42200	42.2	3.47911	3.35837	3.48311	8141.11	0.37199	523.872	91.3593	2670.5	190.004	838.608	17.4867	54.3035	1793.68	898.711	105.914	79.2993	451.667	36.5324	810.747	35.6031	15.581	48.6631	18.0575	471.83	24.557	2.97471	8.60738	54.7084	4.09082	1.42546
42300	42.3	3.5282	3.35837	3.53382	8255.98	0.37299	532.191	102.926	2834.77	200.394	887.346	17.0576	55.8699	1992.5	878.13	93.8422	80.9789	442.09	37.4302	814.618	33.5957	60.7233	51.2114	25.5173	526.92	36.5481	6.04486	5.53159	59.6429	5.55152	1.67663
42400	42.4	3.45375	3.35837	3.45691	8081.78	0.37399	570.171	81.5202	2836.59	189.832	808.185	16.1426	55.5931	1913.73	839.73	102.939	81.4223	436.444	37.156	812.244	33.5784	15.8087	58.6653	8.23481	505.499	23.8832	3.79915	5.4637	56.0602	5.19219	1.63137
42500	42.5	3.48262	3.35837	3.48673	8149.33	0.37499	574.563	79.8668	2689.99	206.834	829.124	15.541	56.4582	2018.88	787.5	56.723	80.773	447.441	37.5023	849.845	30.9086	32.1803	53.3001	14.1461	503.668	31.5919	2.14726	5.02699	55.4267	5.65779	1.3535
42600	42.6	3.54766	3.35837	3.55393	8301.53	0.37599	584.687	82.3125	2601.98	188.78	838.936	14.023	53.7977	1908.29	984.701	86.2045	82.1696	428.38	38.9794	815.486	30.5482	3.22409	34.297	20.5273	514.792	30.4967	3.81115	9.81775	49.3158	5.17192	1.27298
