step	time	T	Ekin	lj	bond_123	angle_250	dihedral_190	lj-14_0	lj-14_1
5.28e+06	5280	3.5091	39477.4	-37342.5	14485.8	17322.6	77109.1	390.884	17581.8
5.281e+06	5281	3.41606	38430.6	-37293	14024.7	17615	77172.6	353.918	17650.4
5.282e+06	5282	3.52146	39616.5	-37266.6	14322.8	17331.7	76586	391.118	17943.2
5.283e+06	5283	3.52077	39608.7	-37378.2	14056.6	17656.5	77304.3	452.669	17325.8
5.284e+06	5284	3.44697	38778.4	-37409	14063.8	17540.6	76743.9	410.355	17851
5.285e+06	5285	3.50233	39401.2	-37429.8	14296.9	17049.4	77236.5	479.821	17633
5.286e+06	5286	3.51275	39518.5	-37269.9	13947.2	17649.7	77159.9	321.088	17898.1
5.287e+06	5287	3.54344	39863.7	-37367.5	14078	17447.5	77273.3	384.837	18002.5
5.288e+06	5288	3.48625	39220.3	-37386.8	14434.4	17957.4	76703.8	319.165	17815
5.289e+06	5289	3.51463	39539.6	-37305	14179.5	17394	77232.6	387.779	17837.7
5.29e+06	5290	3.55428	39985.6	-37345.2	14409.7	17406.8	77245.3	435.323	17577.9
5.291e+06	5291	3.54046	39830.2	-37411.8	14072	17789.5	77099.4	356.322	17712.5
5.292e+06	5292	3.47676	39113.6	-37513.2	14004.1	17584.2	77539.7	406.442	17354.8
5.293e+06	5293	3.53477	39766.2	-37157.4	14542.2	17041.1	77252.9	418.768	17792.1
5.294e+06	5294	3.55899	40038.7	-37235.6	14494.6	17432.2	76927.8	465.032	17443.5
5.295e+06	5295	3.50239	39401.9	-37342.6	14254.6	17229.5	77551.3	378.207	17885.4
5.296e+06	5296	3.49666	39337.4	-37344.3	14305.4	17309.8	77215.5	417.472	17616.3
5.297e+06	5297	3.53937	39817.9	-37266.1	14599.3	17457.1	77045.9	486.753	17504.2
5.298e+06	5298	3.46622	38995	-37254.7	14346.6	17840.9	77009.2	344.846	17829.1
5.299e+06	5299	3.50051	39380.7	-37131.3	14318.7	17727.1	77397.8	399.779	17464.6
5.3e+06	5300	3.54578	39890	-37328.9	14242.8	17519.9	77519	355.869	17479.3
5.301e+06	5301	3.5264	39672	-37193.2	13980.5	17403.4	77501.4	400.615	17530.9
5.302e+06	5302	3.52153	39617.2	-37438.3	14197.8	17191.4	77456.5	403.41	17937.3
5.303e+06	5303	3.50546	39436.5	-37199.4	14118.6	17356.7	77441.6	432.525	17623.8
5.304e+06	5304	3.5716	40180.5	-37262.7	14304.5	17569.1	77400.5	413.877	17723.5
5.305e+06	5305	3.44258	38729	-37257.2	14313.1	17939.2	77081.8	401.556	17813.6
5.306e+06	5306	3.5552	39996	-37260.9	14069.8	17658.1	77344.6	397.394	17670.9
5.307e+06	5307	3.5131	39522.4	-37237.8	14586.3	17649.7	77504.4	434.384	17556.3
5.308e+06	5308	3.54609	39893.5	-37271.8	14108	17699.6	77336.6	363.343	17666.8
5.309e+06	5309	3.53467	39765.1	-37212.6	14111.1	17503.5	77602.7	384.972	17378
5.31e+06	5310	3.48188	39171.2	-37547.1	13924	17211.6	77824.3	387.089	17575.8
5.311e+06	5311	3.49502	39319	-37212.8	14513.9	17552.4	77482.2	400.077	17718.6
5.312e+06	5312	3.53074	39720.8	-37434.9	14054.3	17556.4	77556.5	378.904	17268.1
5.313e+06	5313	3.54816	39916.8	-37319.2	13804.9	17532.3	77481.7	433.114	17330.8
5.314e+06	5314	3.47486	39092.2	-37310.8	13819.3	17446.1	77336.3	492.226	17271.9
5.315e+06	5315	3.51844	39582.4	-37469.9	13781.3	17063.5	77634.1	358.409	17826
5.316e+06	5316	3.47446	39087.7	-37238.3	14181.9	17442.5	77823.8	408.174	17544.1
5.317e+06	5317	3.54726	39906.7	-37241.3	14146.1	17783.9	77831.3	371.409	17523.7
5.318e+06	5318	3.54907	39927.1	-37352.4	14368.5	16676.1	77521.2	469.203	17573.4
5.319e+06	5319	3.47315	39073	-37281.7	14350.7	17187.4	78186.7	389.652	17296.5
5.32e+06	5320	3.4725	39065.7	-37195	13973.8	16792.9	78184.4	385.821	17427.5
5.321e+06	5321	3.58372	40316.8	-37206.1	13765.7	16926.3	78263.9	404.158	17119
5.322e+06	5322	3.46626	38995.4	-37359.4	14571.2	16610.5	77583.3	401.834	17729.6
5.323e+06	5323	3.55059	39944.2	-36942.2	14195.6	17150.8	77217.8	356.158	17873
5.324e+06	5324	3.52674	39675.8	-37160.4	13514.9	17434.2	77506.5	369.32	17603.4
5.325e+06	5325	3.52963	39708.3	-37403.6	14242	17313.2	76781.2	430.685	17841.2
5.326e+06	5326	3.43805	38678.1	-37335.9	13889.1	17496.9	77172	397.628	17786.8
5.327e+06	5327	3.48435	39198.9	-37391	14611.6	17268.7	76990.1	382.395	17847.7
5.328e+06	5328	3.47002	39037.7	-37235.5	14308.8	17494.5	77502.1	441.706	17327.5
5.329e+06	5329	3.50918	39478.3	-37412.9	14245.1	18019.9	77160.6	347.216	17532.7
5.33e+06	5330	3.57182	40183	-37472.4	14289.8	17263.3	77139.1	411.689	17870.4
5.331e+06	5331	3.47162	39055.7	-37321.4	14019.8	17198.4	77389.5	384.677	17558.6
5.332e+06	5332	3.52659	39674.2	-37398	13996.7	17546.6	77752.3	395.393	17489.2
5.333e+06	5333	3.56023	40052.6	-37249.4	14201.9	17581.2	77637.7	436.048	17428.3
5.334e+06	5334	3.53366	39753.7	-37537.7	13807.2	17686.5	77184.5	440.889	17549.1
5.335e+06	5335	3.51352	39527.1	-37230.7	13833.9	17887	77516.2	426.125	17234.8
5.336e+06	5336	3.54167	39843.8	-37329.7	14353	16937.9	77649.6	483.157	17397.8
5.337e+06	5337	3.49703	39341.6	-37315.3	13718.5	17505.4	77880.6	400.45	17520.7
5.338e+06	5338	3.53689	39790.1	-37284.2	14265.3	17824.5	77441.6	377.777	17551.5
5.339e+06	5339	3.55122	39951.2	-37474.6	14053	17425.1	77948.5	396.864	17305.3
5.34e+06	5340	3.52716	39680.5	-37049.5	14140	16778	77874.5	429.297	17892.4
5.341e+06	5341	3.4983	39355.8	-37412.3	14248.4	17255.9	78082.9	359.343	17461.5
5.342e+06	5342	3.49652	39335.8	-37598.7	14276.3	17804.8	77427.8	401.522	17308.8
5.343e+06	5343	3.43385	38630.8	-37448.4	14075.6	17497.5	77578.1	375.656	17499
5.344e+06	5344	3.50904	39476.7	-37408.2	14071	17273.3	77204.7	412.947	17953.1
5.345e+06	5345	3.53294	39745.6	-37494.1	14122.3	17779.9	77204.4	396.555	17457.3
5.346e+06	5346	3.52701	39678.8	-37208.8	14405.9	17140	77687	362.5	17729.2
5.347e+06	5347	3.50835	39468.9	-37343.6	14264.7	17559.1	77236.7	449.701	17264
5.348e+06	5348	3.5727	40192.8	-37367.9	14592.1	17431.6	77789.1	460.806	17505
5.349e+06	5349	3.51798	39577.3	-37344.4	14075.7	17128.8	77605.1	388.16	17771.7
5.35e+06	5350	3.52986	39710.9	-37497.3	14127.3	17468.9	77802.7	404.591	17222.3
5.351e+06	5351	3.41667	38437.5	-37122.8	14226.5	17058.8	77970.1	427.727	17373.2
5.352e+06	5352	3.5394	39818.2	-37293.6	14336.1	17833.2	77546.5	471.234	17601.9
5.353e+06	5353	3.5466	39899.2	-37153.7	13996.5	17393.7	77253.6	493.77	17820.1
5.354e+06	5354	3.48136	39165.3	-37333.9	14242	17158.5	77711	426.955	17692.7
5.355e+06	5355	3.52639	39671.9	-37379.8	14055	17502.9	77918	399.677	17344.7
5.356e+06	5356	3.49737	39345.4	-37335.3	14188.9	17791.8	77345.8	334.238	17800.1
5.357e+06	5357	3.51738	39570.5	-37269.7	14266.4	17717.6	76795.8	368.185	17976.3
5.358e+06	5358	3.50468	39427.7	-37498.6	14232.5	17603.8	77759.3	434.556	17290.2
5.359e+06	5359	3.45527	38871.7	-37500.5	14462.9	17487.1	77617.8	471.327	17421.9
5.36e+06	5360	3.56988	40161.2	-37170.7	14187.5	17324.7	77535.4	319.407	17514.8
5.361e+06	5361	3.51532	39547.3	-37295.4	14138.4	17755.5	77027.4	401.104	17927.8
5.362e+06	5362	3.51278	39518.7	-37192.8	14270.5	17146.5	77376.1	398.394	17676.5
5.363e+06	5363	3.53521	39771.1	-37103.7	13792.7	17350.2	77182.8	447.365	17824.7
5.364e+06	5364	3.53955	39819.9	-37515.1	14023.6	17342.7	77566.9	447.258	17635
5.365e+06	5365	3.51231	39513.5	-37214.5	14103.3	17113.5	77351.5	355.268	17991.6
5.366e+06	5366	3.4983	39355.9	-37304.2	14116.6	17554.1	77761.8	355.8	17370.4
5.367e+06	5367	3.53642	39784.7	-37285.9	13895.3	17349	77699.9	432.634	17807
5.368e+06	5368	3.52463	39652	-37265.4	14130	17840.3	77412.8	387.631	17347.1
5.369e+06	5369	3.49474	39315.8	-37343.8	14228.7	17076.6	77305.9	454.364	17792.6
5.37e+06	5370	3.56595	40117	-37396.8	14468.6	17444.6	77157.4	364.875	17581.3
5.371e+06	5371	3.51161	39505.6	-37147.6	14280.4	17377.6	77289.3	444.141	17878.7
5.372e+06	5372	3.52655	39673.7	-37281.5	14260.8	17683	77162.5	427.64	17496.4
5.373e+06	5373	3.50575	39439.7	-37142.2	14310.6	17467.3	77439.7	366.545	17507.1
5.374e+06	5374	3.55559	40000.4	-37155.3	14144.5	17647.6	77772.6	374.269	17372.7
5.375e+06	5375	3.46623	38995.1	-37356.7	13779.7	17252.7	77840.8	385.907	17621
5.376e+06	5376	3.47469	39090.3	-37358	14323.9	17201	77504.8	381.913	17819.7
5.377e+06	5377	3.48817	39242	-37210.8	14209.9	17478.2	77551.9	469.673	17596
5.378e+06	5378	3.54095	39835.7	-37118.6	14199.2	17427.8	76917.5	430.648	17780.9
5.379e+06	5379	3.47847	39132.8	-37047.7	14234	17134.1	77093	384.991	17763.6
5.38e+06	5380	3.49741	39345.9	-37315.5	13832	17129.4	77484.2	417.659	17818.5
5.381e+06	5381	3.55549	39999.2	-37400.2	14152.3	17503.4	76838.5	391.723	17778.9
5.382e+06	5382	3.4973	39344.6	-37429.7	13923.1	17226.3	77639.3	413.639	17888
5.383e+06	5383	3.53447	39762.8	-37307.5	14236.3	17166.3	77205.7	342.554	17826.4
5.384e+06	5384	3.51125	39501.6	-37416.9	14317.4	17348.5	77478.7	386.53	17953.8
5.385e+06	5385	3.51459	39539.1	-37126.2	14694.1	17251	77419.9	410.342	17915.5
5.386e+06	5386	3.50902	39476.4	-37373.8	14535.9	17540.8	76982.3	372.445	17947.2
5.387e+06	5387	3.55817	40029.4	-37525.2	14097	17572.8	76906.2	393.605	17751.1
5.388e+06	5388	3.54331	39862.2	-37161.4	14013	17623.2	76924.7	436.419	17699.9
5.389e+06	5389	3.46685	39002	-37392.2	14303.8	17261	77418.7	325.602	17519.1
5.39e+06	5390	3.61362	40653.2	-37384.9	14266	18055.1	77001.1	401.399	17700.4
5.391e+06	5391	3.53062	39719.5	-37456	13991.2	17267.1	77512.5	322.595	17600.2
5.392e+06	5392	3.46524	38983.9	-37506.1	13847.9	17485.9	76900.8	412.82	17836.1
5.393e+06	5393	3.52903	39701.6	-37389	13837.2	17701.2	77185.3	395.974	17515.9
5.394e+06	5394	3.52619	39669.6	-37472.7	13926.1	17915.8	76951.2	444.617	17857.8
5.395e+06	5395	3.51394	39531.8	-37144.3	14147.6	17678.9	76621.5	478.145	17933.3
5.396e+06	5396	3.52044	39605	-37230.9	14170.1	17174.4	77304.2	381.879	17942.3
5.397e+06	5397	3.51507	39544.5	-37422.2	14031.5	17219	77395.9	422.407	17751.6
5.398e+06	5398	3.48023	39152.6	-37340.8	14114.6	17182.4	77395.9	408.712	17573.8
5.399e+06	5399	3.52329	39637	-37292.4	14082.4	17517.2	77535.5	426.847	17629.2
5.4e+06	5400	3.54959	39932.9	-37489.3	14486.1	17390.8	76950.9	379.329	17701.2
5.401e+06	5401	3.534	39757.5	-37495.3	14085.1	17388	77045.6	393.859	18080.4
5.402e+06	5402	3.5525	39965.7	-37426.3	14426	17368.3	77589.8	386.63	17607.9
5.403e+06	5403	3.54901	39926.3	-37644.5	14070	17390.1	77202.9	405.59	17865.3
5.404e+06	5404	3.55217	39961.9	-37084.2	14505.3	17374.8	77215.2	367.236	17793.2
5.405e+06	5405	3.47682	39114.3	-37313.4	14387.7	17318.2	77340.4	381.94	17835.1
5.406e+06	5406	3.58277	40306.2	-37375.7	14061.9	17887.2	77001.3	514.274	17947.9
5.407e+06	5407	3.48685	39227.1	-37009.4	14349.4	17828.2	77140.9	352.913	17814.4
5.408e+06	5408	3.54174	39844.6	-37164	14204.4	17225.2	77643.7	329.452	17346.8
5.409e+06	5409	3.50762	39460.7	-37149.2	14273	17344.3	77227.5	356.033	17743.9
5.41e+06	5410	3.45717	38893.1	-37516.7	14247	17476.6	77190.7	388.002	17831.2
5.411e+06	5411	3.4699	39036.4	-37300.6	14499.2	17563.9	76843.6	404.388	17764.5
5.412e+06	5412	3.54346	39864	-37383.7	14143.9	17483	77808.8	423.986	17541.5
5.413e+06	5413	3.57369	40204	-37208	14128.2	17265.3	76994.6	389.989	17860.2
5.414e+06	5414	3.49738	39345.5	-37404.2	14378	17232.8	77133.2	400.587	17740.7
5.415e+06	5415	3.49907	39364.6	-37089.6	14176.4	17758	76756.2	432.813	17741.9
5.416e+06	5416	3.53193	39734.2	-37367.2	13988.9	17673.1	76754.8	414.378	17879.3
5.417e+06	5417	3.50861	39471.9	-37292.8	14471.9	17182	77570.8	401.75	17878.2
5.418e+06	5418	3.49133	39277.5	-37685.3	14061.9	17173	77501.4	418.402	17652
5.419e+06	5419	3.5084	39469.6	-37473.2	14200.4	17159.6	77592.9	366.462	17633
5.42e+06	5420	3.55518	39995.7	-37397	14037.5	17697.2	77089.6	437.124	17978.4
5.421e+06	5421	3.55595	40004.4	-37433.2	14539.9	17290.4	77492.2	349.275	17707.6
5.422e+06	5422	3.46977	39034.9	-37492.7	14540.5	17612.1	77463.8	384.906	17494
5.423e+06	5423	3.51711	39567.5	-37283.1	13969.8	16662.1	77626.1	409.588	17915.1
5.424e+06	5424	3.51573	39552	-37093.5	14247.2	17660.8	77091.2	401.894	17723.4
5.425e+06	5425	3.52286	39632.2	-37415.7	13884.9	17778.2	77273.6	479.997	17549.8
5.426e+06	5426	3.53477	39766.2	-37238.4	13828.9	17207	77605	371.614	17728.5
5.427e+06	5427	3.55487	39992.2	-37287.3	13820.1	17474.6	77562.1	414.108	17918.9
5.428e+06	5428	3.51443	39537.4	-37198.1	14499.1	17379.4	77596.8	400.131	17507
5.429e+06	5429	3.60118	40513.3	-37351.3	13817.1	17286.8	77782.6	396.308	17335.3
5.43e+06	5430	3.4798	39147.7	-37151.8	14154.3	17554.1	77431.9	403.597	17745.7
5.431e+06	5431	3.5377	39799.2	-37389.8	13936.4	17917.3	77188.9	306.53	17531.8
5.432e+06	5432	3.49979	39372.6	-37099.3	14076	17436.2	77376.4	335.046	17577.5
5.433e+06	5433	3.56174	40069.6	-37418.9	14135.1	17502.6	77672.9	431.542	17485.3
5.434e+06	5434	3.534	39757.5	-37325.8	14379.1	17479.2	77657.8	344.375	17517.2
5.435e+06	5435	3.53441	39762.1	-37214.7	13886	17808.7	76897.9	421.445	17597.6
5.436e+06	5436	3.55492	39992.9	-37206.1	14305	17444.3	77132.7	365.407	17699.5
5.437e+06	5437	3.5181	39578.7	-37535.1	14289	17156.3	77743.1	367.958	17551.6
5.438e+06	5438	3.47437	39086.6	-37313.6	13961.4	17907.8	76592	408.312	17827.7
5.439e+06	5439	3.49029	39265.8	-37447.7	14260.1	17646.8	77309.7	376.054	17636.7
5.44e+06	5440	3.53133	39727.4	-37305.4	14239.3	17362.6	77541.4	460.52	17258.5
5.441e+06	5441	3.49231	39288.5	-37375.2	14603.2	17610.2	77526.9	416.42	17845.2
5.442e+06	5442	3.54886	39924.6	-37268.2	14205.8	17025.4	77847.7	319.256	17452.1
5.443e+06	5443	3.55938	40043.1	-37382.5	14241.7	17766	77383.1	489.638	17663.2
5.444e+06	5444	3.52341	39638.4	-37234.1	14365.8	17118.9	77280.5	353.848	17740
5.445e+06	5445	3.46896	39025.9	-37271.7	14117.5	17314.7	77560	407.956	17630.9
5.446e+06	5446	3.46837	39019.1	-37487.6	14186.2	17355.6	77829.1	444.788	17149.7
5.447e+06	5447	3.49938	39368	-37126.7	14256.3	17772.5	77787.5	429.032	17461.3
5.448e+06	5448	3.51042	39492.3	-37352.7	14144.7	16978.8	77552.8	415.461	17704.8
5.449e+06	5449	3.54798	39914.8	-37413.5	14261.1	17108.1	77959.7	338.36	17651.5
5.45e+06	5450	3.47805	39128.1	-37528.7	14450	17248.8	77706.6	426.146	17463.7
5.451e+06	5451	3.52263	39629.6	-37330.1	14478.1	17707.1	77385.1	425.612	17545.2
5.452e+06	5452	3.49423	39310.1	-37252	14255.2	17616.8	77463.4	464.879	17244.1
5.453e+06	5453	3.57422	40210	-37300.4	14185.4	17417.8	77388.5	461.37	17553.7
5.454e+06	5454	3.41483	38416.8	-37159.7	14263.7	17227.6	77483	383.286	17565.1
5.455e+06	5455	3.45541	38873.4	-37046.3	14168.1	17546.3	77311.2	387.771	17569.1
5.456e+06	5456	3.50472	39428.1	-37282.5	13832.1	16895.2	77105.2	381.15	17978.6
5.457e+06	5457	3.46173	38944.4	-37406.7	14243.9	17507.3	76929.6	494.99	17885.9
5.458e+06	5458	3.536	39780	-37364.2	14207.4	17307.8	76895.3	464.859	17726.8
5.459e+06	5459	3.48843	39244.8	-37301.6	14172	17529.6	77443.6	426.548	17547.5
5.46e+06	5460	3.56891	40150.3	-37175.9	13963.1	17855.1	77287.8	392.434	17734.8
5.461e+06	5461	3.51865	39584.8	-37476.7	13915.9	17209	78371	376.037	17104.1
5.462e+06	5462	3.55087	39947.3	-37405.1	14014.4	17246.9	77348.1	453.973	17704.8
5.463e+06	5463	3.50207	39398.3	-37589.3	14037.2	17248.6	77497.5	434.329	17953
5.464e+06	5464	3.53847	39807.8	-37490.3	14198.8	17415.8	76684.4	421.33	17640.4
5.465e+06	5465	3.5383	39805.9	-37408.3	14298.7	17535.8	77250	361.128	17449.6
5.466e+06	5466	3.53166	39731.2	-37239.1	14103.4	17218.6	78054.5	369.509	17227.9
5.467e+06	5467	3.48998	39262.3	-37138.3	14452.1	17141	77722.8	419.112	17560.3
5.468e+06	5468	3.57278	40193.8	-37428.4	14037.7	17137	77367.4	414.94	17651.2
5.469e+06	5469	3.54674	39900.8	-37312.6	13909.8	17155	77624.4	382.369	17731.4
5.47e+06	5470	3.50481	39429.1	-37348.3	14439.3	17117.5	77697	439.562	17363.3
5.471e+06	5471	3.5407	39832.8	-37253.3	13855.3	17383	77607.8	421.219	17627.1
5.472e+06	5472	3.50195	39396.9	-37338.6	13970.9	17649.5	76759.8	412.073	17957
5.473e+06	5473	3.48185	39170.8	-37392.2	14231.3	17182.4	77170.8	376.064	17563.6
5.474e+06	5474	3.43023	38590.1	-37153	14422.9	17271.6	77447.8	336.782	17375.5
5.475e+06	5475	3.52806	39690.6	-37550.3	14035.5	17924.2	77551.2	469.662	17410.8
5.476e+06	5476	3.55668	40012.7	-37238.3	14156.5	17044.4	78059.2	447.671	17425.7
5.477e+06	5477	3.44988	38811.2	-37257	13813.8	17644.3	77880.1	417.672	17322.1
5.478e+06	5478	3.50949	39481.8	-37350.9	14494.2	17890.8	76997.8	397.721	17730.9
5.479e+06	5479	3.47774	39124.6	-37254.2	14291.3	17213.8	77557	357.865	17353.3
5.48e+06	5480	3.53386	39756	-37459.2	14461.2	17309.9	77191.3	353.023	17614.8
5.481e+06	5481	3.47419	39084.6	-37293.5	13968.3	17704.5	77003.3	414.201	17657.5
5.482e+06	5482	3.53118	39725.8	-37152.1	14171.2	17427.1	77548.1	362.423	17728.7
5.483e+06	5483	3.52745	39683.8	-37419	14040.4	17623.7	77411.2	446.842	17352.8
5.484e+06	5484	3.50041	39379.6	-37184.2	14545.8	17519.6	77147.2	394.841	17634.3
5.485e+06	5485	3.49756	39347.5	-37331.5	14146.1	17954.8	76111.2	452.872	18123.1
5.486e+06	5486	3.47464	39089.7	-37237.4	13887	17522	77014.2	478.813	17974.4
5.487e+06	5487	3.49085	39272	-37228.1	14179.1	17565.8	77063.2	445.215	17537.7
5.488e+06	5488	3.51695	39565.6	-37152.3	14076	17685.1	76959.3	353.654	17647.7
5.489e+06	5489	3.4823	39175.9	-37367.3	13792.3	18015.8	77370.4	436.118	17270.3
5.49e+06	5490	3.53751	39797	-37299.9	14105.2	17837	77205.9	431.597	17659.4
5.491e+06	5491	3.49816	39354.3	-37487.5	14070.5	17230.8	77946.9	343.73	17622.1
5.492e+06	5492	3.50454	39426.1	-37530.3	14325.3	17218.4	77570	470.843	17677.9
5.493e+06	5493	3.50501	39431.3	-37188.4	14498.3	17843.1	77565.2	358.567	17397
5.494e+06	5494	3.50639	39446.9	-37165.3	14432.4	17300.3	77387.5	392.595	17461.1
5.495e+06	5495	3.4472	38781	-37141.8	13996.3	17175.2	77162.6	428.778	17618.3
5.496e+06	5496	3.51841	39582.2	-37346.6	13979.2	17567	77272.4	411.499	17585.9
5.497e+06	5497	3.49581	39327.9	-37108.6	14280.1	17772.9	76838.1	355.09	18073.1
5.498e+06	5498	3.45696	38890.8	-37318.9	14633.5	17002.6	77075.1	390.971	17991.6
5.499e+06	5499	3.48937	39255.4	-37344.3	14102.4	17625.7	77257.4	514.207	17709
5.5e+06	5500	3.54461	39876.8	-37479.4	13663.3	17339.4	77689.9	444.578	17432
5.501e+06	5501	3.47687	39114.8	-37488	14271.8	17501.8	77348.3	323.738	17468.8
5.502e+06	5502	3.51025	39490.3	-37247.4	13708	17321.2	77393.9	414.07	17579.6
5.503e+06	5503	3.50055	39381.2	-37123.7	14170.9	16712.2	76784.9	453.213	18322
5.504e+06	5504	3.47921	39141.1	-37128.1	14434.7	17384.6	77295.3	404.863	17648.9
5.505e+06	5505	3.51444	39537.4	-37428.6	14351.9	17224.3	77071.6	409.951	17696.4
5.506e+06	5506	3.55773	40024.5	-37304.5	14230.8	16953.1	77252.4	446.101	17792.7
5.507e+06	5507	3.56178	40070	-37269.2	14148.7	17270.8	77231.8	387.181	17827.4
5.508e+06	5508	3.45133	38827.4	-37428.6	14491.9	17595.3	77074.9	495.842	17500.5
5.509e+06	5509	3.56575	40114.7	-37225.3	13918.9	17074.2	77597.1	472.512	17763.5
5.51e+06	5510	3.51676	39563.5	-37272.7	14043.3	17466.8	77518.2	344.517	17603
5.511e+06	5511	3.49081	39271.6	-37335.5	14164.4	17581.3	77426.1	431.813	17528.5
5.512e+06	5512	3.51275	39518.4	-37289.6	14745.7	16921.5	77761.3	411.386	17782.8
5.513e+06	5513	3.54627	39895.6	-37178.3	14513.1	17194.3	77659.4	339.851	17697.8
5.514e+06	5514	3.53626	39782.9	-37137.6	14418.6	17046.8	77501.3	422.48	17692.6
5.515e+06	5515	3.55467	39990.1	-37246	14245.2	17765.7	77125.3	393.722	17774.6
5.516e+06	5516	3.53867	39810.1	-37202.5	13900.1	17303.4	77292.9	431.205	17650.7
5.517e+06	5517	3.50578	39440.1	-37208.6	13985.4	17553.4	77429.5	400.714	17391.4
5.518e+06	5518	3.4952	39321	-37182.2	13930.5	17455.6	77851.1	384.88	17242.9
5.519e+06	5519	3.51729	39569.6	-37236.4	14053	17477	77493.4	362.86	17637.7
5.52e+06	5520	3.53444	39762.4	-37181.4	14124.4	17384.9	77389.8	419.591	17715.3
5.521e+06	5521	3.49873	39360.7	-37088	14032.1	17541.7	77510.4	521.091	17366.7
5.522e+06	5522	3.48852	39245.9	-37313.8	14745.8	17609.1	77670.8	433.838	17568.2
5.523e+06	5523	3.51855	39583.7	-37012.9	14083.7	17117.1	77883.5	415.112	17691.1
5.524e+06	5524	3.54502	39881.5	-37175.1	14116.3	17349.1	77642.1	449.558	17551.8
5.525e+06	5525	3.52967	39708.8	-37290.6	14030.6	17532.9	77520	377.402	17635.3
5.526e+06	5526	3.49115	39275.4	-37402.7	14369.3	16997.5	77705.8	367.595	17810.6
5.527e+06	5527	3.52028	39603.2	-37315.8	13957.3	17140	77522.4	396.449	17698.1
5.528e+06	5528	3.5362	39782.2	-37391.4	14272.9	17280.6	77604.6	425.283	17213.5
5.529e+06	5529	3.4993	39367.2	-37564.5	13497.8	17210.9	78116.2	337.395	17491.5
5.53e+06	5530	3.57654	40236.1	-37497.6	14163.3	17984.6	77137.6	382.277	17804.3
5.531e+06	5531	3.50676	39451.1	-37051.5	13900.5	17393.8	76906.9	422.839	17910.8
5.532e+06	5532	3.57643	40234.8	-37102.5	14523.9	16692.7	76939.4	399.927	18043.8
5.533e+06	5533	3.53245	39740.1	-37319	14066.9	17864	77161.6	377.923	17778.9
5.534e+06	5534	3.48542	39211	-37324.1	14549.1	17376.4	77509.7	440.936	17672.6
5.535e+06	5535	3.45771	38899.2	-37352.5	13975.8	17715.9	76903.6	445.305	17721.1
5.536e+06	5536	3.54405	39870.5	-37381.7	14073.2	17586.3	77200.7	418.479	17960
5.537e+06	5537	3.50937	39480.4	-37476	14302.2	17828.3	76885.9	469.413	17901.3
5.538e+06	5538	3.50647	39447.8	-37280	14210.4	17263.6	77217.9	425.947	17845.1
5.539e+06	5539	3.51441	39537.1	-37380.3	14285.2	17795	77296.1	464.174	17553.2
5.54e+06	5540	3.5112	39501	-37339.8	13725.8	17791.3	77436.8	414.084	17618.2
5.541e+06	5541	3.50251	39403.2	-37370.9	14136	17198.9	77298.7	473.976	17574
5.542e+06	5542	3.56991	40161.5	-37449.9	14129.7	17505.7	77393	377.234	18021.4
5.543e+06	5543	3.47249	39065.5	-37333.1	13938.8	17477.5	77171.3	458.864	17710.4
5.544e+06	5544	3.44218	38724.6	-37127.8	14228.1	17253.1	77502.5	392.897	17399.6
5.545e+06	5545	3.51944	39593.7	-37226.6	14131.8	17687.4	77653.2	437.612	17479.7
5.546e+06	5546	3.48019	39152.2	-37171.6	14587.4	17560	77557.4	401.351	17376.2
5.547e+06	5547	3.51501	39543.9	-36864.5	13907.7	17738.5	77408.8	450.771	17759.9
5.548e+06	5548	3.53559	39775.4	-37121.1	14083.5	17007.4	77796.8	384.705	17683.4
5.549e+06	5549	3.54251	39853.2	-37171	14126.6	17430.5	77624.4	422.875	17461
5.55e+06	5550	3.50413	39421.5	-37358.2	14114.5	17533.1	77887.4	415.265	17235.8
5.551e+06	5551	3.46841	39019.6	-37190.4	14488.1	17355.7	77042.7	457.146	17775.8
5.552e+06	5552	3.49004	39262.9	-37339.2	14541.3	17718.9	77523.6	385.165	17506.8
5.553e+06	5553	3.54281	39856.7	-37114.7	14299.2	17104.9	76783.2	452.712	17902
5.554e+06	5554	3.54057	39831.4	-37463.4	13831.4	17145.6	77677	388.129	17344.1
5.555e+06	5555	3.49996	39374.6	-37220.3	14161.8	18168.4	77473	403.224	17359
5.556e+06	5556	3.43875	38685.9	-36944.9	14432.7	17931.7	77430.7	435.783	17530.6
5.557e+06	5557	3.53967	39821.2	-37048	14025	17186.6	77904.7	454.697	17169.4
5.558e+06	5558	3.54678	39901.2	-37339.8	14223.2	17137.4	77456.8	282.921	17760.8
5.559e+06	5559	3.56191	40071.5	-37320.7	13698.6	17886.8	77575.7	395.88	17453.9
5.56e+06	5560	3.51724	39569	-37470.8	14092.4	17460	77337.6	415.152	17384.1
5.561e+06	5561	3.46752	39009.6	-37219.3	14470	17364	77580.7	415.778	17429.4
5.562e+06	5562	3.50374	39417.1	-37296.6	14134.8	17549	77232.6	444.609	17900.5
5.563e+06	5563	3.50695	39453.2	-37336.4	14751.8	17320.7	77326.6	398.298	17872.5
5.564e+06	5564	3.52239	39626.9	-37227.6	14159.4	17662.4	76694.5	402.507	17788.9
5.565e+06	5565	3.55834	40031.3	-37023.6	14203.7	17123.7	77441.9	334.907	17713.5
