step	time	T	Ekin	res	lj	lj-tab	bond_125_cross	bond_124_cross	bond_124	angle_253_cross	angle_252_cross	angle_252	dihedral_190_cross	dihedral_190	dihedral_191_cross	lj-14_1	lj-14_0	lj-14_1_cross
10155	10.155	3.5162	49446.6	0.2577	1384.37	2247.34	2252.15	3311.8	9979.01	4504.11	4936.49	7189.55	4309.76	19674.7	1650.62	5259.09	525.719	2203.35
10156	10.156	3.49564	49157.5	0.25775	1382.69	2247.85	2252.18	3307.46	9984.96	4503.67	4934.29	7203	4312.52	19673.9	1650.6	5254.67	525.7	2204.56
10157	10.157	3.50621	49306	0.2578	1380.51	2247.62	2251.89	3300.23	10023.9	4502.97	4930.86	7220.25	4315.24	19672.9	1650.6	5251.29	525.252	2206.23
10158	10.158	3.51821	49474.8	0.25785	1376.62	2246.28	2251.52	3291.93	10078.7	4502.23	4925.96	7236.66	4317.78	19672.1	1650.46	5248.16	525.024	2207.58
10159	10.159	3.52247	49534.8	0.2579	1373.06	2245.28	2250.86	3284.59	10126.3	4501.47	4920.62	7251.71	4320.26	19670.6	1650.41	5246.41	525.164	2208.28
10160	10.16	3.52322	49545.2	0.25795	1370.29	2245.05	2249.83	3273.86	10196.2	4500.84	4916.18	7262.27	4322.33	19669.5	1650.33	5245.04	525.688	2209.73
10161	10.161	3.52269	49537.9	0.258	1366.04	2244.14	2248.7	3262.73	10267.5	4500.47	4912.47	7269.65	4324.28	19668.1	1650.23	5244.65	526.109	2210.74
10162	10.162	3.52752	49605.8	0.25805	1362.17	2242.67	2247.5	3252.18	10337.4	4500.17	4908.01	7276.64	4326.07	19666.7	1650.23	5245.55	526.13	2212
10163	10.163	3.52569	49580	0.2581	1360.5	2243.32	2246.31	3241.12	10383.8	4499.92	4903.72	7284.18	4327.99	19665.7	1650.14	5246.73	526.74	2213.46
10164	10.164	3.51704	49458.4	0.25815	1359.51	2244.03	2245.57	3231.43	10378.7	4499.62	4900.4	7292.11	4330.22	19663.9	1650.12	5248.42	527.556	2214.71
10165	10.165	3.53058	49648.8	0.2582	1358.54	2244.84	2244.41	3220.77	10325.4	4499.38	4897.58	7297.56	4332.36	19661.9	1650.13	5252.05	528.741	2215.65
10166	10.166	3.5361	49726.4	0.25825	1357.22	2244.97	2243.51	3209.5	10231.2	4499.05	4896.05	7296.73	4334.59	19660.7	1650.16	5254.03	530.433	2216
10167	10.167	3.55901	50048.6	0.2583	1355.67	2244.8	2242.62	3196.77	10126	4498.66	4896.23	7300.44	4336.78	19660.2	1650.18	5255.6	531.999	2216.19
10168	10.168	3.56975	50199.7	0.25835	1354.1	2245	2241.55	3182.98	10026.5	4498.11	4897.84	7313.33	4338.96	19659.7	1650.23	5255	533.985	2218.05
10169	10.169	3.56844	50181.2	0.2584	1353	2245.42	2240.74	3171.31	9940.72	4497.6	4901.87	7328.19	4341	19660.4	1650.32	5253.88	535.984	2219.74
10170	10.17	3.57864	50324.7	0.25845	1352.29	2246.34	2240.03	3156.96	9887.26	4497.08	4906.02	7341.28	4343.2	19661.2	1650.33	5251.72	538.114	2221.62
10171	10.171	3.58507	50415.1	0.2585	1351.36	2246.61	2239.45	3145.19	9896.93	4496.66	4910.9	7356.41	4345.63	19662	1650.24	5249.11	539.914	2223.09
10172	10.172	3.56484	50130.5	0.25855	1350.61	2247.24	2239.1	3136.29	9950.04	4496.11	4917.72	7372.38	4348.38	19662.6	1650.37	5245.99	542.182	2224.64
10173	10.173	3.54709	49881	0.2586	1348.21	2246.49	2239.04	3126.83	10033.9	4495.46	4927.61	7384.57	4351.06	19664	1650.45	5242.21	544.651	2226.17
10174	10.174	3.54168	49804.9	0.25865	1347	2246.95	2239.01	3117.95	10143.6	4494.97	4938.04	7398.01	4353.95	19666.9	1650.55	5235.95	546.196	2227.55
10175	10.175	3.51466	49424.9	0.2587	1347.55	2248.12	2238.7	3109.51	10253.7	4494.67	4948.22	7409.5	4356.81	19671.7	1650.75	5228.62	546.561	2227.81
10176	10.176	3.50622	49306.2	0.25875	1349.02	2249.8	2238.41	3101.09	10340.9	4494.51	4960.48	7416.83	4359.43	19677.5	1650.96	5218.42	547.432	2226.99
10177	10.177	3.51353	49409.1	0.2588	1349.17	2249.65	2237.86	3094.28	10397.5	4494.42	4973.55	7422.34	4362.02	19683	1651.11	5207.29	548.694	2225.29
10178	10.178	3.50327	49264.7	0.25885	1350.98	2251.25	2237.21	3089.02	10390.1	4494.44	4985.55	7429.31	4364.51	19690.1	1651.14	5197.7	550.208	2223.25
10179	10.179	3.51004	49360	0.2589	1353.14	2252.72	2236.44	3083.46	10346.1	4494.6	4996.82	7434.54	4367.01	19697	1651.11	5187.36	551.384	2219.68
10180	10.18	3.51133	49378.1	0.25895	1367.95	2266.78	2235.28	3076.75	10272.2	4495.01	5007.94	7433.97	4369.31	19704.3	1651.13	5176.31	552.069	2215.59
10181	10.181	3.5159	49442.3	0.259	1370.59	2268.56	2234.05	3070.62	10161.3	4495.73	5018.66	7430.74	4371.71	19712.2	1651.07	5166.84	552.675	2211.27
10182	10.182	3.53745	49745.4	0.25905	1372.22	2269.91	2232.66	3063.38	10051.7	4496.74	5027.3	7429.43	4374.35	19720.9	1651.16	5156.18	552.821	2206.73
10183	10.183	3.5442	49840.3	0.2591	1373.49	2271.22	2231.02	3059.16	9948.99	4497.89	5035.65	7431.69	4376.76	19728.6	1651.21	5147.29	553.505	2201.84
10184	10.184	3.55716	50022.6	0.25915	1374.38	2272.36	2229.09	3055.13	9878.86	4499.21	5043.01	7435.59	4379.18	19736.8	1651.22	5140.6	554.478	2197.32
10185	10.185	3.55503	49992.6	0.2592	1375.81	2274.06	2226.81	3051.17	9842.05	4500.33	5050.43	7437.31	4381.75	19744.6	1651.19	5135	554.919	2193.21
10186	10.186	3.55697	50019.9	0.25925	1376.85	2275.66	2224.53	3046.49	9860.55	4501.14	5057.63	7442.44	4384.34	19752	1651.16	5130.96	555.153	2189.85
10187	10.187	3.54933	49912.5	0.2593	1375.23	2274.99	2222.26	3043.7	9925.37	4501.79	5063.83	7445.18	4386.94	19760.9	1651.08	5128.91	555.259	2187.3
10188	10.188	3.54943	49913.8	0.25935	1375.26	2276.19	2219.89	3042.41	9991.53	4502.27	5068.47	7440.19	4389.71	19769.3	1650.98	5129.72	555.491	2184.95
10189	10.189	3.54269	49819	0.2594	1374.56	2276.27	2217.63	3043.59	10049.2	4502.53	5073.72	7433.54	4392.32	19776.8	1650.94	5131.49	556.047	2183.57
10190	10.19	3.53561	49719.5	0.25945	1375.61	2278.61	2215.44	3042.79	10089	4502.6	5079.39	7413.5	4394.98	19784.6	1650.79	5136.97	556.432	2182.51
10191	10.191	3.54017	49783.6	0.2595	1374.41	2278.83	2213.17	3041.05	10088.9	4502.61	5085.9	7388.75	4397.56	19790.5	1650.74	5145.15	557.198	2182.44
10192	10.192	3.54495	49850.9	0.25955	1374.02	2279.75	2210.94	3041	10065.7	4502.28	5092.84	7358.41	4400.13	19795.7	1650.65	5156.05	557.87	2182.46
10193	10.193	3.54362	49832.1	0.2596	1371.5	2277.92	2208.73	3038.67	10017.9	4501.62	5101.59	7317.31	4402.72	19800.3	1650.56	5167.78	558.387	2182.74
10194	10.194	3.5327	49678.6	0.25965	1372.2	2279.58	2206	3035.59	9982.75	4500.82	5109.75	7268.24	4405.31	19804.4	1650.56	5179.62	558.69	2182.48
10195	10.195	3.54727	49883.6	0.2597	1372.62	2280.95	2203.23	3032.52	9956.62	4500.07	5118.49	7220.2	4407.87	19807.3	1650.25	5191.72	559.501	2182.8
10196	10.196	3.57004	50203.7	0.25975	1373.08	2282.7	2200.49	3030.72	9939.28	4499.44	5127.45	7178.92	4410.25	19808.4	1650.26	5204.25	560.816	2183.28
10197	10.197	3.57765	50310.7	0.2598	1373.21	2283.78	2197.65	3028.62	9941.77	4499.11	5137.59	7137.51	4412.59	19809.1	1650.13	5215.7	562.213	2184.72
10198	10.198	3.57376	50256	0.25985	1373.19	2285.4	2194.89	3026.42	9959.03	4498.91	5147.75	7102.52	4414.77	19809.3	1650.16	5228.96	563.476	2186.54
10199	10.199	3.58268	50381.4	0.2599	1373.29	2286.43	2192.78	3023.58	10005.6	4499.28	5158.81	7073.57	4417.11	19808.5	1650.25	5241.56	564.711	2188.47
10200	10.2	3.57876	50326.3	0.25995	1373.54	2287.64	2190.8	3020.88	10069.8	4500.08	5169.77	7056.92	4418.94	19808.5	1650.3	5252.84	565.497	2190.05
10201	10.201	3.57875	50326.2	0.26	1374.21	2288.91	2189.03	3020.08	10143.2	4501.24	5179.13	7047.13	4420.96	19807.3	1650.28	5264.27	566.217	2192.18
10202	10.202	3.55712	50022	0.26005	1375.52	2289.97	2187.09	3018.1	10209.2	4502.9	5187.5	7045.96	4423.03	19806.6	1650.51	5275.28	566.305	2194.14
10203	10.203	3.54846	49900.2	0.2601	1377.8	2291.39	2185.56	3014.8	10265.3	4505.5	5195.3	7053.12	4425.33	19804.9	1650.49	5284.06	566.639	2196.02
10204	10.204	3.55725	50023.9	0.26015	1380.11	2292.79	2184.19	3012.96	10303.6	4508.96	5201.94	7070.22	4427.78	19801.9	1650.47	5291.09	566.862	2198.36
10205	10.205	3.5493	49912.1	0.2602	1382.65	2294.69	2183.03	3012.67	10317.3	4513.03	5209.04	7091.08	4430.23	19799.2	1650.39	5298.08	566.826	2200.89
10206	10.206	3.5688	50186.2	0.26025	1384.12	2295.95	2181.45	3013.71	10309.2	4517.58	5217.14	7113.25	4432.81	19796.1	1650.4	5304.61	566.618	2202.83
10207	10.207	3.57017	50205.6	0.2603	1387.03	2297.9	2180.12	3016.65	10286.5	4522.63	5224.77	7136.26	4435.44	19793	1650.47	5310.43	566.178	2204.13
10208	10.208	3.56586	50144.8	0.26035	1389.37	2299.23	2178.94	3019.92	10250.8	4527.55	5231.42	7166.41	4438.35	19790	1650.54	5313.69	566.51	2205.55
10209	10.209	3.56435	50123.6	0.2604	1390.92	2299.85	2177.77	3024.55	10209.5	4532.05	5237.82	7202.46	4441.33	19786.8	1650.54	5315.19	566.792	2207.24
10210	10.21	3.54819	49896.4	0.26045	1392.18	2300.3	2176.94	3027.83	10149.4	4535.7	5243.9	7232.47	4444.39	19784	1650.51	5317.59	567.003	2209.79
10211	10.211	3.55065	49931	0.2605	1392.7	2300.27	2175.94	3030.56	10063.3	4538.53	5248.51	7262.28	4447.43	19780.5	1650.5	5321.06	566.793	2211.39
10212	10.212	3.55931	50052.8	0.26055	1393.68	2300.54	2174.93	3033.46	9992.44	4540.62	5252.17	7282.88	4450.23	19777	1650.45	5326.17	566.732	2213.23
10213	10.213	3.56925	50192.5	0.2606	1394.34	2300.25	2174.25	3039.56	9956.56	4542.01	5256.74	7300.32	4453.1	19774.3	1650.32	5329.21	567.469	2215.22
10214	10.214	3.58797	50455.8	0.26065	1398.74	2303.14	2173.84	3045.88	9957.45	4542.81	5259.36	7312.37	4456.15	19772.9	1650.34	5331.69	569.494	2217.83
10215	10.215	3.59123	50501.7	0.2607	1399.92	2302.49	2173.82	3052.75	10003.6	4542.42	5261.82	7324.49	4459.25	19772.2	1650.42	5334.93	571.748	2221.25
10216	10.216	3.58638	50433.5	0.26075	1400.57	2301.46	2174.16	3056.91	10069	4541.22	5262.92	7337.97	4462.18	19769.9	1650.65	5340.29	574.228	2224.85
10217	10.217	3.57105	50217.9	0.2608	1400.47	2299.46	2175.14	3060.15	10143.1	4539.33	5264.74	7353.75	4464.99	19765.8	1650.73	5344.91	576.985	2228.96
10218	10.218	3.56525	50136.3	0.26085	1402.36	2299.25	2176.13	3060.62	10208.5	4536.67	5266.49	7366.07	4468.03	19761.6	1650.8	5351.14	579.762	2233.21
10219	10.219	3.55867	50043.8	0.2609	1403.64	2298.97	2177.28	3061.11	10268.2	4533.88	5267.08	7375.82	4470.91	19756	1650.83	5358.94	582.344	2237.26
10220	10.22	3.55347	49970.6	0.26095	1403.2	2297.72	2178.32	3061.66	10316.2	4529.95	5267.21	7381.89	4473.74	19751.6	1650.7	5368.22	585.128	2241.25
10221	10.221	3.54589	49864.1	0.261	1398.95	2293.24	2179.47	3059.44	10355.6	4526.15	5266.69	7384.13	4476.46	19746.8	1650.56	5375.93	586.9	2245.25
10222	10.222	3.53029	49644.7	0.26105	1397.79	2291.81	2180.25	3056.92	10382.2	4521.87	5264.03	7383.41	4479.1	19742.3	1650.46	5382.58	588.354	2248.69
10223	10.223	3.53181	49666.1	0.2611	1395.79	2290.11	2181.11	3054.24	10374.4	4518.03	5262	7379.76	4481.79	19736.7	1650.42	5389.85	589.848	2251.82
10224	10.224	3.53684	49736.8	0.26115	1393.1	2288.69	2181.77	3052.47	10364.6	4515.04	5258.59	7372.57	4484.29	19731.9	1650.23	5396.39	590.761	2254.8
10225	10.225	3.53246	49675.3	0.2612	1390.02	2287.12	2182.7	3054.04	10363.2	4512.43	5255.38	7358.5	4486.64	19726.4	1649.81	5401.22	590.262	2257.08
10226	10.226	3.5362	49727.8	0.26125	1386.54	2285.34	2183.31	3056.26	10344.5	4510.25	5251.51	7347.82	4488.96	19720	1649.48	5404.96	589.949	2259.52
10227	10.227	3.54979	49918.9	0.2613	1380.35	2279.81	2183.64	3062.04	10339.3	4508.49	5245.78	7333.17	4491.26	19712.8	1649.18	5408.1	588.649	2260.76
10228	10.228	3.53691	49737.7	0.26135	1377.49	2278.05	2184.12	3067.38	10357.2	4506.88	5241.3	7311.16	4494.33	19706.8	1648.97	5410.96	586.537	2261.96
10229	10.229	3.53855	49760.9	0.2614	1374.75	2276.82	2184.69	3072.77	10376.8	4505.69	5236.98	7286.15	4496.77	19699.9	1648.79	5413.78	583.808	2263.3
10230	10.23	3.55833	50039	0.26145	1364.35	2268.77	2185.01	3080.91	10401.3	4504.95	5230.3	7264.29	4497.99	19692.2	1648.7	5415.52	580.869	2264.42
10231	10.231	3.55716	50022.6	0.2615	1359.81	2266.78	2185.61	3089.21	10443.1	4504.34	5224.13	7238.03	4500.13	19686.2	1648.6	5413.9	577.465	2265.5
10232	10.232	3.57333	50249.9	0.26155	1356.07	2265.77	2186.04	3098.73	10497.8	4503.95	5219.18	7216.64	4501.79	19680.9	1648.37	5411.81	573.411	2265.74
10233	10.233	3.59165	50507.6	0.2616	1351.69	2264.34	2186.39	3110.77	10558.1	4503.69	5213.65	7202.6	4503.36	19676	1648.33	5410.06	569.495	2264.81
10234	10.234	3.59253	50519.9	0.26165	1347.05	2262.77	2186.2	3123.05	10602.6	4503.6	5208.91	7191.95	4504.84	19671.6	1648.29	5404.92	565.339	2263.4
10235	10.235	3.59873	50607.1	0.2617	1341.79	2260.73	2186.06	3134.98	10631.2	4503.64	5205.74	7188.21	4506.09	19666.3	1648.13	5398.42	561.016	2262.39
10236	10.236	3.58783	50453.8	0.26175	1336.8	2258.89	2185.89	3146.01	10621.6	4503.69	5205.29	7188.35	4507.08	19660.5	1647.97	5391.42	556.948	2261.34
10237	10.237	3.59292	50525.5	0.2618	1332.28	2257.15	2185.59	3159.83	10603.8	4503.76	5204.23	7188.93	4507.97	19653.5	1647.84	5384.72	552.942	2259.45
10238	10.238	3.58939	50475.8	0.26185	1328.6	2255.36	2185.57	3173.81	10547.3	4503.6	5203.09	7189.3	4508.66	19647.3	1647.53	5377.35	548.688	2258.4
10239	10.239	3.57407	50260.3	0.2619	1324.65	2252.93	2185.39	3188.45	10464.7	4503.56	5203.1	7180.17	4509.34	19641.9	1647.4	5370.68	545.315	2257.45
10240	10.24	3.5692	50191.9	0.26195	1320.94	2250.24	2185.29	3203.38	10354	4503.46	5203.69	7172.41	4510.12	19636.4	1647.44	5362.47	542.129	2256.77
10241	10.241	3.60671	50719.4	0.262	1318.19	2248.21	2184.98	3217.77	10245	4503.33	5205.16	7163.88	4511.03	19630.6	1647.41	5356.9	539.284	2256.88
10242	10.242	3.60468	50690.9	0.26205	1315.87	2245.83	2184.69	3230.68	10174.6	4502.97	5205.62	7162.34	4512.31	19624.6	1647.46	5354.04	537.744	2257.69
10243	10.243	3.61823	50881.4	0.2621	1313.57	2243.26	2184.54	3240.7	10148.1	4502.46	5205.24	7166.06	4513.5	19619.4	1647.36	5351.9	536.76	2258.13
10244	10.244	3.61907	50893.2	0.26215	1304.15	2233.13	2183.94	3250.27	10175.5	4501.9	5204.25	7168.99	4514.73	19614.5	1647.1	5350.41	536.201	2258.02
10245	10.245	3.62222	50937.4	0.2622	1302.51	2230.21	2183.11	3256.58	10224.2	4501.15	5204.11	7175.09	4515.96	19610.6	1647.05	5350.17	536.402	2258.26
10246	10.246	3.63685	51143.2	0.26225	1300.83	2226.66	2182.37	3261.54	10283.3	4500.45	5204.4	7181.98	4517.3	19606.4	1646.8	5352.2	536.235	2258.43
10247	10.247	3.61836	50883.2	0.2623	1299.74	2224.11	2181.79	3262.03	10353.3	4499.85	5204.03	7197.55	4518.5	19603.3	1646.64	5353.24	536.621	2258.21
10248	10.248	3.61658	50858.1	0.26235	1297.32	2221.19	2181.13	3259.85	10427.8	4499.4	5204.65	7221.57	4519.91	19602.7	1646.34	5355.5	537.129	2257.02
10249	10.249	3.60596	50708.8	0.2624	1316.59	2240.26	2180.47	3256.71	10493.1	4499.01	5202.78	7255.17	4521.52	19603.1	1646.11	5355.69	538.219	2256.7
10250	10.25	3.59281	50523.9	0.26245	1313.65	2237.63	2179.57	3249.97	10523.6	4498.68	5200.42	7297.82	4523.28	19605.3	1645.88	5353.74	538.89	2256.07
10251	10.251	3.59085	50496.4	0.2625	1310.54	2235.33	2178.84	3244.43	10491.3	4498.37	5197.08	7339.85	4524.93	19607.5	1645.62	5350.53	539.497	2255.4
10252	10.252	3.58489	50412.4	0.26255	1308.45	2233.26	2177.89	3236.2	10414.1	4498.13	5193.04	7383.96	4526.9	19610.4	1645.33	5346.54	540.328	2253.72
10253	10.253	3.59365	50535.7	0.2626	1307.2	2231.88	2176.55	3226.23	10301.8	4498.09	5187.95	7425.8	4528.98	19614.7	1644.92	5341.7	541.087	2252.21
10254	10.254	3.60039	50630.5	0.26265	1305.17	2230.16	2174.93	3213.55	10195	4498.17	5182.75	7467.32	4531.13	19617.5	1644.51	5337.11	542.441	2250.05
10255	10.255	3.59972	50621.1	0.2627	1302.41	2228.14	2173.01	3202.74	10098.7	4498.37	5178.07	7509.01	4533.08	19621.2	1644.16	5331.87	543.478	2247.39
10256	10.256	3.61481	50833.2	0.26275	1298.98	2226.02	2170.96	3193.12	10058.1	4498.64	5173.79	7548.3	4534.89	19624.7	1643.93	5324.94	544.198	2244.27
10257	10.257	3.60992	50764.6	0.2628	1294.87	2223.67	2168.74	3185.63	10064.2	4499.09	5167.79	7584.93	4536.86	19627.8	1643.7	5317.74	545.029	2241.48
10258	10.258	3.59798	50596.5	0.26285	1287.73	2218.3	2166.46	3177.79	10117.9	4499.83	5163.04	7610.02	4538.78	19631.5	1643.57	5312.1	544.517	2238.64
10259	10.259	3.59369	50536.2	0.2629	1284.79	2217.01	2163.83	3171.77	10187.4	4500.9	5158.45	7632.78	4540.59	19635.6	1643.32	5305.62	542.477	2236.12
10260	10.26	3.56431	50123.1	0.26295	1281.24	2215.88	2161.44	3167.77	10268.2	4501.76	5153.54	7648.57	4542.27	19639.9	1642.92	5299.87	539.378	2234.22
10261	10.261	3.57403	50259.8	0.263	1277.3	2214.7	2158.97	3165.49	10341.3	4502.5	5148.1	7656.31	4543.9	19644.4	1642.63	5293.99	535.259	2231.6
10262	10.262	3.57095	50216.4	0.26305	1272.85	2213.22	2156.82	3163.87	10400.8	4503.09	5142.1	7660.95	4545.4	19647.8	1642.47	5290.43	530.863	2228.77
10263	10.263	3.56431	50123.2	0.2631	1267.96	2211.61	2154.64	3162.46	10448.5	4503.79	5137.38	7673.09	4547.22	19649.5	1642.28	5289.32	526.35	2225.4
10264	10.264	3.57064	50212.2	0.26315	1262.35	2209.84	2152.72	3160.86	10447.9	4504.1	5132.85	7682.49	4548.98	19651.2	1642.1	5291.01	521.867	2222.43
10265	10.265	3.58007	50344.7	0.2632	1255.39	2206.91	2150.32	3161.2	10414	4504.06	5127.06	7696.36	4550.69	19654	1641.9	5293.9	516.612	2219.4
10266	10.266	3.59697	50582.4	0.26325	1249.72	2204.83	2147.98	3160.86	10353.2	4504.22	5122.65	7712.22	4552.42	19656.9	1641.81	5297.28	511.837	2216.75
10267	10.267	3.59284	50524.3	0.2633	1245.35	2203.43	2145.95	3160.93	10300.2	4504.53	5117.43	7723.91	4554.39	19660.5	1641.74	5300.85	507.644	2215.08
10268	10.268	3.60042	50630.9	0.26335	1241.99	2202.5	2143.86	3162.82	10248.8	4504.87	5112.78	7735.97	4556.29	19663.5	1641.57	5303.7	503.505	2213.54
10269	10.269	3.60997	50765.2	0.2634	1238.81	2201.64	2142.12	3165.19	10213.3	4505.06	5106.3	7737.66	4558.25	19666.3	1641.52	5308.57	500.357	2213.71
10270	10.27	3.61752	50871.4	0.26345	1235.54	2200.6	2140.49	3168.15	10200.8	4505.24	5101.2	7734.91	4560.12	19669.4	1641.46	5314.68	497.748	2213.97
10271	10.271	3.61192	50792.6	0.2635	1231.97	2199.24	2138.9	3168.93	10195.8	4505.52	5096.27	7729.91	4561.81	19673.6	1641.56	5319.12	495.066	2215.67
10272	10.272	3.63262	51083.8	0.26355	1228.42	2198.07	2137.02	3168.99	10203.3	4506.19	5093.39	7719.99	4563.52	19678.1	1641.56	5324.04	492.878	2218
10273	10.273	3.63118	51063.4	0.2636	1224.13	2196.44	2135.13	3168.65	10216.8	4506.92	5092.07	7702.8	4565.11	19682.4	1641.48	5327.08	491.563	2220.81
10274	10.274	3.63671	51141.2	0.26365	1221.41	2195.76	2132.73	3168.32	10221.2	4507.56	5090.78	7675.1	4567.06	19687.1	1641.47	5332.2	490.662	2223.97
10275	10.275	3.63474	51113.6	0.2637	1217.92	2194.23	2130.32	3165.8	10228.6	4507.9	5090.14	7645.25	4569.16	19692.6	1641.4	5338.56	489.782	2227.02
10276	10.276	3.62297	50948	0.26375	1216.04	2193.48	2127.92	3165.15	10253.2	4508.28	5092.24	7608.15	4571.43	19699.1	1641.5	5345.56	488.621	2230.27
10277	10.277	3.62479	50973.7	0.2638	1213.25	2192.25	2125.36	3163.6	10271.9	4509.28	5096.14	7573.06	4573.75	19705.8	1641.45	5353.56	486.967	2233.2
10278	10.278	3.6338	51100.3	0.26385	1210.14	2191.07	2122.67	3162.68	10257.3	4510.21	5101.94	7538.32	4575.85	19713.2	1641.16	5361.98	485.504	2235.21
10279	10.279	3.6185	50885.2	0.2639	1207.59	2190.32	2119.62	3163.47	10226.4	4511.25	5107.68	7501.03	4577.91	19721.2	1641.02	5369.75	484.013	2236.64
10280	10.28	3.61606	50850.8	0.26395	1205.36	2189.42	2116.84	3166.4	10173.2	4511.63	5113.65	7471.58	4580	19729	1641.12	5377.37	482.508	2238.12
10281	10.281	3.63244	51081.2	0.264	1204.02	2188.9	2114.46	3169.8	10109.3	4511.98	5121.14	7447.82	4581.9	19736.7	1641.21	5384.64	480.948	2239.39
10282	10.282	3.62042	50912.2	0.26405	1203.1	2188.74	2112.44	3173.86	10068.2	4511.83	5128.41	7424	4583.73	19744.4	1641.19	5392.14	478.779	2240.36
10283	10.283	3.61511	50837.4	0.2641	1200.31	2186.73	2110.27	3178.4	10057.2	4511.81	5135.19	7407.86	4585.45	19751.5	1641.29	5398.22	476.52	2241.32
10284	10.284	3.59788	50595.2	0.26415	1205.9	2193.42	2108.27	3183.63	10056.8	4511.05	5141.34	7387.26	4587.08	19757.3	1641.22	5404.33	474.272	2242.39
10285	10.285	3.59941	50616.7	0.2642	1199.56	2187.72	2106.62	3192.3	10101.8	4510.08	5145.99	7366.1	4587.69	19762.6	1641.19	5409.19	472.166	2243.8
10286	10.286	3.60199	50653	0.26425	1198.76	2187.19	2105.15	3199.42	10161.1	4508.57	5149.01	7337.66	4588.82	19768.7	1641.19	5411.6	470.279	2246.18
10287	10.287	3.59451	50547.8	0.2643	1198.34	2186.53	2103.7	3207.71	10229.4	4506.9	5152.65	7310.51	4589.81	19773.3	1641.02	5414.21	467.93	2248.82
10288	10.288	3.58205	50372.5	0.26435	1198.98	2186	2102.62	3214.04	10300.9	4505.42	5155.48	7282.98	4590.67	19777.7	1641	5417.43	465.545	2252.14
10289	10.289	3.58838	50461.5	0.2644	1200.06	2185.73	2101.61	3221.4	10361.8	4503.67	5157.38	7250.07	4591.31	19783.6	1641.02	5421.9	463.468	2256.11
10290	10.29	3.60323	50670.4	0.26445	1201.07	2185.25	2100.68	3227.78	10407.2	4502.12	5159.13	7214.03	4591.66	19788.5	1640.96	5425.94	462.063	2259.74
10291	10.291	3.60555	50703.1	0.2645	1201.49	2185	2099.75	3234.03	10445.7	4501.28	5159.68	7179.65	4591.94	19792.4	1640.94	5428.31	460.953	2263.94
10292	10.292	3.61061	50774.2	0.26455	1202.09	2184.93	2098.89	3242.76	10475	4501.3	5160.12	7142.08	4592.19	19795.5	1641.04	5428.81	459.598	2268.92
10293	10.293	3.60036	50630	0.2646	1202.56	2184.13	2098.28	3248.65	10501.7	4501.88	5160.38	7111.17	4592.53	19798.7	1641.25	5429.99	458.942	2274.74
10294	10.294	3.60243	50659.2	0.26465	1203.12	2183.41	2097.61	3253.82	10507.4	4502.88	5160.06	7088.35	4592.91	19801	1641.23	5431.04	459.27	2280.99
10295	10.295	3.58091	50356.5	0.2647	1204.61	2183.42	2097.08	3254.07	10497	4504.28	5159.73	7077.4	4593.26	19804	1641.29	5432.15	459.819	2286.86
10296	10.296	3.58239	50377.3	0.26475	1204.44	2182.33	2096.65	3252.97	10472.2	4506.09	5158.61	7073.69	4593.72	19806.4	1641.22	5435.43	460.721	2292.54
10297	10.297	3.56672	50157	0.2648	1204.71	2181.53	2096.48	3250.82	10432.9	4507.95	5157.87	7079.82	4594.44	19809.2	1641.18	5440.83	461.711	2297.83
10298	10.298	3.55923	50051.7	0.26485	1204.34	2180.07	2096.34	3245.36	10362.4	4509.23	5157.5	7088.41	4595.37	19811	1641.1	5447.36	463.447	2301.77
10299	10.299	3.57304	50245.9	0.2649	1204.49	2179.26	2096.04	3240.7	10279.2	4510.33	5156.38	7101.17	4596.21	19812	1641.03	5452.51	465.891	2304.41
10300	10.3	3.59852	50604.2	0.26495	1204.14	2177.88	2095.6	3237.88	10190.7	4510.88	5154.54	7130.26	4597.39	19812.8	1640.94	5458.2	469.004	2305.96
10301	10.301	3.61529	50840	0.265	1204.82	2177.12	2095.2	3235.3	10117.1	4510.91	5151.9	7163.95	4598.51	19812.6	1640.82	5465.84	472.067	2307.1
10302	10.302	3.62514	50978.5	0.26505	1204.62	2175.58	2095.36	3233.07	10073.9	4510.37	5149.01	7195.82	4599.72	19812.3	1640.61	5471.1	475.254	2307.44
10303	10.303	3.62375	50959	0.2651	1205.33	2174.67	2095.44	3228.08	10060.3	4509.64	5145.14	7240.89	4601.08	19812.5	1640.5	5476.18	477.529	2306.7
10304	10.304	3.61899	50892	0.26515	1198.25	2165.88	2095.2	3224.29	10081.1	4508.84	5141.47	7281.68	4602.34	19813	1640.43	5480.51	479.93	2305.24
10305	10.305	3.60868	50747.1	0.2652	1198.72	2165.09	2094.8	3221.07	10134.7	4507.91	5136.51	7319.55	4603.71	19813.6	1640.3	5482.17	482.23	2302.13
10306	10.306	3.58826	50459.9	0.26525	1198.24	2164.02	2094.29	3221.97	10182.1	4506.98	5132.83	7346.07	4605.31	19815	1639.95	5481.31	484.611	2298.76
10307	10.307	3.5806	50352.2	0.2653	1198.42	2163.13	2093.75	3225.26	10235.7	4505.8	5129.72	7366.81	4607.1	19815.2	1639.68	5480.47	486.366	2294.97
10308	10.308	3.58362	50394.7	0.26535	1198.29	2162.34	2093.2	3227.9	10267.7	4504.77	5127.42	7370.26	4608.81	19817.3	1639.62	5478.3	488.088	2291.4
