step	time	T	Ekin	res	lj	lj-tab	bond_125_cross	bond_124_cross	bond_124	angle_253_cross	angle_252_cross	angle_252	dihedral_190_cross	dihedral_190	dihedral_191_cross	lj-14_1	lj-14_0	lj-14_1_cross
20025	20.025	3.61307	50808.8	0.60096	-9681.36	1418.24	1392.29	3333.69	10230.3	3083.36	6979.9	7728.26	22058.6	19371.2	1088.14	5199.7	494.511	5922.16
20026	20.026	3.59075	50495	0.601	-9683.13	1418.4	1391.76	3345.06	10305.1	3083.26	6983.23	7721.78	22061.5	19372.3	1088	5202	494.326	5922.06
20027	20.027	3.58294	50385.1	0.60104	-9684.81	1418.89	1391.14	3351.94	10393.1	3083.2	6982.82	7716.76	22065.1	19374.5	1087.89	5204.26	493.015	5920.74
20028	20.028	3.56956	50196.9	0.60108	-9686.4	1419.29	1390.68	3352.44	10496.4	3083.18	6977.15	7712.03	22069.1	19377.3	1087.68	5205.65	491.04	5918.06
20029	20.029	3.56177	50087.3	0.60112	-9688.17	1419.18	1389.94	3344.58	10583.8	3083.18	6975.3	7710.63	22072.9	19378.8	1087.57	5208.31	488.103	5915.3
20030	20.03	3.55838	50039.7	0.60116	-9689.91	1419.12	1389.54	3336.24	10635.1	3083.17	6977.34	7704.46	22076.8	19379.8	1087.49	5212.08	484.682	5911.18
20031	20.031	3.54612	49867.3	0.6012	-9691.3	1419.66	1388.93	3325.48	10621.7	3083.26	6977.05	7706.58	22081	19379.6	1087.41	5217.9	480.511	5906.82
20032	20.032	3.55055	49929.6	0.60124	-9692.73	1420.18	1388.58	3312.61	10573.8	3083.37	6974.9	7702.68	22085.8	19378.8	1087.43	5223.29	476.407	5902.53
20033	20.033	3.55137	49941.2	0.60128	-9694.27	1420.38	1388.21	3301.48	10503.9	3083.4	6972.04	7698.14	22090.9	19377.1	1087.42	5228.75	471.992	5897.99
20034	20.034	3.57615	50289.6	0.60132	-9695.23	1420.5	1387.89	3297.41	10429.6	3083.42	6967.23	7696.26	22095.8	19374.3	1087.42	5235.58	468.037	5895.15
20035	20.035	3.58096	50357.2	0.60136	-9695.66	1421.29	1387.31	3287.39	10341.3	3083.42	6961.01	7700.51	22100.8	19372.1	1087.3	5242.76	464.306	5894.15
20036	20.036	3.59929	50615	0.6014	-9695.91	1421.34	1386.87	3284.24	10271.3	3083.34	6955.47	7702.83	22105	19370.1	1087.21	5248.27	461.302	5894.69
20037	20.037	3.61048	50772.4	0.60144	-9695.53	1421.35	1386.17	3285.98	10218.4	3083.25	6947.69	7701.36	22109.8	19368.1	1087.06	5252.52	458.716	5896.25
20038	20.038	3.61616	50852.3	0.60148	-9694.33	1421.28	1385.65	3298.65	10190.8	3083.03	6937.84	7703.54	22114.6	19366.4	1086.97	5256.15	457.011	5897.25
20039	20.039	3.60967	50761	0.60152	-9692.73	1421.24	1384.96	3313.6	10189.7	3082.71	6927.13	7698.35	22120.2	19366	1087.14	5259.58	455.312	5898.99
20040	20.04	3.60693	50722.5	0.60156	-9692.23	1421.4	1384.45	3330.79	10217.7	3082.34	6915.04	7692.67	22127	19365.7	1087.19	5263.97	454.111	5901.11
20041	20.041	3.60584	50707.1	0.6016	-9690.92	1421.69	1384.01	3344.88	10281.4	3082.22	6901.93	7685.84	22134.4	19365.8	1087.17	5266.57	453.526	5904.09
20042	20.042	3.61205	50794.4	0.60164	-9688.39	1421.87	1383.56	3358.92	10347.5	3082.23	6889.57	7679.96	22142.2	19366.9	1087.17	5269.26	453.472	5907.72
20043	20.043	3.60616	50711.6	0.60168	-9685.87	1422.05	1382.94	3368.29	10433.7	3082.68	6876.77	7682.08	22149.9	19368.2	1087.03	5271.47	453.442	5911.41
20044	20.044	3.60353	50674.7	0.60172	-9683.23	1422.59	1382.34	3368.75	10529.1	3083.26	6861.48	7688.1	22157.1	19369.1	1086.97	5270.69	453.471	5914.34
20045	20.045	3.60077	50635.8	0.60176	-9681.97	1422.58	1381.86	3358.37	10604	3084.22	6847.97	7702.39	22164.1	19370.3	1087.03	5267.41	453.656	5917.89
20046	20.046	3.59083	50496.1	0.6018	-9680.75	1422.67	1381.27	3345.17	10640	3085.31	6838.38	7722.81	22170.8	19371.6	1087.1	5262.45	453.452	5920.18
20047	20.047	3.57686	50299.5	0.60184	-9680.34	1423.03	1380.53	3324.9	10633.4	3086.45	6828.84	7748.03	22177.6	19372	1087.18	5256.51	452.875	5921.85
20048	20.048	3.591	50498.5	0.60188	-9680.28	1423.43	1379.88	3300.39	10590.5	3087.68	6824.59	7779.27	22183.6	19372.8	1087.2	5249.23	452.099	5923.49
20049	20.049	3.59966	50620.2	0.60192	-9680.61	1424.04	1379.09	3272.81	10528.4	3088.98	6820.12	7810.3	22189.4	19373.2	1087.24	5239.4	450.862	5924.56
20050	20.05	3.6056	50703.8	0.60196	-9677.97	1428.97	1378.12	3254.51	10438.3	3090.56	6820.47	7833.9	22195.7	19372.2	1087.3	5228.17	449.675	5924.95
20051	20.051	3.6193	50896.4	0.602	-9680.77	1429.26	1376.96	3233.5	10331.5	3092.15	6826.16	7859.16	22201.4	19372	1087.31	5215.48	447.872	5922.72
20052	20.052	3.65148	51349	0.60204	-9685.17	1429.41	1375.78	3215.16	10256.7	3093.58	6833.17	7878.77	22206.8	19372	1087.29	5202.13	446.269	5918.77
20053	20.053	3.64224	51219	0.60208	-9690.02	1429.17	1374.57	3200.57	10194.7	3094.87	6839.15	7901.94	22212	19372.7	1087.15	5191.09	443.859	5913.53
20054	20.054	3.66481	51536.4	0.60212	-9695.33	1428.84	1373.39	3197.03	10171.2	3095.71	6848.57	7926.3	22218.2	19373.8	1087.03	5181.88	441.475	5908.42
20055	20.055	3.65014	51330.1	0.60216	-9700.62	1428.77	1372.42	3210.63	10191.7	3096.44	6860.84	7953.65	22224.3	19375.1	1086.97	5174	439.029	5903
20056	20.056	3.64696	51285.4	0.6022	-9705.8	1428.53	1371.45	3231.27	10247.2	3096.51	6876.24	7974.91	22230.4	19377.5	1086.99	5168.5	436.602	5897.06
20057	20.057	3.62684	51002.5	0.60224	-9710.97	1428.17	1370.44	3264.88	10349.9	3095.66	6891.61	7997.22	22236	19379.3	1086.94	5163.7	434.899	5891.85
20058	20.058	3.60331	50671.6	0.60228	-9716.63	1427.57	1369.59	3304.53	10431.7	3094.17	6909.27	8015.57	22241.5	19380.6	1086.86	5159.06	433.074	5887.36
20059	20.059	3.60151	50646.3	0.60232	-9723.31	1427.53	1369.02	3347	10488.9	3092.57	6921.02	8030.19	22247	19382.8	1086.9	5158.47	431.637	5883.47
20060	20.06	3.57564	50282.4	0.60236	-9733.29	1424.95	1368.17	3387.53	10516.9	3090.94	6932.53	8044.13	22252.1	19385.3	1086.87	5159.93	430.007	5881.12
20061	20.061	3.56234	50095.4	0.6024	-9739.91	1424.67	1367.52	3425.01	10504.4	3089	6944.36	8052.61	22257.8	19387.8	1086.71	5162.89	428.312	5879.7
20062	20.062	3.56768	50170.5	0.60244	-9743.91	1424.86	1366.7	3452.36	10462.6	3086.56	6956.55	8055.33	22263.7	19391.1	1086.52	5167.31	426.75	5878.78
20063	20.063	3.56894	50188.2	0.60248	-9747.39	1424.99	1365.93	3476.99	10381.9	3084.09	6969.05	8067.11	22269.4	19395	1086.51	5171.2	425.443	5878.4
20064	20.064	3.56547	50139.4	0.60252	-9751.31	1424.79	1364.98	3495.4	10304.5	3081.71	6975.96	8067.09	22273.9	19399.1	1086.37	5175.11	423.72	5878.56
20065	20.065	3.58464	50409	0.60256	-9754.78	1424.23	1363.77	3509.16	10244.4	3079.37	6977.11	8069.46	22278.6	19402.9	1086.34	5177.94	421.812	5878.08
20066	20.066	3.59296	50526	0.6026	-9757.45	1424.34	1362.41	3508.71	10204.6	3077.5	6979.44	8067.24	22282.7	19407.2	1086.31	5179.88	420.037	5875.86
20067	20.067	3.59062	50493.2	0.60264	-9759.99	1424.51	1360.78	3503.4	10189.3	3075.84	6981.71	8063.02	22286.6	19412.1	1086.23	5182.42	418.293	5874.16
20068	20.068	3.58792	50455.1	0.60268	-9762.94	1424.7	1359.29	3485.4	10209.9	3074.38	6983.11	8059.24	22290.1	19417.5	1086.16	5182.38	417.288	5872.72
20069	20.069	3.59267	50521.9	0.60272	-9767.32	1424.32	1357.9	3461.01	10275.8	3073.32	6983.45	8053.54	22292.4	19423.4	1086.1	5180.2	416.699	5870.83
20070	20.07	3.57907	50330.6	0.60276	-9768.83	1426.18	1356.36	3431.97	10362.6	3072.94	6982.88	8049.81	22294.6	19430	1085.98	5177.63	415.952	5868.58
20071	20.071	3.57303	50245.8	0.6028	-9770.9	1426.42	1354.94	3400.95	10450.1	3073.05	6982.63	8046.49	22297	19435.9	1085.87	5173.84	415.237	5867.12
20072	20.072	3.58983	50482	0.60284	-9778.61	1420.04	1353.52	3364.56	10515.6	3073.32	6978.7	8036.8	22300	19443.4	1085.62	5170.94	414.36	5866.73
20073	20.073	3.58911	50471.8	0.60288	-9779.89	1419.71	1352.33	3323.99	10575.3	3073.66	6971.27	8029.55	22302.4	19448.7	1085.46	5167.72	413.443	5865.82
20074	20.074	3.59457	50548.6	0.60292	-9781.33	1419.68	1351.06	3282.93	10602.3	3073.95	6962.42	8026.96	22304.7	19452.6	1085.3	5161.64	412.826	5863.54
20075	20.075	3.59768	50592.3	0.60296	-9785.26	1417.47	1349.72	3244.22	10601.2	3074.38	6952.46	8017.06	22306.8	19456.1	1085.06	5157.02	412.28	5862.08
20076	20.076	3.61808	50879.2	0.603	-9787.56	1417.21	1348.48	3207.41	10577.2	3074.91	6939.51	8009	22308.8	19458.1	1084.85	5155.45	412.162	5859.14
20077	20.077	3.63586	51129.3	0.60304	-9790.36	1417.11	1347.26	3169.29	10516.7	3075.34	6926.14	8006.56	22311	19461	1084.64	5155.83	411.894	5855.85
20078	20.078	3.65568	51408	0.60308	-9792.98	1416.97	1345.93	3129.89	10448	3075.86	6913.16	8000.09	22312.2	19463	1084.43	5156.74	411.74	5851.11
20079	20.079	3.65784	51438.3	0.60312	-9796.29	1416.14	1344.53	3094.56	10380.6	3076.36	6902.82	7987.94	22313.1	19465.7	1084.21	5158.65	411.009	5846.52
20080	20.08	3.67584	51691.5	0.60316	-9799.58	1415.71	1343.04	3064.48	10332.2	3076.99	6892.92	7974.21	22312.9	19468.1	1084	5162.35	410.613	5842.38
20081	20.081	3.67296	51651	0.6032	-9802.47	1415.62	1341.37	3042.37	10302.5	3077.49	6882.9	7963.13	22312.7	19469.4	1083.77	5165.16	410.461	5837.3
20082	20.082	3.66368	51520.5	0.60324	-9805.18	1415.64	1339.8	3020.68	10309.8	3077.96	6873.83	7956.77	22312	19470.2	1083.55	5168.52	410.328	5831.77
20083	20.083	3.67009	51610.7	0.60328	-9809.49	1414.52	1338.09	3014.39	10333.6	3078.3	6862.92	7946.78	22310.9	19471.8	1083.32	5170.99	409.882	5826.8
20084	20.084	3.66356	51518.8	0.60332	-9803.1	1424.27	1336.68	3022.73	10370.5	3078.71	6851.77	7949.05	22309.9	19473.9	1083.09	5174.23	409.617	5819.49
20085	20.085	3.64426	51247.4	0.60336	-9806.1	1424.25	1335.12	3042.85	10394.5	3078.98	6834.74	7954.3	22308.5	19474.8	1082.89	5174.91	409.487	5812.68
20086	20.086	3.6364	51136.9	0.6034	-9808.23	1424.48	1333.8	3066.28	10396	3078.86	6817.4	7966.6	22307.3	19474.6	1082.81	5174.84	409.872	5805.74
20087	20.087	3.62842	51024.6	0.60344	-9810.44	1425.04	1332.45	3094.2	10367.3	3078.23	6800.19	7980.14	22305.5	19474.9	1082.53	5176.78	410.47	5798.16
20088	20.088	3.60902	50751.8	0.60348	-9812.31	1425.27	1331.25	3128.12	10328.4	3077.5	6782.23	7990.24	22303.5	19476.1	1082.29	5179.26	411.2	5791.48
20089	20.089	3.60401	50681.4	0.60352	-9816.5	1423.45	1329.96	3159.72	10286.2	3076.73	6762.04	8007.17	22300.4	19477.3	1082	5180.48	412.191	5787.31
20090	20.09	3.58711	50443.7	0.60356	-9816.87	1423.92	1328.81	3194.43	10256.2	3075.8	6742.34	8020.27	22297.2	19478.6	1081.76	5180.36	413.788	5784.34
20091	20.091	3.58136	50362.9	0.6036	-9817.87	1424.28	1327.66	3229.51	10248.7	3074.87	6719.5	8028.15	22294	19479.8	1081.44	5181.86	415.886	5782.74
20092	20.092	3.57446	50265.8	0.60364	-9820.55	1424.79	1326.78	3260.89	10250.2	3073.75	6696.24	8032.45	22292	19481.5	1081.07	5183.69	418.303	5782.93
20093	20.093	3.57317	50247.7	0.60368	-9825.69	1423.14	1325.95	3295.27	10246.1	3072.53	6674.99	8042.23	22290.2	19481.8	1080.76	5186.42	420.892	5785.13
20094	20.094	3.56369	50114.5	0.60372	-9829.03	1423.22	1325.44	3320.29	10253.9	3071.35	6654.08	8043.2	22288.9	19483	1080.53	5187.19	424.256	5788.81
20095	20.095	3.56021	50065.4	0.60376	-9832.05	1423.45	1325.06	3340.01	10266.7	3070.21	6638.39	8038.45	22288.5	19484	1080.21	5189.03	427.723	5792.75
20096	20.096	3.56641	50152.7	0.6038	-9834.74	1423.58	1324.47	3357.83	10281.2	3069.22	6622.94	8033.89	22287.8	19484.7	1079.91	5190.69	430.915	5797.05
20097	20.097	3.57216	50233.5	0.60384	-9835.45	1424.01	1323.76	3374.44	10295.1	3068.32	6609.08	8026.21	22286.9	19485	1079.62	5190.81	433.772	5802.03
20098	20.098	3.5578	50031.5	0.60388	-9833.13	1427.12	1322.94	3381.64	10299	3067.65	6595.14	8007.98	22286.3	19485.2	1079.36	5190.61	436.119	5808.68
20099	20.099	3.5687	50184.9	0.60392	-9832.96	1427.85	1321.98	3380.66	10297.8	3066.82	6583.53	7981.33	22285.9	19485	1079.18	5192.14	437.783	5815.39
20100	20.1	3.56446	50125.2	0.60396	-9832.75	1428.25	1321.25	3369.57	10280.5	3065.97	6572.45	7950.91	22285.7	19484.4	1078.94	5193	439.699	5821.85
20101	20.101	3.55859	50042.6	0.604	-9833.54	1427.96	1320.48	3353.06	10267	3065.06	6561.44	7918.68	22284.7	19483.5	1078.8	5194.22	441.522	5828.55
20102	20.102	3.57224	50234.6	0.60404	-9837.48	1424.24	1319.78	3333.91	10268.6	3064.27	6551.72	7883.13	22283.8	19482.4	1078.65	5196.95	442.981	5835.37
20103	20.103	3.58898	50470	0.60408	-9838.14	1424.69	1319.47	3308.22	10264.8	3063.51	6547.07	7857.99	22283.6	19480.5	1078.61	5199.92	444.582	5842.84
20104	20.104	3.57873	50325.9	0.60412	-9840.06	1424.83	1319.14	3278.6	10270	3062.97	6548.29	7832.92	22284.9	19478.5	1078.49	5203.94	446.162	5849.95
20105	20.105	3.59124	50501.8	0.60416	-9843.29	1424.39	1318.88	3247.19	10293.1	3062.75	6553.53	7812.05	22285.7	19475.9	1078.37	5208.01	447.427	5857.37
20106	20.106	3.60795	50736.8	0.6042	-9846.44	1424.21	1318.67	3225.57	10333.2	3062.62	6563.86	7796.91	22287	19471.8	1078.22	5211.99	448.68	5864.6
20107	20.107	3.59188	50510.8	0.60424	-9852.29	1421.13	1318.27	3207.14	10395	3062.63	6579.87	7783.72	22288.7	19467.6	1078.19	5215.36	449.442	5871.16
20108	20.108	3.58714	50444.1	0.60428	-9855.76	1420.61	1317.91	3188.47	10470	3062.79	6601.16	7777.36	22290.3	19462.7	1078.12	5220.25	449.619	5874.98
20109	20.109	3.58491	50412.7	0.60432	-9858.61	1420.4	1317.39	3169.01	10555.9	3062.91	6627.18	7778.91	22293.2	19457	1078.06	5226.35	449.984	5878.09
20110	20.11	3.54814	49895.7	0.60436	-9860.58	1420.75	1316.6	3158.2	10625.1	3063.09	6650.4	7779.77	22296.4	19451.2	1078.07	5233.2	450.778	5879.24
20111	20.111	3.55767	50029.8	0.6044	-9863.7	1420.79	1315.9	3146.3	10665.9	3063.35	6678.3	7785.68	22300	19444.7	1078.08	5241.62	451.969	5879.98
20112	20.112	3.53593	49723.9	0.60444	-9866.03	1421.26	1315.23	3138.87	10677.3	3063.46	6705.93	7795.05	22303.8	19436.3	1078.05	5250.74	453.187	5881.88
20113	20.113	3.54461	49846.1	0.60448	-9868.69	1421.01	1314.59	3135	10650.5	3063.5	6732.02	7796.18	22307.5	19427.6	1077.96	5260.65	454.764	5883.61
20114	20.114	3.54508	49852.7	0.60452	-9874.58	1417.27	1314.05	3133.71	10586.9	3063.54	6758.67	7787.9	22311.3	19420.2	1078.09	5271.94	456.754	5884.48
20115	20.115	3.53953	49774.6	0.60456	-9877.03	1417.32	1313.34	3140.59	10480.1	3063.42	6782.78	7779.26	22315.8	19413.1	1078.16	5283.36	458.333	5885.87
20116	20.116	3.54724	49883.1	0.6046	-9880.01	1416.96	1312.78	3146.43	10335.6	3063.38	6805.58	7758.39	22320.9	19406.3	1078.12	5292.47	459.692	5888.37
20117	20.117	3.5773	50305.8	0.60464	-9883.28	1416.75	1312.17	3153.92	10183.6	3063.33	6824.28	7733.98	22325.7	19399.1	1078.09	5301.96	461.413	5892.41
20118	20.118	3.58018	50346.3	0.60468	-9887.23	1416.51	1311.85	3161.01	10051.5	3063.07	6839.05	7708.74	22330.6	19392.7	1078.12	5311.39	463.091	5897.75
20119	20.119	3.59106	50499.3	0.60472	-9879.34	1427.94	1311.72	3164.12	9964.93	3062.59	6849.42	7679.29	22335.8	19386.3	1078.18	5324.4	464.686	5905.15
20120	20.12	3.6023	50657.4	0.60476	-9882.47	1427.63	1311.48	3171.64	9922.96	3062.14	6857.8	7655.28	22341.3	19379.6	1078.21	5337.92	465.825	5915.29
20121	20.121	3.61325	50811.4	0.6048	-9886.57	1427.22	1311.24	3183.17	9930.67	3061.47	6863.62	7635.96	22346.8	19374.6	1078.38	5352.62	466.456	5927.06
20122	20.122	3.5945	50547.7	0.60484	-9890.36	1427.16	1310.96	3189.41	9989.02	3060.83	6868.72	7617.89	22351.9	19370.9	1078.54	5365.81	466.39	5940.32
20123	20.123	3.57614	50289.4	0.60488	-9894.26	1426.92	1310.65	3191.13	10120.1	3060.04	6871.27	7605	22356.7	19369.1	1078.72	5379.06	465.999	5955.03
20124	20.124	3.54792	49892.7	0.60492	-9898	1426.97	1310.16	3194.96	10300	3059.3	6874.27	7603.69	22362.5	19367.6	1078.79	5389.01	465.701	5969.64
20125	20.125	3.53059	49648.9	0.60496	-9903.85	1423.89	1309.79	3197.57	10459.7	3058.5	6876.75	7604.12	22368.4	19366.7	1078.87	5395.64	464.529	5984.18
20126	20.126	3.5148	49426.9	0.605	-9908.05	1423.56	1309.32	3209.53	10563.1	3057.68	6876.42	7603.68	22373.5	19366.3	1078.92	5399.73	463.932	5997.35
20127	20.127	3.52697	49598.1	0.60504	-9912.43	1423.51	1308.94	3215.71	10617.9	3056.96	6874.41	7600.55	22378.1	19366.2	1078.99	5401.91	463.512	6009.02
20128	20.128	3.52074	49510.3	0.60508	-9915.49	1423.81	1308.57	3221.72	10623.2	3056.26	6870.42	7587.19	22382	19367.3	1079.02	5401.42	463.096	6019.68
20129	20.129	3.53151	49661.8	0.60512	-9919.23	1423.94	1308.15	3228.68	10572.2	3055.61	6865.5	7575.39	22384.9	19369	1078.95	5396.29	463.122	6028.26
20130	20.13	3.53967	49776.6	0.60516	-9922.58	1424.16	1307.57	3231.88	10472.3	3055.1	6859.17	7560.54	22386.9	19371.8	1079.06	5388.07	463.124	6035.96
20131	20.131	3.54671	49875.6	0.6052	-9931.83	1418.82	1307.03	3236.53	10335.6	3054.7	6854.09	7551.62	22387.9	19375.5	1079.07	5377.71	463.205	6044.53
20132	20.132	3.55653	50013.6	0.60524	-9936.19	1418.42	1306.25	3237.47	10205.8	3054.3	6847.14	7545.99	22388.9	19379.2	1078.89	5366.56	463.76	6050.2
20133	20.133	3.56899	50188.9	0.60528	-9941.53	1417.88	1305.55	3235.95	10108.8	3054.1	6842.69	7537.26	22390.3	19382.5	1078.78	5354.7	464.377	6052.2
20134	20.134	3.58594	50427.2	0.60532	-9946.45	1417.76	1305.08	3227.68	10029.3	3054.14	6839.25	7532.13	22391.7	19387.2	1078.64	5341.56	465.333	6053.61
20135	20.135	3.60916	50753.8	0.60536	-9951.61	1417.44	1304.68	3223.68	10030.8	3054.32	6840.77	7530.93	22393.7	19390.9	1078.5	5329.03	466.31	6053.82
20136	20.136	3.60181	50650.4	0.6054	-9956.55	1416.86	1304.15	3217.15	10094.8	3054.58	6845.45	7528.04	22395.6	19394.2	1078.4	5315.81	467.232	6052.89
20137	20.137	3.60201	50653.3	0.60544	-9960.42	1416.34	1303.49	3210.55	10194.6	3054.84	6849.58	7528.14	22396.8	19397.4	1078.34	5303.31	468.601	6051.73
20138	20.138	3.592	50512.5	0.60548	-9964.93	1415.27	1302.95	3203.73	10314.5	3055.29	6857.08	7541.01	22397.6	19398.5	1078.25	5289.67	470.24	6050.05
20139	20.139	3.59542	50560.6	0.60552	-9967.24	1414.68	1302.2	3193.1	10439.4	3055.77	6865.37	7562.55	22398.4	19399	1078.04	5277.27	471.446	6047.5
20140	20.14	3.59787	50595.1	0.60556	-9968.06	1414.37	1301.49	3183.34	10541.4	3056.34	6874.14	7586.18	22400.3	19399	1077.99	5264.75	472.174	6043.3
20141	20.141	3.56625	50150.5	0.6056	-9968.81	1413.55	1300.75	3180.37	10615.9	3056.9	6880.55	7618.19	22402	19398.2	1077.93	5252.73	473.221	6039.68
20142	20.142	3.56606	50147.7	0.60564	-9969.01	1412.92	1300.29	3176.53	10630.8	3057.4	6884.42	7653.89	22403.6	19397.6	1077.84	5241.6	473.956	6036.57
20143	20.143	3.57778	50312.6	0.60568	-9968.3	1412.29	1299.76	3174.91	10610.4	3058.02	6888.17	7685.45	22405.8	19398.7	1077.84	5230.52	474.518	6033.11
20144	20.144	3.57798	50315.3	0.60572	-9966.35	1411.68	1299.24	3173.63	10554.3	3058.64	6888.88	7713.8	22407.8	19398.9	1077.85	5221.22	474.908	6029.22
20145	20.145	3.58166	50367.2	0.60576	-9963.4	1410.84	1298.56	3178.57	10492.2	3059.12	6885.84	7737.31	22409.6	19398.5	1077.81	5213.84	474.661	6026.63
20146	20.146	3.60414	50683.3	0.6058	-9965.19	1406.56	1297.79	3188.81	10420	3059.6	6878.63	7758.58	22412.2	19399.3	1077.85	5208.47	473.208	6021.84
20147	20.147	3.60848	50744.2	0.60584	-9964.98	1405.65	1296.91	3197.67	10344.9	3059.95	6870.53	7770.6	22414.5	19399.9	1077.84	5203.94	471.343	6017.04
20148	20.148	3.59814	50598.8	0.60588	-9964.47	1404.58	1296.44	3204.02	10298.8	3060.37	6860.26	7781.05	22417.7	19401	1077.77	5200.35	469.559	6011.97
20149	20.149	3.6019	50651.7	0.60592	-9969.15	1399.53	1296.04	3205.13	10283.1	3060.98	6846.1	7789.16	22420.7	19401.8	1077.73	5196.54	467.618	6008.36
20150	20.15	3.62386	50960.6	0.60596	-9968.27	1399.11	1295.5	3210.88	10282.1	3061.5	6832.45	7801.39	22422.8	19402.5	1077.65	5194.83	465.997	6003.23
20151	20.151	3.61745	50870.5	0.606	-9968.43	1398.05	1295.06	3220.98	10304.8	3061.9	6818.45	7815.07	22424.6	19404.5	1077.64	5192.83	463.31	5998.1
20152	20.152	3.61707	50865.1	0.60604	-9968.64	1397.25	1294.59	3225.72	10349.8	3062.16	6804.09	7828.23	22425.7	19406.5	1077.69	5190.88	460.976	5993.98
20153	20.153	3.60198	50652.8	0.60608	-9970.34	1396.03	1294.06	3228.09	10420	3062.25	6789.41	7845.82	22426.2	19408.2	1077.68	5188.56	458.706	5990.83
20154	20.154	3.61233	50798.3	0.60612	-9971.96	1395.24	1293.3	3237.45	10498.9	3062.42	6775.98	7868.02	22426.6	19410.5	1077.69	5184.26	456.094	5988.09
20155	20.155	3.62	50906.3	0.60616	-9957.96	1410.85	1292.64	3245.63	10558.1	3062.71	6767.99	7891.9	22426.3	19413.2	1077.72	5182.04	453.5	5984.48
20156	20.156	3.61376	50818.5	0.6062	-9960.06	1410.45	1291.93	3254.34	10609.2	3063.21	6764.98	7913.43	22425.4	19415.4	1077.8	5179.83	450.714	5981.9
20157	20.157	3.59972	50621	0.60624	-9962.84	1410.28	1291.46	3257.58	10628.8	3063.5	6761.76	7933.33	22424.3	19417.5	1077.83	5178.19	447.881	5980.92
20158	20.158	3.61318	50810.3	0.60628	-9967.46	1409.64	1290.84	3254.52	10605.3	3063.72	6762.73	7948.91	22423.6	19418.4	1077.9	5173.84	444.604	5980.93
20159	20.159	3.60351	50674.4	0.60632	-9971.96	1408.82	1290.51	3249.47	10564.2	3064.21	6761.57	7963.34	22423.4	19419.2	1077.93	5168.97	441.357	5981.62
20160	20.16	3.59749	50589.6	0.60636	-9976.91	1408.18	1290.2	3238.6	10506.1	3064.84	6764.39	7980.34	22423.1	19418.6	1077.86	5164.51	438.268	5981.9
20161	20.161	3.59997	50624.5	0.6064	-9982.56	1407.78	1290.01	3226.35	10430.8	3065.18	6769.59	7992.37	22423	19417.8	1077.77	5160.79	435.22	5985
20162	20.162	3.61078	50776.6	0.60644	-9989.02	1407.22	1290	3215.07	10360.1	3065.76	6776.96	8002.29	22422.4	19417.3	1077.75	5158.36	432.113	5987.07
20163	20.163	3.60598	50709.1	0.60648	-9996.93	1406.49	1290.05	3207.17	10299.8	3066.04	6785.82	8007.69	22422.4	19417.2	1077.59	5156.04	429.066	5991.03
20164	20.164	3.61448	50828.6	0.60652	-10006	1405.93	1289.76	3206.19	10251.7	3066.25	6793.57	8009.45	22422.9	19416.8	1077.6	5154.84	425.657	5994.25
20165	20.165	3.61049	50772.6	0.60656	-10014.6	1405.51	1289.59	3206.64	10239	3066.45	6800.11	8001.46	22423	19417.2	1077.63	5154.03	422.696	5997.26
20166	20.166	3.61767	50873.5	0.6066	-10022.5	1404.94	1289.39	3212	10234.5	3066.93	6804.78	7975.23	22422.9	19417.7	1077.62	5153.93	419.74	5998.82
20167	20.167	3.61186	50791.8	0.60664	-10029.1	1404.43	1289.13	3221.42	10239.7	3067.38	6806.32	7942.31	22423.4	19416.9	1077.66	5156.05	417.171	5997.99
20168	20.168	3.61576	50846.7	0.60668	-10034.9	1403.88	1289.11	3232.94	10237.4	3067.7	6806.56	7910.47	22424.8	19416	1077.68	5158.23	415.197	5996.01
20169	20.169	3.61492	50834.8	0.60672	-10039.7	1403.95	1289.6	3247.16	10230.6	3067.84	6803.95	7873.83	22427.2	19415.3	1077.7	5161.49	414.21	5993.36
20170	20.17	3.61612	50851.7	0.60676	-10043.9	1403.89	1290.1	3266.59	10232.9	3067.89	6798.36	7833.53	22429.6	19415.3	1077.77	5164.77	413.722	5989.23
20171	20.171	3.62279	50945.5	0.6068	-10045.1	1405.82	1290.55	3286.13	10246.6	3067.75	6789.87	7797.07	22432.6	19414.8	1077.8	5169.14	413.741	5984.01
20172	20.172	3.61927	50896	0.60684	-10048	1406.03	1290.79	3307.69	10256	3067.66	6779.77	7761.22	22436.4	19416	1077.81	5173.11	414.057	5977.43
20173	20.173	3.62138	50925.7	0.60688	-10051.1	1406.79	1291.08	3323.09	10263.2	3067.58	6767.35	7735.83	22441	19418.2	1077.88	5177.65	414.742	5971.93
20174	20.174	3.6123	50797.9	0.60692	-10054.3	1407.1	1291.16	3338.42	10263.3	3067.49	6752.17	7717.85	22446.5	19420.5	1078.05	5181.37	416.57	5966.34
20175	20.175	3.6147	50831.7	0.60696	-10058.3	1407.32	1291.27	3347.86	10257.3	3067.4	6736.21	7709.09	22452.2	19421.3	1078.2	5184.81	418.654	5960.8
20176	20.176	3.61856	50886.1	0.607	-10062.1	1407.66	1291.34	3354.48	10257.7	3067.12	6720.44	7708.54	22458.6	19423.1	1078.26	5190.19	421.819	5956.89
