step	time	T	Ekin	lj	bond_124	angle_252	dihedral_190	lj-14_0	lj-14_1	P
237000	237	3.51502	39544	-35804.9	14122.5	17479.8	77432	422.445	17470.3	-6.30592
238000	238	3.49959	39370.4	-35950.4	14361.2	17276.2	77446.2	416.396	17884.7	-28.1318
239000	239	3.53225	39737.8	-35952.9	14002.8	17073.1	77785.3	382.258	17579.4	-16.3062
240000	240	3.52772	39686.9	-35941.7	14401.6	17577.7	77856.9	341.406	17422.3	-45.5974
241000	241	3.52668	39675.1	-36078	14396.7	17228.9	77377.8	336.025	17914.1	-1.00611
242000	242	3.52884	39699.5	-36017.2	14165.9	17437.9	76950.1	316.955	17994	-13.8024
243000	243	3.51021	39489.8	-36164.5	14091.9	17497.2	76878.5	386.87	17912.8	-11.9262
244000	244	3.50343	39413.6	-35992.6	13880.6	17262.1	76934.5	384.513	17906.3	11.4272
245000	245	3.49907	39364.5	-35969	14367.2	17593.3	77179.2	359.961	17334.2	-40.5231
246000	246	3.49513	39320.2	-35807.2	14208.1	17503.8	77260.9	416.798	17715.6	-11.3418
247000	247	3.5108	39496.4	-35687.9	14191.9	17693.8	76977.5	373.698	17519.6	-33.8813
248000	248	3.56113	40062.8	-35543.3	14217.5	17552.1	77151.3	386.094	17610.3	-21.593
249000	249	3.49582	39328	-35998.8	14082.8	17243.9	77019.4	446.624	17926.4	-21.2471
250000	250	3.47647	39110.2	-35865.8	13991.3	17415.7	77441	383.304	17746.4	27.479
251000	251	3.50048	39380.4	-35742.5	14468.7	17682.8	76548.7	434.196	17681.9	-32.9436
252000	252	3.52409	39646	-35672.8	13933.1	17552.6	76434.7	386.036	18447.4	14.4795
253000	253	3.57333	40200	-35925.1	13980.7	17396.1	76617.9	447.629	17948.4	19.9609
254000	254	3.55281	39969.1	-35994.8	14074.4	16830.1	77211	418.689	17806.2	13.3837
255000	255	3.51701	39566.4	-35796.8	13890.9	17301.2	77263.7	387.263	17799.9	18.6686
256000	256	3.47752	39122.1	-35805.4	14239.2	17434	77394.3	390.922	17676.6	-32.4508
257000	257	3.52303	39634.1	-35861	14075.9	17375.8	78125.1	325.061	17243.6	21.567
258000	258	3.51822	39580	-35761.3	14312	17329.7	77319.8	360.345	17591.3	-25.2913
259000	259	3.44814	38791.6	-35841.1	14191.4	17664.5	77114.9	403.732	17718.1	-16.0565
260000	260	3.51548	39549.2	-35727.5	14031.3	17911.6	76567.5	435.621	17895.5	16.4681
261000	261	3.51755	39572.5	-36060.6	14237.6	17110.8	77297.5	431.22	17617.8	-13.6575
262000	262	3.54174	39844.6	-35987.7	14282.8	17539.6	77492.6	454.557	17497.5	-35.9523
263000	263	3.50593	39441.8	-35939.1	14047.3	17199.5	77387.7	437.608	17732.6	15.1223
264000	264	3.51922	39591.2	-35824.3	13765.4	17655.6	77647.4	363.456	17505.9	1.72543
265000	265	3.55062	39944.5	-35800	14410.5	17642.6	77406.6	421.163	17524.6	1.60823
266000	266	3.53838	39806.7	-35959.6	14131.8	17516.8	77473.9	429.532	17686	-3.43116
267000	267	3.54638	39896.8	-35925.7	14421.6	17661.5	77398.8	454.096	17387.3	-5.52233
268000	268	3.5356	39775.5	-35811.2	14192.6	17392.1	77187.2	478.912	17730.7	-11.1461
269000	269	3.58166	40293.7	-35894.7	14075.6	17439.9	77019.4	442.3	17612.3	-30.513
270000	270	3.54034	39828.8	-35875	14011.4	17032.8	77605.9	428.601	17463.8	17.8821
271000	271	3.52432	39648.6	-35969.2	14311.1	17561.3	78049.6	448.416	17404.5	7.24937
272000	272	3.52561	39663.1	-35880.1	14465.8	17640.9	77031.9	499.214	17759	11.7321
273000	273	3.5756	40225.5	-35994.1	13886.5	17031	77260.4	362.08	17838.7	-16.0748
274000	274	3.56267	40080	-36080	13993.6	17377.3	77783.9	443.457	17501.4	-16.7283
275000	275	3.51325	39524	-35890.5	14106.5	16784.3	78051.3	380.679	17524.9	-10.4481
276000	276	3.53806	39803.1	-35803.5	14044.9	16748.2	77698.3	477.089	17626	3.34051
277000	277	3.52819	39692.2	-35698.5	13844.7	17477.1	77549.4	455.211	17665.4	38.5008
278000	278	3.52408	39645.9	-35763.4	14000.3	17843.9	77806.9	342.758	17551.4	28.4235
279000	279	3.44829	38793.2	-35872.7	14353.5	18067.7	77626.8	415.38	17320.5	-8.07984
