step	time	T	Ekin	lj	bond_2	angle_4	dihedral_0	lj-14_0	lj-14_1
2.235e+06	2235	2.47008	22230.7	-30758.4	6845.24	6280.7	7030.12	-822.712	-2229.07
2.236e+06	2236	2.48654	22378.8	-30786.8	6879.6	6611.29	7347.69	-829.641	-2254.61
2.237e+06	2237	2.51566	22641	-30746.8	7014.21	6307.98	7178.47	-900.666	-2224.26
2.238e+06	2238	2.50502	22545.2	-30631.2	7024.4	6362.05	6939.7	-901.507	-2198.32
2.239e+06	2239	2.47552	22279.7	-30469.1	6932.76	6467.75	7264.26	-844.082	-2258.47
2.24e+06	2240	2.47518	22276.6	-30656.7	6909.69	6252.66	7230.48	-886.643	-2182.48
2.241e+06	2241	2.47088	22237.9	-30814.2	6917.01	6309.08	7043.18	-820.197	-2213.63
2.242e+06	2242	2.50594	22553.4	-30804.2	6645.23	6478.04	7123.4	-859.488	-2261.52
2.243e+06	2243	2.43329	21899.6	-30695.3	6562.99	6242.58	7203.85	-838.101	-2163.12
2.244e+06	2244	2.49418	22447.6	-30633	6904.6	6542.5	6935.43	-806.599	-2171.94
2.245e+06	2245	2.42657	21839.1	-30754.7	7055.6	6281.74	6883.31	-849.377	-2147.74
2.246e+06	2246	2.50156	22514	-30716.2	6664.53	6654.17	7074.9	-854.803	-2107.08
2.247e+06	2247	2.4935	22441.5	-30794.9	6901.94	6277.81	7087.93	-776.675	-2181.17
2.248e+06	2248	2.50371	22533.4	-30593.3	6842.75	6402.11	6868.09	-809.698	-2153.48
2.249e+06	2249	2.51258	22613.2	-30625.9	6809.62	6344.2	7114.69	-845.391	-2209.09
2.25e+06	2250	2.44227	21980.4	-30598.7	6794.92	6217.35	7077.36	-858.589	-2150.08
2.251e+06	2251	2.4462	22015.8	-30721	6991.39	6447.4	6878.86	-827.28	-2144.49
2.252e+06	2252	2.50089	22508	-30645.1	6850.12	6480.72	6875.25	-876.354	-2155.2
2.253e+06	2253	2.46981	22228.3	-30664.9	6960.85	6493.77	6946.76	-816.636	-2190.67
2.254e+06	2254	2.51132	22601.9	-30456.6	6915.84	6270.04	6826.55	-866.737	-2179.75
2.255e+06	2255	2.50783	22570.5	-30694.8	6544.95	6339.97	6961.07	-829.827	-2106.65
2.256e+06	2256	2.4768	22291.2	-30567	6831.24	6244.78	7214.74	-803.598	-2201.64
2.257e+06	2257	2.47677	22290.9	-30671.3	6814.44	6794.97	6922.07	-801.83	-2277.74
2.258e+06	2258	2.46641	22197.7	-30694.8	7102.9	6470.05	6800.43	-813.486	-2221.56
2.259e+06	2259	2.46878	22219	-30671	6759.38	6323.8	6960.45	-826.093	-2207.41
2.26e+06	2260	2.45265	22073.8	-30484.6	7106.47	6480.01	7046.62	-853.118	-2248.03
2.261e+06	2261	2.48211	22339	-30680.3	6815.52	6328.23	6928.85	-851.666	-2202.46
2.262e+06	2262	2.48638	22377.4	-30659.3	6824.63	6170.39	7288.4	-798.557	-2255.19
2.263e+06	2263	2.49622	22466	-30740.5	6772.71	6205.6	7196.27	-786.146	-2257.68
2.264e+06	2264	2.47019	22231.7	-30821.5	6993.01	6529.37	7210.03	-740.238	-2290.34
2.265e+06	2265	2.47705	22293.5	-30558.4	6832.01	6520.47	7103.06	-753.651	-2217.46
2.266e+06	2266	2.48649	22378.4	-30574.1	6730.27	6184.32	6906.12	-782.572	-2241.9
2.267e+06	2267	2.46418	22177.6	-30745	7037.2	6274.16	7253.94	-838.214	-2245.12
2.268e+06	2268	2.46039	22143.5	-30628.4	6970	6412.2	6893.55	-858.405	-2147.66
2.269e+06	2269	2.50892	22580.2	-30712.1	6854.76	6335.25	6933.08	-867.587	-2146.59
2.27e+06	2270	2.45705	22113.4	-30764.3	6884.56	6361.11	7133.53	-854.974	-2293.15
2.271e+06	2271	2.51581	22642.3	-30750.4	6916.28	6343.2	7024.02	-778.176	-2206.28
2.272e+06	2272	2.4963	22466.7	-30814.7	6825.91	6405.49	7217.68	-810.012	-2315.48
2.273e+06	2273	2.46784	22210.6	-30512.5	6912.64	6475.63	6850.04	-842.256	-2212.04
2.274e+06	2274	2.44042	21963.8	-30664.7	6811.16	6398.38	7209.82	-795.654	-2177.56
2.275e+06	2275	2.5665	23098.5	-30872	6649.42	6416.56	6943.73	-829.234	-2211.99
2.276e+06	2276	2.43552	21919.7	-30797.5	6956.59	6472.65	7124.95	-835.975	-2150.13
2.277e+06	2277	2.41578	21742	-30803.9	6597.76	6392.3	6905.63	-852.031	-2181.7
2.278e+06	2278	2.45487	22093.8	-30875.8	6756.08	6447.43	6851.75	-821.837	-2154.67
2.279e+06	2279	2.51895	22670.6	-30646.6	6820.62	6361.78	7200.37	-834.855	-2202.3
2.28e+06	2280	2.47152	22243.6	-30711	6837	6383.22	7071.49	-846.965	-2167.63
2.281e+06	2281	2.46033	22142.9	-30785.8	6924.7	6377.9	7096.8	-829.056	-2291.11
2.282e+06	2282	2.44025	21962.2	-30801.7	6724.14	6465.06	7056.13	-851.207	-2241.8
2.283e+06	2283	2.48395	22355.5	-30681.5	6871.69	6447.4	7020.24	-810.916	-2213.68
2.284e+06	2284	2.45536	22098.2	-30707.9	7075.6	6110.21	7095.19	-792.964	-2256.29
2.285e+06	2285	2.50689	22562.1	-30778.7	7014.78	6513.56	6993.44	-733.145	-2263.93
2.286e+06	2286	2.51682	22651.4	-30673.9	6792.62	6454.64	6958.41	-812.315	-2219.11
2.287e+06	2287	2.48958	22406.2	-30559.6	6961.37	6437.24	7037.35	-789.892	-2273.04
2.288e+06	2288	2.45486	22093.8	-30698.2	6826.55	6657.54	6832.85	-800.329	-2224.88
2.289e+06	2289	2.50008	22500.7	-30661.6	6821.41	6593.02	6939.33	-836.03	-2224.6
2.29e+06	2290	2.47069	22236.2	-30693	6866.06	6393.45	7163.49	-776.825	-2189.93
2.291e+06	2291	2.44477	22003	-30637.3	6965.71	6456.38	7090.41	-816.807	-2166.12
2.292e+06	2292	2.48612	22375.1	-30695.3	6817.01	6246.04	7046.61	-769.827	-2196.39
2.293e+06	2293	2.47541	22278.7	-30706.9	6894.76	6460.3	7252.09	-803.155	-2189.53
2.294e+06	2294	2.46738	22206.4	-30581.3	7069.98	6259.47	7079.07	-825.04	-2189.37
2.295e+06	2295	2.52708	22743.7	-30447.9	6886.33	6343.84	7145.75	-775.615	-2201.96
2.296e+06	2296	2.42387	21814.8	-30501.5	6625.15	6505.41	7004.4	-787.909	-2060.25
2.297e+06	2297	2.45638	22107.4	-30538.3	6861.8	6413.69	7217.4	-841.563	-2161.06
2.298e+06	2298	2.45731	22115.8	-30577	7006.05	6601.01	7270.06	-773.648	-2192.65
2.299e+06	2299	2.51248	22612.3	-30634	6826.9	6203.11	7231.86	-823.676	-2161.4
2.3e+06	2300	2.46739	22206.5	-30502.8	6770.7	6365.25	7180.72	-717.268	-2166.86
2.301e+06	2301	2.4577	22119.3	-30525.9	6928.14	6359.63	7042.9	-745.605	-2185.06
2.302e+06	2302	2.49308	22437.7	-30720.3	6817.91	6337.58	7068.97	-764.572	-2204.58
2.303e+06	2303	2.52099	22688.9	-30493.3	6926.89	6375.42	7043.29	-813.949	-2106.32
2.304e+06	2304	2.5053	22547.7	-30772.1	6670.41	6479.07	7039.78	-725.061	-2214.91
2.305e+06	2305	2.47899	22310.9	-30643.2	6924.38	6325.04	7066.2	-742.989	-2222.12
2.306e+06	2306	2.48443	22359.9	-30684.7	6833.06	6421.37	6990.44	-780.932	-2168.74
2.307e+06	2307	2.45174	22065.7	-30693.9	6877.48	6388.73	6862.24	-789.159	-2097.44
2.308e+06	2308	2.48225	22340.3	-30651.9	6779.38	6391.77	7075.07	-801.49	-2174.36
2.309e+06	2309	2.4484	22035.6	-30641.2	6931.77	6446.06	7168.85	-815.474	-2208.97
2.31e+06	2310	2.5013	22511.7	-30448.7	6858.58	6397.92	7070.03	-793.26	-2173.02
2.311e+06	2311	2.46739	22206.5	-30633	6674.64	6307.82	7087.33	-765.102	-2259.22
2.312e+06	2312	2.44171	21975.4	-30564.7	6760.98	6319.32	7089.78	-810.666	-2166.74
2.313e+06	2313	2.455	22095	-30551.2	6857.16	6417.31	7013.05	-807.706	-2199.65
2.314e+06	2314	2.49586	22462.7	-30444.3	6926.31	6503.02	7119.16	-756.558	-2154.75
2.315e+06	2315	2.47239	22251.5	-30535.9	6949.83	6811.53	7158.36	-768.697	-2281.45
2.316e+06	2316	2.49468	22452.1	-30643.7	6805.93	6330.57	7072.72	-775.797	-2219.15
2.317e+06	2317	2.47081	22237.3	-30580.2	6900.37	6580.82	6975.94	-746.174	-2201.54
2.318e+06	2318	2.45786	22120.7	-30649.8	6838.66	6488.16	7220.01	-807.267	-2248.82
2.319e+06	2319	2.41219	21709.7	-30806.9	6991.53	6547.14	7032.1	-753.369	-2192.59
2.32e+06	2320	2.45741	22116.7	-30685.1	7039.41	6528.5	7120.38	-721.686	-2227.96
2.321e+06	2321	2.47691	22292.2	-30617.8	6833.03	6586.51	6892.31	-772.429	-2187.74
2.322e+06	2322	2.45045	22054	-30504.7	6838.22	6351.03	7111.8	-809.797	-2129.3
2.323e+06	2323	2.48058	22325.3	-30659.7	6600.8	6469.74	7163.26	-801.682	-2224.21
2.324e+06	2324	2.51062	22595.5	-30651.7	6939.5	6557.3	7098.83	-802.918	-2059.43
2.325e+06	2325	2.44387	21994.8	-30587.7	7000.09	6620.31	7279.72	-830.002	-2152.11
2.326e+06	2326	2.48321	22348.9	-30554.7	6647.53	6173.23	7220.49	-843.756	-2135.59
2.327e+06	2327	2.47045	22234.1	-30693.5	6718.64	6276.52	6799.68	-788.402	-2159.74
2.328e+06	2328	2.46144	22152.9	-30615.5	6671.05	6314.65	7105.26	-802.844	-2249.96
2.329e+06	2329	2.50231	22520.8	-30628.6	6743.63	6230.44	7056.84	-835.859	-2077.42
2.33e+06	2330	2.46261	22163.5	-30595.9	7093.74	6348.09	7231.36	-809.306	-2212.17
2.331e+06	2331	2.44266	21984	-30773.3	6720.97	6267.8	7250.78	-796.369	-2112.92
2.332e+06	2332	2.4547	22092.3	-30756.1	6711.06	6647.25	7056.75	-788.718	-2206.03
2.333e+06	2333	2.4495	22045.5	-30553.1	6996.99	6288.68	6945.95	-878.971	-2111.12
2.334e+06	2334	2.48369	22353.2	-30670.7	6904.36	6413.57	7016.08	-832.481	-2094.47
2.335e+06	2335	2.49951	22495.6	-30692.8	6767.5	6423.14	6773.51	-796.817	-2034.04
2.336e+06	2336	2.4761	22284.9	-30504.1	7035.16	6342.76	6982.91	-777.304	-2125.39
2.337e+06	2337	2.47644	22287.9	-30580.2	6950.4	6398.38	7274.08	-829.992	-2214.46
2.338e+06	2338	2.45624	22106.1	-30485.6	6737.1	6386.73	7262.21	-849.441	-2163.33
2.339e+06	2339	2.45081	22057.3	-30658	6754.13	6349.36	6965.89	-806.698	-2203.79
2.34e+06	2340	2.46565	22190.9	-30659.2	6884.99	6399.49	7150.03	-823.625	-2189.16
2.341e+06	2341	2.42377	21814	-30668.8	6949.88	6614.43	6991.03	-825.452	-2172.07
2.342e+06	2342	2.51477	22632.9	-30621.4	6923.03	6409.83	7038.3	-760.354	-2111.95
2.343e+06	2343	2.51223	22610.1	-30547	6741.69	6649.79	7139.55	-781.865	-2218.89
2.344e+06	2344	2.47974	22317.7	-30666.2	6735.93	6404.95	7182.98	-787.875	-2111.76
2.345e+06	2345	2.47074	22236.7	-30456	6989.38	6472.32	6985.53	-817.213	-2080.37
2.346e+06	2346	2.46221	22159.9	-30608.7	6939.14	6388.95	7228.82	-825.595	-2087.74
2.347e+06	2347	2.51368	22623.1	-30523.3	6966.72	6354.43	7153.37	-845.984	-2172.58
2.348e+06	2348	2.48386	22354.8	-30438.6	6861.02	6219.36	7223.47	-820.246	-2139.4
2.349e+06	2349	2.51073	22596.6	-30735.2	6749.03	6418.01	7293.07	-812.328	-2213.78
2.35e+06	2350	2.45444	22089.9	-30609.4	6900.41	6568.63	7178.29	-838.03	-2082.62
2.351e+06	2351	2.47362	22262.6	-30505.9	6750.34	6361.1	7020.06	-766.953	-2154.1
2.352e+06	2352	2.46595	22193.6	-30732.5	6695.78	6628.3	6849.78	-834.958	-2152.37
2.353e+06	2353	2.46044	22144	-30551	6988.85	6650.04	7003.81	-823.422	-2161.04
2.354e+06	2354	2.47276	22254.9	-30648	6786.86	6375.77	7009.98	-861.571	-2179.02
2.355e+06	2355	2.48731	22385.8	-30704.5	6737.35	6176.85	7214.46	-812.173	-2114.62
2.356e+06	2356	2.46622	22196	-30640.6	6971.98	6392.19	7169.96	-850.148	-2178.01
2.357e+06	2357	2.45704	22113.3	-30697.1	7020.51	6418.85	7063.19	-817.156	-2190.91
2.358e+06	2358	2.54259	22883.3	-30626.9	6755.69	6364.88	7031.4	-821.965	-2160.43
2.359e+06	2359	2.43925	21953.2	-30768	6741.17	6574.2	7237.72	-830.7	-2125.55
2.36e+06	2360	2.46137	22152.3	-30516.1	6715.9	6128.83	6954.82	-831.447	-2109.24
2.361e+06	2361	2.46299	22166.9	-30550.6	6810.21	6296.9	7362.39	-854.612	-2187.38
2.362e+06	2362	2.44135	21972.2	-30777.2	6938.1	6327.71	7070.59	-782.566	-2077.3
2.363e+06	2363	2.50276	22524.9	-30780.7	6828.8	6259.57	7191.88	-771.633	-2148.33
2.364e+06	2364	2.46176	22155.8	-30552.9	6849.09	6422.25	7095.66	-794.75	-2180.6
2.365e+06	2365	2.54092	22868.3	-30512.3	6772.85	6362.99	7221.57	-786.075	-2112.81
2.366e+06	2366	2.44998	22049.8	-30508.9	6810.11	6416.75	7037.85	-724.593	-2030.71
2.367e+06	2367	2.4706	22235.4	-30675.5	6921.89	6315.38	7239.05	-788.053	-2160.26
2.368e+06	2368	2.48936	22404.2	-30638.9	6670.24	6145.95	7055.43	-809.895	-2204.91
2.369e+06	2369	2.45369	22083.2	-30429.5	6772.89	6389.84	6814.25	-784.883	-2103.93
2.37e+06	2370	2.49294	22436.5	-30544.6	6969.51	6351.32	6844.06	-776.942	-2121.37
2.371e+06	2371	2.45348	22081.3	-30611.1	6959.4	6440.72	7190.53	-891.15	-2166.36
2.372e+06	2372	2.41129	21701.6	-30583.2	6890.5	6078.19	7063.81	-853.596	-2124.42
2.373e+06	2373	2.48145	22333	-30540.6	6631.7	6434.77	6988.08	-859.937	-2125.18
2.374e+06	2374	2.47949	22315.4	-30590.7	6999.44	6534.94	7013.48	-831.238	-2162.4
2.375e+06	2375	2.49908	22491.7	-30506.3	6929.45	6511.93	7143.34	-851.61	-2186.45
2.376e+06	2376	2.47916	22312.5	-30641.2	7024.38	6452.56	6909.54	-739.068	-2213.29
2.377e+06	2377	2.46452	22180.7	-30684.3	6891.79	6116.66	6885.19	-801.842	-2113.98
2.378e+06	2378	2.48817	22393.6	-30665.7	6925.36	6323.73	7293.91	-796.701	-2210.7
2.379e+06	2379	2.51338	22620.4	-30489.3	6834.12	6471.85	7180.9	-815.135	-2192.22
2.38e+06	2380	2.46225	22160.3	-30534.5	6797.25	6509.44	7005.55	-871.438	-2200.66
2.381e+06	2381	2.42402	21816.2	-30620.6	6905.03	6266.47	7032.6	-787.031	-2145.9
2.382e+06	2382	2.50615	22555.4	-30574.5	6875.02	6421.4	7242.01	-809.415	-2215.36
2.383e+06	2383	2.45617	22105.6	-30474.7	6703.19	6158.22	7184.32	-776.426	-2214.79
2.384e+06	2384	2.48228	22340.5	-30708.2	7124.95	6302.14	7043.57	-834.381	-2252.58
2.385e+06	2385	2.46683	22201.4	-30615.8	7020.13	6486.78	7035.17	-852.537	-2210.03
2.386e+06	2386	2.46975	22227.8	-30641.2	6833.69	6371.23	7316.23	-816.414	-2260.85
2.387e+06	2387	2.48854	22396.9	-30687	6829.01	6436.78	7071.56	-862.878	-2215.5
2.388e+06	2388	2.5326	22793.4	-30504.2	6906.12	6370.11	7164.13	-810.88	-2193.3
2.389e+06	2389	2.54639	22917.5	-30680.9	6656.68	6426.46	6783.61	-807.529	-2282.87
2.39e+06	2390	2.47505	22275.4	-30703.2	6931.16	6510.1	7037.53	-839.86	-2262.38
2.391e+06	2391	2.43695	21932.5	-30593.4	6931.74	6399.95	7323.49	-842.119	-2249.24
2.392e+06	2392	2.4358	21922.2	-30806.9	6698.93	6724.41	6959.49	-823.381	-2182.57
2.393e+06	2393	2.51388	22624.9	-30591.7	6988.41	6398.99	6904.02	-865.184	-2220.64
2.394e+06	2394	2.46118	22150.6	-30521.3	6811.8	6474.32	6992.67	-786.127	-2220.97
2.395e+06	2395	2.50736	22566.2	-30792.9	6942.24	6494.51	7117.27	-848.173	-2105.73
2.396e+06	2396	2.46877	22218.9	-30737.4	6609.73	6414.48	7142.78	-854.262	-2184.73
2.397e+06	2397	2.47118	22240.6	-30784	6466.27	6327.31	7247.05	-866.689	-2139.04
2.398e+06	2398	2.47896	22310.6	-30670.6	7086.4	6316.9	6758.73	-784.354	-2161.92
2.399e+06	2399	2.40151	21613.6	-30748.9	6935.33	6528.67	6857.99	-844.281	-2230.18
2.4e+06	2400	2.46526	22187.3	-30616.6	6958.21	6372.4	7079.84	-800.822	-2140.95
2.401e+06	2401	2.47203	22248.2	-30519.3	6856.04	6529.87	7237.6	-841.992	-2202.36
2.402e+06	2402	2.47364	22262.7	-30518	6954.22	6373.44	7286.85	-781.572	-2271.01
2.403e+06	2403	2.47958	22316.2	-30489.8	6896.3	6402.26	7089.89	-798.673	-2186.95
2.404e+06	2404	2.4476	22028.4	-30651.9	6795.18	6351.58	7091.98	-840.515	-2105.92
2.405e+06	2405	2.41259	21713.3	-30805.4	6830.11	6281.65	7111.04	-829.625	-2195.99
2.406e+06	2406	2.51649	22648.4	-30512.2	6931.83	6291.23	7079.6	-829.794	-2241.69
2.407e+06	2407	2.47923	22313.1	-30558.1	6870.04	6099.65	7070.85	-842.004	-2155.61
2.408e+06	2408	2.46858	22217.2	-30774.6	6841.71	6472.96	6970.7	-859.057	-2168.9
2.409e+06	2409	2.43854	21946.8	-30583.3	7006.17	6458.14	7097.93	-816.154	-2214.95
2.41e+06	2410	2.48706	22383.5	-30581.7	6694.28	6319.29	6971.12	-819.262	-2209.48
2.411e+06	2411	2.4826	22343.4	-30622.4	6742.98	6184.73	7303.23	-811.033	-2185.25
2.412e+06	2412	2.47937	22314.4	-30819.4	6861.47	6313.25	7267.17	-731.388	-2248.53
2.413e+06	2413	2.49683	22471.5	-30632.2	6689.74	6458.82	7047.7	-832.928	-2224.13
2.414e+06	2414	2.46214	22159.3	-30664.4	6632.86	6313.05	6965.02	-782.781	-2190.86
2.415e+06	2415	2.49448	22450.3	-30629.1	6638.6	6120.17	7186.53	-727.682	-2137.37
2.416e+06	2416	2.45516	22096.5	-30599	6843.65	6484.92	7091.86	-773.365	-2153.66
2.417e+06	2417	2.47358	22262.2	-30539.4	7122.4	6371.91	7045.4	-779.845	-2245.98
2.418e+06	2418	2.49524	22457.1	-30675.8	6902.09	6602.15	7228.93	-848.009	-2252.04
2.419e+06	2419	2.50368	22533.1	-30623	6817.66	6365.3	7012.96	-790.148	-2137.74
2.42e+06	2420	2.46811	22213	-30566	6884.24	6266.63	6888.8	-817.733	-2193.65
2.421e+06	2421	2.45829	22124.6	-30741.3	7032.25	6219.07	6998.9	-826.247	-2147.19
2.422e+06	2422	2.46572	22191.5	-30614.3	6764.7	6637.8	7064.45	-827.146	-2108.4
2.423e+06	2423	2.48022	22322	-30683.4	7028.1	6339.31	7130.15	-808.888	-2109.88
2.424e+06	2424	2.49297	22436.7	-30728.3	7036.77	6563.89	6987.86	-816.259	-2199
2.425e+06	2425	2.43953	21955.7	-30719.5	6999.96	6366.34	7173.82	-852.22	-2124.29
2.426e+06	2426	2.50346	22531.1	-30586.8	6838.8	6440.36	6999.32	-846.206	-2142.86
2.427e+06	2427	2.48124	22331.1	-30745.2	6643.71	6333.43	7238.67	-817.388	-2197.23
2.428e+06	2428	2.48346	22351.1	-30417.9	7025.05	6297.43	7143.98	-815.981	-2095.71
2.429e+06	2429	2.50071	22506.4	-30585.6	6984.34	6417.82	7259.53	-825.752	-2153.93
2.43e+06	2430	2.52341	22710.7	-30650.1	6802.32	6507.24	7202.26	-783.28	-2098.24
2.431e+06	2431	2.45517	22096.5	-30725.6	6669.86	6653.35	6951.66	-793.501	-2185.16
2.432e+06	2432	2.48794	22391.5	-30634	6849.6	6220.1	7241.27	-869.909	-2173.11
2.433e+06	2433	2.45957	22136.2	-30766.3	6993.73	6610.21	6865.47	-848.534	-2142.33
2.434e+06	2434	2.45373	22083.6	-30556.6	6886.33	6325.25	6993.47	-826.016	-2162.03
2.435e+06	2435	2.48953	22405.8	-30505.4	6780.58	6472.49	7030.1	-790.238	-2246.17
2.436e+06	2436	2.42827	21854.5	-30514.4	6808.51	6564.94	6697.45	-891.976	-2121.94
2.437e+06	2437	2.47795	22301.5	-30777.9	6794.7	6572.08	7091.2	-833.197	-2228.71
2.438e+06	2438	2.47794	22301.5	-30698.1	6902.49	6479.76	7129.64	-814.63	-2098.68
2.439e+06	2439	2.46038	22143.4	-30578.5	6775.92	6201.29	7108.7	-838.9	-2080.13
2.44e+06	2440	2.46858	22217.2	-30636.5	6909.45	6367.54	6979.36	-835.648	-2100.89
2.441e+06	2441	2.51796	22661.7	-30711.6	7021.48	6616.37	6993.61	-811.186	-2229.84
2.442e+06	2442	2.49296	22436.6	-30538.5	6714.48	6327.41	6990.53	-833.293	-2167.13
2.443e+06	2443	2.50545	22549	-30774.6	6952.82	6468.93	7129.78	-742.976	-2197.3
2.444e+06	2444	2.5005	22504.5	-30628.9	6817.95	6333.15	7010.38	-821.137	-2208.61
2.445e+06	2445	2.45141	22062.7	-30649	6964.69	6484.24	7041.05	-855.544	-2273.79
2.446e+06	2446	2.49489	22454	-30709.8	6946.17	6534.6	7218.34	-884.382	-2199.7
2.447e+06	2447	2.48798	22391.8	-30532.7	7031.12	6482.43	6879.87	-870.311	-2090.32
2.448e+06	2448	2.48738	22386.4	-30591.9	6628.04	6364.73	7173.78	-875.757	-2146.75
2.449e+06	2449	2.45803	22122.3	-30699.5	7021.86	6444.19	7155.96	-789.393	-2160.14
2.45e+06	2450	2.45652	22108.7	-30699.8	6661.8	6385.34	7287.78	-820.789	-2198.25
2.451e+06	2451	2.53491	22814.2	-30766.5	6765.13	6374.96	7073.76	-809.424	-2221.89
2.452e+06	2452	2.50138	22512.4	-30649.4	6828.74	6513.55	7100.25	-845.413	-2226.03
2.453e+06	2453	2.52577	22732	-30722.6	6964.28	6624.65	7140.79	-832.811	-2092.59
2.454e+06	2454	2.48063	22325.7	-30592.2	6692.82	6324.66	7183.82	-852.784	-2205.31
2.455e+06	2455	2.47896	22310.7	-30721	7028.54	6388.12	7418.76	-847.699	-2203.68
2.456e+06	2456	2.48108	22329.7	-30658.2	6907.36	6414.4	7029.99	-821.034	-2219.12
2.457e+06	2457	2.41989	21779	-30528.1	6753.75	6387.82	7059.06	-817.417	-2166.37
2.458e+06	2458	2.44346	21991.1	-30690.2	6947.98	6378.38	7172	-857.982	-2260.94
2.459e+06	2459	2.45675	22110.7	-30506.7	6703.35	6300.17	6891.55	-833.305	-2253.35
2.46e+06	2460	2.50341	22530.7	-30853.5	6696.02	6214.26	7283.32	-760.282	-2182.56
2.461e+06	2461	2.51993	22679.4	-30556.5	6646.47	6433.34	7264.72	-797.7	-2268.67
2.462e+06	2462	2.49897	22490.7	-30645	6879.88	6693.66	7251.29	-783.563	-2185.18
2.463e+06	2463	2.41149	21703.4	-30641.9	6941.39	6638.11	7144.1	-768.628	-2187.94
2.464e+06	2464	2.48139	22332.5	-30699.7	6483.74	6527.51	6911	-785.736	-2142.2
2.465e+06	2465	2.45326	22079.3	-30760.4	7239.52	6552.04	7582.65	-839.067	-2240.23
2.466e+06	2466	2.46128	22151.5	-30565	6839.12	6301.85	7074.53	-778.527	-2227.89
2.467e+06	2467	2.48938	22404.4	-30482.1	6940.99	6591.18	7088.54	-752.832	-2255.87
2.468e+06	2468	2.47988	22318.9	-30579	7154.65	6360.78	7217.71	-774.422	-2242.51
2.469e+06	2469	2.47494	22274.5	-30647.3	6861.94	6480.73	7160.9	-779.914	-2243.34
2.47e+06	2470	2.52975	22767.8	-30493	6774.2	6453.46	6791.51	-837.333	-2216.36
2.471e+06	2471	2.49139	22422.5	-30634.5	7188.06	6427.11	7200.42	-886.4	-2217.94
2.472e+06	2472	2.46825	22214.3	-30610.1	6661.23	6326.7	7252.82	-787.842	-2304.61
2.473e+06	2473	2.52822	22754	-30822.6	6982	6180.19	7076.58	-822.098	-2246.68
2.474e+06	2474	2.47832	22304.9	-30782.6	6638.01	6273.44	7105.64	-788.671	-2247.97
2.475e+06	2475	2.5295	22765.5	-30844.8	6663.9	6389.62	7039.57	-752.223	-2354.32
2.476e+06	2476	2.5036	22532.4	-30716.6	6782.41	6313.54	6955.75	-842.479	-2287.02
2.477e+06	2477	2.4436	21992.4	-30669.7	6920.7	6140.84	6893.51	-821.611	-2299.12
2.478e+06	2478	2.48433	22358.9	-30640.9	6893.18	6493.15	7087.64	-810.946	-2323.57
2.479e+06	2479	2.44648	22018.3	-30709	6731.65	6395.02	7014.79	-815.816	-2249.36
2.48e+06	2480	2.4957	22461.3	-30611.3	6858.91	6381.67	7156.02	-773.028	-2246.13
2.481e+06	2481	2.46939	22224.5	-30681.5	6781	6149.87	6754.71	-793.328	-2204.87
2.482e+06	2482	2.49636	22467.2	-30719.4	6776.51	6385.78	7222.74	-810.252	-2194.61
2.483e+06	2483	2.45819	22123.7	-30580.4	6906.73	6473.7	7012.56	-799.221	-2240.79
2.484e+06	2484	2.51724	22655.1	-30797	6704.48	6393.81	7004.09	-748.505	-2254.34
2.485e+06	2485	2.42166	21794.9	-30874.6	6628.37	6444.11	7073.6	-832.14	-2207.26
2.486e+06	2486	2.45182	22066.4	-30752.3	6853.52	6339.75	7063.52	-736.902	-2220.54
2.487e+06	2487	2.4843	22358.7	-30794.6	6936.01	6686.79	7009.95	-855.004	-2186.94
2.488e+06	2488	2.49497	22454.7	-30514.3	7061.05	6291.93	7032.7	-817.07	-2212.12
2.489e+06	2489	2.45985	22138.7	-30810	6989.03	6387.61	6893.78	-807.857	-2307.59
2.49e+06	2490	2.47457	22271.1	-30642.9	6795.48	6676.48	7128.8	-836.584	-2252.89
2.491e+06	2491	2.46993	22229.4	-30571.2	6948.86	6273.71	6880.21	-780.977	-2216.85
2.492e+06	2492	2.48675	22380.8	-30625.4	6853.48	6569.1	6961.04	-791.768	-2187.95
2.493e+06	2493	2.52061	22685.5	-30590.4	6937.92	6256.39	7221.26	-821.404	-2229.51
2.494e+06	2494	2.4648	22183.2	-30543.5	6944.07	6211.64	7324.11	-868.615	-2200.1
2.495e+06	2495	2.47283	22255.5	-30741.4	6969.48	6535.52	7213.7	-752.668	-2192.28
2.496e+06	2496	2.49408	22446.7	-30557.6	6942.93	6144.77	6964.04	-790.036	-2166.48
2.497e+06	2497	2.48611	22375	-30684.2	6890.9	6377.5	7174.42	-774.443	-2203.28
2.498e+06	2498	2.49402	22446.2	-30564.3	6911.36	6252.72	7102.3	-792.068	-2198.42
2.499e+06	2499	2.52084	22687.6	-30664.5	6748.19	6388.61	7164.76	-823.912	-2271.84
2.5e+06	2500	2.46389	22175	-30633.7	6788.23	6535.9	6916.89	-845.017	-2208.26
2.501e+06	2501	2.46764	22208.8	-30890.5	6757.13	6470.42	7221.79	-747.847	-2201.93
2.502e+06	2502	2.45357	22082.1	-30606.1	6716.09	6381.01	7276.72	-821.703	-2196.17
2.503e+06	2503	2.49588	22462.9	-30552.2	6892.26	6589.28	7209.65	-766.216	-2160.57
2.504e+06	2504	2.45359	22082.3	-30551	6963.89	6449.42	7008.84	-825.521	-2264.35
