step	time	T	Ekin	lj	bond_124	angle_252	dihedral_190	lj-14_0	lj-14_1	P
282000	282	3.45784	38900.7	-35991.8	13870.9	17243.6	77650.5	406.261	17517	-4.61058
283000	283	3.51076	39496.1	-35833.8	14323.5	17037	77584.7	388.584	17636.6	17.3898
284000	284	3.52217	39624.4	-35981.4	14180.4	17190	77405.6	465.759	17575.1	-10.6485
285000	285	3.52532	39659.8	-35781	14175.7	17539.6	77635.9	413.762	17474.2	-8.78506
286000	286	3.48328	39186.9	-36106.2	13906.8	17149.2	77746.8	445.128	17533.2	-18.4746
287000	287	3.5236	39640.5	-36188.5	14168.3	17270.9	77646.2	432.088	17801.7	-5.83184
288000	288	3.48154	39167.3	-35947.9	14060.7	17412	77283.2	413.366	17802.2	10.0832
289000	289	3.52024	39602.7	-35858.5	13882.3	17126.6	77889	452.464	17583.9	38.9652
290000	290	3.53644	39785	-35744.9	14408.4	16729.1	77775.4	376.36	17845.7	35.6728
291000	291	3.48769	39236.5	-35829.2	14080.6	17107.6	77866	366.827	17603.9	23.989
292000	292	3.47893	39137.9	-35717.6	14139.9	17505.4	77263.7	394.037	17687.6	-1.7807
293000	293	3.56406	40095.6	-35747.7	13873.1	17116.6	77569.6	415.032	17575	3.49471
294000	294	3.50596	39442.1	-36034.8	14217.1	17382.8	77392.6	385.65	17782.6	-3.27419
295000	295	3.55199	39959.9	-35891.1	13884.5	17804	77667.8	397.137	17489.8	17.8301
296000	296	3.50455	39426.2	-35904.6	13935.7	17600.6	77463.3	414.539	17762.4	28.21
297000	297	3.51622	39557.5	-35725.7	13474	17898	77161.1	454.061	17850.7	19.0003
298000	298	3.51369	39529	-36055.4	14221.9	17605.3	77510.9	419.399	17604.8	-3.07119
299000	299	3.47269	39067.8	-35797.7	14224.8	17536.6	77412.8	394.19	17963.1	18.4747
300000	300	3.51802	39577.7	-35834.3	14210	17566.8	77660.3	465.635	17403.4	0.928242
301000	301	3.46962	39033.3	-35848.8	14101	17286.4	77555.8	400.577	17708.8	40.7193
302000	302	3.53376	39754.8	-35982.8	14182.4	16969	77565.8	402.737	17627.3	-55.2644
303000	303	3.46943	39031.1	-35995.9	14310.6	17827.9	78159.7	379.344	17243.7	1.54216
304000	304	3.53222	39737.5	-35890.3	14045.9	17370.6	77648.7	330.866	17839.7	39.0437
305000	305	3.5174	39570.7	-35667.8	14278.8	17837	77357.3	466.663	17418.1	-18.8595
306000	306	3.49083	39271.9	-35899.9	13931.6	17292.5	77777.5	441.095	17561.4	4.08718
307000	307	3.53879	39811.4	-36225.6	13924.9	18114.4	77219.7	384.305	17723.7	16.5484
308000	308	3.46019	38927.1	-35967.2	14069.6	17491.7	78398.5	427.301	17191.7	2.45103
309000	309	3.53225	39737.8	-35712.6	14412.4	17503.1	77836.4	424.231	17372.5	8.40017
310000	310	3.49682	39339.2	-36061	14406.8	17715.3	77260.1	434.15	17446.1	-22.7577
311000	311	3.44395	38744.4	-35984	14361.5	17611.9	77346.5	355.643	17819	31.0903
312000	312	3.48333	39187.4	-35882.3	14208.4	17632.9	77552.4	420.918	17392.5	6.34989
313000	313	3.51748	39571.7	-35929.1	13984.9	17172.2	77645.3	410.929	17551.9	13.1906
314000	314	3.5411	39837.3	-36061.6	14017.5	17301.6	78044.9	338	17451.7	-8.81124
315000	315	3.5102	39489.8	-35813	14310.2	17232.9	77515.2	348.475	17513.1	-6.265
316000	316	3.49476	39316.1	-35813.1	13666.6	17818.9	77870.9	417.406	17271.4	-4.45357
317000	317	3.55779	40025.2	-35929.9	13920.6	17358	78142.9	394.098	17319.2	18.7433
318000	318	3.4906	39269.2	-36049.7	14065	17485.8	77811.5	461.069	17825.5	6.19762
319000	319	3.56236	40076.5	-35860.4	14048.1	17233.7	77682.6	483.724	17306.1	-12.652
320000	320	3.50111	39387.4	-35753.1	14308.6	17857.7	77317.1	468.273	17322.1	-7.71938
321000	321	3.49957	39370.2	-35899	14388	17052.4	77946.5	448.506	17440	-24.6965
322000	322	3.58108	40287.2	-35782.2	14339.3	17437.7	77527.1	468.396	17329.7	-20.355
323000	323	3.50027	39378	-36016.9	14297.6	17762.4	77268.7	409.217	17568.9	11.0492
324000	324	3.48387	39193.6	-35751.3	13835.6	17281.5	77240	469.133	17627.9	14.1003
325000	325	3.49153	39279.7	-35615.1	14370.3	17008.5	77328.2	428.038	17916.7	16.2163
326000	326	3.5052	39433.5	-35979.1	14216.6	17299.4	77711.2	446.809	17502.1	21.2237
327000	327	3.56758	40135.3	-35817.9	14458.7	16987.8	77504.4	396.07	17672.8	-34.5867
328000	328	3.51089	39497.5	-35799.1	14110.2	17714.9	77717.8	456.283	17445.3	-22.6693
329000	329	3.57728	40244.4	-36016.9	14223.9	17469.9	77263.5	362.907	17640.6	-13.5008
330000	330	3.58035	40279	-35913.1	14249.9	17439.8	77218.3	416.092	17687.2	-7.26067
331000	331	3.48656	39223.8	-35968.5	14361.2	17298.7	77937.3	408.03	17669.1	-2.77262
332000	332	3.45529	38872	-36220.2	14186	17129.7	77504.7	435.217	17616.7	-23.3276
333000	333	3.46498	38981.1	-35856.3	14294.3	17421.9	77217.4	411.651	17644	1.52113
334000	334	3.50713	39455.2	-35911.4	14170	17078.5	77097.3	502.248	17875.8	-21.8991
335000	335	3.53282	39744.2	-36076.5	14312.4	17277.9	77012.6	383.173	17793.5	14.1389
336000	336	3.52601	39667.6	-35986.6	14098.8	17379.7	77225.8	466.052	17779	-11.3585
337000	337	3.50973	39484.4	-35922.3	13907	17278.8	77601	380.6	17795.2	32.3356
338000	338	3.57496	40218.3	-36062.5	14026.4	17006.6	78062.4	353.7	17456.9	7.35636
339000	339	3.50706	39454.4	-35953.3	13829.6	18050.1	77600.6	342.917	17148.6	-28.4916
340000	340	3.48884	39249.5	-35831	14070.6	17437.6	77845.5	381.661	17262.2	20.4707
341000	341	3.50123	39388.8	-35945.3	14352.7	17292.8	77562.3	404.922	17670.2	-0.516645
342000	342	3.55603	40005.3	-36016.4	14203.4	17536	77286.3	415.242	17807.3	28.1204
343000	343	3.52845	39695	-35859.9	14103.6	17134.6	77087.2	407.873	17802.5	12.9461
344000	344	3.53071	39720.5	-36005.7	13826.3	17189.7	77503.9	337.788	17588.8	46.2858
345000	345	3.4737	39079.1	-36057.4	14146.5	17598.2	77778.5	388.668	17531.3	3.40818
346000	346	3.51765	39573.5	-35879.6	14446.9	17199.1	77585.4	503.777	17521.7	-18.7558
347000	347	3.49907	39364.5	-35825.2	14668.4	17158.7	77253.9	329.65	17855	-56.6971
348000	348	3.51591	39554	-36139.4	14090.2	17561	77823.6	402.194	17305.4	-0.514506
349000	349	3.54091	39835.2	-35897.5	14374.1	17156.6	77251	436.241	17617.5	-9.12645
350000	350	3.54782	39912.9	-35969.6	14321.9	17253.7	77377.9	487.207	17569	-22.5647
351000	351	3.53964	39820.9	-35782.3	13857.3	17553.3	77314.6	394.367	17593.3	-5.51089
352000	352	3.49153	39279.7	-36070.1	14090.2	17585.6	77365.8	408.622	17401.4	2.02445
353000	353	3.51939	39593.2	-35732.8	14113.4	17755.5	77074.4	415.014	17969.5	13.7087
354000	354	3.497	39341.3	-35837.1	14001.3	17524.7	77040	413.25	17921.9	-1.95437
355000	355	3.50936	39480.3	-36134	13989.4	17574.6	76800.4	423.562	17834.4	11.9482
356000	356	3.50061	39381.8	-35922.5	14233.8	17817.7	76580	409.254	17697.6	-43.0091
357000	357	3.54427	39873	-35906.3	14039.9	17472.3	77278.6	475.342	17594.4	-12.1519
358000	358	3.48878	39248.8	-35865.4	13873	17294.3	77272.9	430.095	17864.9	25.2901
359000	359	3.43526	38646.7	-36115.5	14396.7	17579.1	77479.9	407.886	17715.3	8.59486
360000	360	3.50955	39482.4	-35960.1	14282.5	17327.5	77494.6	394.334	17483.7	-2.4343
361000	361	3.4899	39261.3	-35932.8	13999.3	16619.2	77159.4	442.998	18200.9	43.8327
362000	362	3.52769	39686.5	-36154.8	14016.8	17293.5	77377.7	384.465	17892.6	-6.79841
363000	363	3.49151	39279.5	-35773.4	14513.4	17242.9	77297.1	404.801	17854	-6.81517
364000	364	3.52914	39702.8	-35830.2	14366.3	17018.3	77421.1	427.149	17817.7	-9.51889
365000	365	3.51257	39516.4	-35904.7	13787.1	17554.3	77421.5	407.237	17637.4	18.5639
366000	366	3.5561	40006.1	-35892.6	14856.8	17042.6	77594.9	392.077	17573.9	-19.9933
367000	367	3.5558	40002.8	-36018.5	14202.6	17532.7	77203.6	395.471	17786.1	-2.959
368000	368	3.51879	39586.3	-35844.6	13962.3	17752.1	77531.1	414.127	17421	3.63023
369000	369	3.47696	39115.8	-35794.4	14010.5	17234.4	77437.7	442.927	17965.3	23.3024
370000	370	3.52463	39652	-35958.2	13758.8	17411.8	77864.4	391.153	17564.2	14.6744
371000	371	3.55993	40049.2	-35951.9	14246.6	17361.8	77443	371.007	17725.2	5.92095
372000	372	3.56028	40053.2	-35744.7	14220	17777.7	77145.2	381.302	17661.5	12.1433
373000	373	3.55512	39995.1	-36059.9	14191.2	17578.2	77394.3	411.047	17665.7	-13.5886
374000	374	3.5955	40449.3	-36100.4	14013.4	17003.1	77572	432.017	17482.5	-19.0112
375000	375	3.49818	39354.5	-35767.1	14214.2	17322.6	77694.7	478.739	17727.6	32.8198
376000	376	3.54444	39875	-35896.1	14353.9	17540.5	77721.7	412.176	17636.4	-32.8607
377000	377	3.51497	39543.5	-36020.1	13815.3	17641	77573.9	378.589	17641.1	15.96
378000	378	3.50876	39473.6	-36249.1	13604.9	16888.8	78213.1	386.366	17371.4	1.94256
379000	379	3.56922	40153.7	-36023.2	14098.2	17126.3	78433.6	382.457	17193.1	26.9311
380000	380	3.52254	39628.6	-36136.2	14501.2	17398.6	78017.8	454.209	17080	-57.0404
381000	381	3.50419	39422.2	-35816.2	14533.9	17250.1	77343.8	482.627	17956.2	31.2272
382000	382	3.49958	39370.3	-35750.7	14378.2	17157.7	76980.2	419.28	17889.4	-20.8037
383000	383	3.54457	39876.4	-35960.4	14190.8	17431.5	77197	363.565	17833.8	9.15781
384000	384	3.56219	40074.6	-35897.3	14101.9	17356.4	77177.4	440.622	17709.6	8.92645
385000	385	3.54477	39878.7	-35807.9	14182.2	17849.3	77364.3	476.04	17558.4	11.0273
386000	386	3.59359	40427.9	-35843.5	14163.3	17611.7	77490.4	425.972	17465.2	-0.824119
387000	387	3.50583	39440.6	-35729.2	13898.7	17408.3	77726.9	428.178	17444.9	6.80867
388000	388	3.49145	39278.8	-35824.3	13759.1	17352.5	77432.7	417.717	17679	9.92344
389000	389	3.46243	38952.3	-36050.9	13798	16909.6	77865.6	352.724	17607.2	29.4761
390000	390	3.47164	39056	-36074	14083	17095.9	78015.3	418.923	17357.1	27.2244
391000	391	3.5004	39379.5	-36120.1	14197.5	17142.5	77835.7	396.743	17694.9	22.7963
392000	392	3.49095	39273.2	-35989.9	13635.4	17540.1	77175.8	430.197	17889.6	15.1744
393000	393	3.53385	39755.8	-35843.5	14108	17126.3	77285.5	448.827	17875.1	20.255
394000	394	3.49083	39271.9	-35791.7	14135.4	17089.5	77876	359.705	17722.2	17.107
395000	395	3.50083	39384.3	-36054.7	14292.9	17513	77697.5	390.517	17672.1	17.8824
396000	396	3.54161	39843.1	-35835.1	14319.1	17722.9	77059	436.733	17731.6	-15.4945
397000	397	3.5088	39474	-35742.2	14175.4	17609.6	76689	457.635	17928	44.6787
398000	398	3.47837	39131.7	-36128.9	14293.1	17710.1	76867.6	431.018	17803.7	-8.81012
399000	399	3.51649	39560.5	-36109.6	14253.4	18024.7	76980.1	367.95	17655.8	3.15994
400000	400	3.52518	39658.2	-35786.6	14288.2	17547.9	77245.9	365.536	17943.4	38.8025
401000	401	3.59699	40466.2	-35672.6	14075.1	17890.2	77196.6	403.118	17586.8	40.2297
402000	402	3.49748	39346.6	-35577.9	13927.2	17305.1	77321.6	409.37	18128	47.3685
403000	403	3.48494	39205.6	-35805.2	14397.6	17417.2	77039.4	416.513	17675.4	-8.30542
404000	404	3.51989	39598.7	-35924.7	14180	17490.3	77580.8	376.293	17575.1	-11.6522
405000	405	3.53447	39762.8	-35977.2	14033.9	17711.1	77527.7	451.722	17494.8	-9.91631
406000	406	3.48757	39235.2	-35866.5	14176.1	17426.4	77862.2	469.736	17522.1	11.6622
407000	407	3.49579	39327.7	-35756	13875.1	17145.3	77660.2	448.286	17570.6	19.8608
408000	408	3.51126	39501.7	-36086.2	13746.7	17253	77672.9	431.542	17636.4	1.78927
409000	409	3.50904	39476.7	-36031.4	14328.3	17634.8	77992.5	401.051	17411.2	-9.41229
410000	410	3.44957	38807.7	-36114.7	14451.6	17472	77150.8	402.503	17566.6	-26.8761
411000	411	3.50417	39421.9	-36053.4	14432.8	17358.1	77583.5	353.78	17561.8	-28.7586
412000	412	3.45583	38878.1	-35814.1	13861	17671.2	77168.3	395.335	17811	10.4892
413000	413	3.52639	39671.8	-36012.7	14560.9	17681.8	77447.8	348.326	17994.9	-6.36473
414000	414	3.48951	39257	-35842.6	14060.6	17424.5	77238.7	411.233	17972	12.2339
415000	415	3.509	39476.2	-35780.9	14096.3	17223.6	77733.8	434.679	17601.1	12.9584
416000	416	3.55373	39979.4	-35881.2	14383.2	17033.2	77989.9	448.714	17486.6	-16.5306
417000	417	3.51303	39521.6	-35735.6	14097.4	17422.3	77360.4	453.87	17625.3	16.6127
418000	418	3.50768	39461.4	-35816.8	14109.8	17282.7	77782.8	446.602	17365.2	37.1687
419000	419	3.49192	39284.1	-36000.3	14242.8	17197	77815.4	448.187	17377.2	14.1027
420000	420	3.52141	39615.9	-35918.6	14157.1	17542.9	77195	387.864	17636.5	-17.6259
421000	421	3.59126	40401.6	-35759.3	13824.1	17567.5	77492.3	481.221	17526.2	43.2188
422000	422	3.50386	39418.5	-35831.1	14351.7	17642.7	77332.5	400.144	17700.8	-22.3086
423000	423	3.48912	39252.6	-36074.7	14205.4	17696.3	76883.3	377.209	17997.8	1.08814
424000	424	3.54198	39847.3	-36066.8	14330.3	17942.6	76651.9	408.272	18153.6	27.0162
425000	425	3.51872	39585.6	-35946.9	13920.5	17578.5	76858.7	385.791	17946.9	30.0151
426000	426	3.5027	39405.4	-35738.2	13872.6	18110.8	76732.4	422.784	17699.5	-0.494675
427000	427	3.52187	39621.1	-35788.2	13890.3	17588.9	77139.3	395.071	17734.4	17.3775
428000	428	3.54337	39862.9	-35637.3	14478.3	16875.8	77020.8	419.414	17928.1	15.4485
429000	429	3.50237	39401.6	-36040.6	14272.5	17713	77420.6	402.833	17922.4	33.3009
430000	430	3.50197	39397.2	-35762.2	14155.5	17082	78003.4	426.008	17808	32.9236
431000	431	3.6081	40591.2	-35695.5	14269.1	17330.8	76615.4	400.356	18085.9	16.8054
432000	432	3.50481	39429.1	-36079.8	13756.5	17947.7	76940.1	411.933	17810.2	17.7013
433000	433	3.46756	39010	-36025.1	13792.8	17752.2	76294.4	396.029	18352.8	15.0257
434000	434	3.52027	39603.1	-35922.7	13632.8	17720.8	77100.2	427.499	17938.8	52.6136
435000	435	3.4434	38738.2	-35876	14322.7	17325	77107.9	482.592	17953.7	-16.7459
436000	436	3.52215	39624.2	-35815.9	13606.1	18089.7	77298.3	405.676	17781.4	40.6435
437000	437	3.56816	40141.8	-35971.7	14359	17582.7	77097.7	445.644	17655.7	5.12138
438000	438	3.54125	39839.1	-35842.4	14000.4	17505.5	77613.7	408.098	17505.9	27.7802
439000	439	3.52418	39647	-35838	13842.3	17321.7	77164.8	357.759	17981.3	1.36643
440000	440	3.48976	39259.8	-35994.2	14398.2	17247.9	77263	398.477	17977	-19.5341
441000	441	3.49999	39374.9	-35945.5	14366	17578	77155.9	477.915	18010.5	6.91838
442000	442	3.49532	39322.4	-35703.5	13922.5	17292.7	77392.8	461.612	17879	39.1112
443000	443	3.49285	39294.5	-36009.6	14339.8	16921.5	77813.1	382.617	17773.7	8.76015
444000	444	3.46698	39003.5	-36043.9	13974.4	17597	77322.3	421.54	17766.3	-12.6065
445000	445	3.53377	39754.9	-35919	14272.5	17707.3	77029	412.348	17827.9	1.63913
446000	446	3.54715	39905.4	-35928.6	14010.8	17596.4	76788.8	453.634	18048	-11.3642
447000	447	3.46599	38992.4	-36068.5	14337	17298.1	78263.1	324.683	17190.8	-12.7131
448000	448	3.52214	39624.1	-36220	14493.4	17397	77710.9	350.929	17422.9	-26.7973
449000	449	3.53625	39782.8	-36015.1	14248.3	17732.9	77113	326.859	17618.6	5.07694
450000	450	3.50802	39465.3	-36025.6	14170.2	17453.4	77209.7	397.825	17773.2	-14.8201
451000	451	3.55575	40002.2	-36006	14197.7	17590.8	77053.9	438.485	17538.6	-5.37097
452000	452	3.49743	39346.1	-35770.9	14001	17880.6	77219.5	381.122	17634.6	3.7857
453000	453	3.56009	40051	-35891.3	14019.2	17448.4	76913.6	393.679	17992.1	-10.0097
454000	454	3.50065	39382.4	-35838.2	13757.1	18154.8	77265.4	388.493	17673.7	79.5905
455000	455	3.52468	39652.7	-36070	14107.6	17674.7	77524.7	392.026	17742	26.5225
456000	456	3.4702	39039.8	-35775	14134.5	17732	76657.5	449.989	18040.3	8.22393
457000	457	3.54062	39832	-35858	13101.1	17706.4	76935.4	452.676	17877.4	21.3923
458000	458	3.43071	38595.5	-36041.2	14177.6	18134.4	76814.1	436.98	17584.8	-23.4965
459000	459	3.58085	40284.5	-35822.2	13874.6	17915	77027.5	535.123	17654.7	31.8219
460000	460	3.54025	39827.8	-36104.7	13981.6	17766.5	76802.1	367.894	17824.1	-19.834
461000	461	3.52565	39663.6	-35774.4	14591.8	17628.9	76618.6	340.829	17880.2	8.24322
462000	462	3.51301	39521.3	-35641.5	14236.3	17328.1	76861	438.383	18210.8	12.8307
463000	463	3.51715	39567.9	-35751.5	14258.3	17402	76865.1	430.561	17863.5	-2.05262
464000	464	3.50634	39446.4	-35592.6	14231.2	17955.9	76291.1	477.694	18175.3	-5.73147
465000	465	3.48336	39187.8	-35916.8	14318.6	17536.4	76758.9	404.584	17780.5	-22.7614
466000	466	3.54077	39833.6	-35772.1	14049	17581.2	76624.7	448.758	17860.7	-7.20522
467000	467	3.51123	39501.4	-35645	14325.1	17230.5	76775.5	371.197	17884.5	-27.351
468000	468	3.51256	39516.3	-35900.3	14250.8	17162.1	77145.8	398.092	17653.6	-2.65632
469000	469	3.51566	39551.2	-35848	14335.5	17118.5	77060.6	429.801	18054.5	8.4577
470000	470	3.55291	39970.2	-35871.7	13904	17120.6	77267.2	440.075	17655.2	-16.1653
471000	471	3.52617	39669.4	-35695.3	14155.1	16997	76878.7	434.859	17930.9	23.1463
472000	472	3.51709	39567.2	-35850	14051	17884	77523	470.578	17269.5	-1.01991
473000	473	3.4847	39202.9	-36052	14176.5	17984.7	77067.2	397.321	17879.7	-1.90537
474000	474	3.53448	39762.9	-36080.8	14107.2	17231	77729.2	339.709	17647.6	-4.88818
475000	475	3.50748	39459.1	-35805.2	14044.2	17434.9	77158.7	389.535	17894.5	14.6675
476000	476	3.51273	39518.2	-35920.5	13988.7	17678.3	77332.9	404.919	17713.6	-11.6005
477000	477	3.50603	39442.9	-35766.9	14179	17173.1	77262	441.266	17625	-22.8148
478000	478	3.51012	39488.8	-35911.5	14143.3	17480	77365.4	419.885	17669.2	-12.7502
479000	479	3.49704	39341.7	-36044	14079.6	17786.4	77287.6	462.001	17556.2	-5.30861
480000	480	3.48239	39176.9	-35794.2	14027.3	17219.1	77754.8	398.031	17455.5	-10.7892
481000	481	3.55721	40018.6	-36039.9	14167.1	17464.7	77355.8	404.757	17753	13.3101
482000	482	3.51898	39588.5	-36082.1	14272.7	17501.6	77100.8	390.372	17904.9	1.9976
483000	483	3.52374	39642	-36097.4	14048	17191.3	77532.7	420.539	17761.1	-10.2016
484000	484	3.50245	39402.6	-35952.2	14201.2	17431.3	77535.8	334.688	17609.9	-6.84858
485000	485	3.49227	39288	-35697.3	14524.1	17624.9	76876.6	467.068	17987.5	4.59279
486000	486	3.5525	39965.6	-35837	13733.5	17057.4	77680	333.284	17971.7	12.2651
487000	487	3.50222	39400	-35803.7	14408.4	17332.2	77383.7	435.565	17989.9	-2.2649
488000	488	3.42641	38547.1	-35758.7	14193.9	17650.3	77189.7	332.287	17387.6	-46.9012
489000	489	3.49751	39347	-35992.2	14252.3	17459.2	76625.9	403.165	17969.2	-23.0957
490000	490	3.48726	39231.7	-36068.5	14250.6	17557.1	76269.1	335.636	18080.8	-5.91302
491000	491	3.60842	40594.8	-35773.3	14100.5	17086.8	77045	489.475	17894.3	1.31673
492000	492	3.5708	40171.5	-35916	14501.4	16804.4	77741.5	413.968	17774.8	-29.8965
493000	493	3.56124	40064	-35894.7	13889.6	17490.7	77671.1	444.926	17394.3	-8.91126
494000	494	3.50839	39469.4	-36065.2	13782.4	17427.9	77203.8	332.856	17737.5	13.3779
495000	495	3.52054	39606.1	-35813	14502.5	17305.7	77030	452.445	17732.4	-6.43894
496000	496	3.49117	39275.7	-35918.7	14294.9	17853.2	76931.6	451.071	17844.2	-6.02408
497000	497	3.466	38992.5	-36130.4	14453.2	17970.2	77342	432.207	17730.6	-4.99139
498000	498	3.49651	39335.7	-35991.5	14257.2	17572.3	77032.8	456.463	18038.3	-7.91677
499000	499	3.54441	39874.6	-35708.3	14026.6	17410.4	77300.6	485.056	17673.3	18.8097
500000	500	3.45047	38817.8	-36010.3	14170.9	17786.2	77118.6	417.874	17588.8	-9.32987
501000	501	3.58535	40335.2	-36054.4	13640	17675	77485.7	422.532	17423.7	-11.0307
502000	502	3.52273	39630.7	-35746.1	14222.8	17309.5	77305.2	392.768	17597.2	6.73629
503000	503	3.54211	39848.7	-36056.2	13885.2	17560.4	78275.2	367.991	17586.7	41.862
504000	504	3.5122	39512.3	-35660.9	14067	17826.6	77601.6	379.725	17420.9	2.17666
505000	505	3.56978	40160.1	-35987.7	14005.2	17525.4	77577.4	397.939	17851	44.5212
506000	506	3.473	39071.2	-36076.6	14110.3	17606.3	77306.6	362.856	17493.3	-13.5815
507000	507	3.49564	39325.9	-35983.4	14414.3	17334.5	77794.7	315.654	17482	-4.27655
508000	508	3.50399	39419.9	-35993.4	13867.6	17235.9	77560.7	349.739	17837.7	-7.68716
509000	509	3.44166	38718.7	-35807.6	13825.1	17387.2	77412.5	494.869	17758.1	-48.197
510000	510	3.5311	39724.9	-35883.2	14289.3	17297.3	77733.3	390.981	17464.3	-8.21337
511000	511	3.5612	40063.5	-35944.5	14183	17365.4	77804.3	363.397	17524.3	1.03787
512000	512	3.50394	39419.4	-36018.8	14271.2	17321.4	78114.4	418.593	17264.9	14.6662
513000	513	3.49792	39351.6	-35847.4	13812	17333	78109.7	398.658	17566.9	26.3101
514000	514	3.53769	39799.1	-35602.6	14126	17207.5	77255.6	474.255	17321.2	-4.07928
515000	515	3.52069	39607.8	-35909	14008.1	17827.1	77398.6	406.032	17871	0.066766
516000	516	3.43771	38674.2	-36066.4	14286.6	16818.2	77666.2	342.96	17791.4	31.1234
517000	517	3.51938	39593.1	-35794.2	14589.8	17311.3	77589.6	430.167	17724.3	-0.732395
518000	518	3.48716	39230.5	-35941.4	14335.9	17111	77361.6	354.134	17797	-16.247
519000	519	3.45506	38869.5	-36091.9	14269.8	17424.5	77871.9	443.714	17421	-46.0103
520000	520	3.60443	40549.8	-35955.4	14012.8	17500.3	77324.4	398.064	17822.8	2.47578
521000	521	3.48712	39230.1	-36038.7	13619.3	17497.6	77833.8	518.108	17240.2	17.6209
522000	522	3.59502	40444	-36125.8	13967.8	17515.2	77877.4	456.025	17781.6	19.1932
523000	523	3.55263	39967.1	-36042.8	14156.7	17246.6	78208.6	429.35	17077.2	-17.6108
524000	524	3.45211	38836.2	-36065.9	14254.6	17501.5	78288.9	423.91	17149.2	-42.1947
525000	525	3.4876	39235.5	-35910.5	13693.2	17025.2	77943.7	418.58	17435.7	-26.1888
526000	526	3.54082	39834.2	-36089.7	14307.7	17564.9	77993.6	377.97	17378.1	7.92453
527000	527	3.5239	39643.8	-35796.9	14274.2	17388.1	77372.5	435.051	17504.9	2.08017
528000	528	3.54575	39889.7	-35895.3	13740.2	17517.4	77412.8	518.024	17467.2	26.2559
529000	529	3.53563	39775.8	-36024.7	14283.7	17260	77156.8	483.513	17355.5	-67.2507
530000	530	3.58431	40323.5	-35995.8	14311.6	17391.7	77902.6	394.052	17774.9	29.2124
531000	531	3.60082	40509.2	-35850	14135.3	16879.2	77393.2	372.506	17996.4	23.2896
532000	532	3.49291	39295.2	-36100.8	14158.6	17137.3	77155	436.206	17877.3	-16.3581
533000	533	3.46308	38959.7	-35954.2	13772.7	17623.5	77443.1	391.32	17692.7	4.49703
534000	534	3.55127	39951.8	-36000.6	14358.9	17492.2	77441.8	418.685	17649.1	10.1087
535000	535	3.52803	39690.4	-35549.6	14384.4	17078.1	76941.6	397.869	18072.1	7.46027
536000	536	3.496	39329.9	-35736.3	14077.1	17517	76843.6	395.802	17978.1	18.7872
537000	537	3.54503	39881.6	-35911.1	14037.2	17868.2	77437.8	427.331	17351.5	2.97057
538000	538	3.52068	39607.7	-36137.2	14397	17359.5	77296.7	383.244	17852.9	-8.71541
539000	539	3.53334	39750.1	-35844.3	14365.4	17671.7	77205.3	427.236	17664.9	0.463915
540000	540	3.4894	39255.8	-36081.7	14328.4	17225.8	77879.9	399.811	17590.5	-15.8368
541000	541	3.52533	39660	-36008.2	13890.3	17477.9	77164.1	337.533	17786.9	-14.1988
542000	542	3.4902	39264.7	-35861.6	14381.9	17613.3	77751.5	380.146	17447.6	-14.9269
543000	543	3.48457	39201.4	-36159.6	13639.1	17447.3	77776.6	382.207	17599.6	6.74509
544000	544	3.47748	39121.7	-35997.7	14394.2	17265.4	77900.5	435.559	17593.4	-6.39248
545000	545	3.4951	39319.9	-35852.5	14600.4	17277.5	77077.1	402.229	17860.9	4.66465
546000	546	3.48943	39256.1	-35974.3	14413.8	17411.3	77709.3	371.966	17616.8	-13.8405
547000	547	3.54653	39898.4	-35971.4	14329.8	17406.6	78235.2	472.369	17130	18.4069
548000	548	3.48189	39171.3	-36012.2	14050.3	17465.4	77464.4	356.038	17809	-0.432883
549000	549	3.56432	40098.6	-35891	14102.6	17874.2	77471.6	405.483	17492	-14.9139
550000	550	3.49765	39348.6	-35856.5	14628.3	17399.5	77228.2	451.308	17629.5	2.93478
551000	551	3.51325	39524.1	-35864.5	14035.8	18154.4	77485.4	459.805	17516.2	-7.3714
552000	552	3.53261	39741.8	-35959.3	14315.3	17537.5	77247.1	384.655	17711.9	14.0729
553000	553	3.5259	39666.4	-36093.4	14075.1	17334.3	77040.6	379.583	17546	-46.5609
554000	554	3.48911	39252.5	-35880.5	13551.5	16983.4	78085.8	397.545	17687.7	-0.0154532
555000	555	3.50432	39423.6	-35835.8	14141.1	17434.9	77564.9	369.307	17503.6	2.07871
556000	556	3.52624	39670.2	-36141.4	14433.6	17354	77764.4	405.193	17387.8	-38.6386
557000	557	3.54012	39826.4	-36092.8	14154.2	17521.2	77236	336.429	17638	-21.8976
558000	558	3.54847	39920.3	-36322.9	14362.3	17799.8	77092.6	491.322	18008.1	24.5386
559000	559	3.5232	39636	-35725.1	14034.6	17246.4	77054.3	417.52	18076.7	6.9967
560000	560	3.52986	39710.9	-35938.1	14124.3	18013.6	77239.3	373.933	17629.1	-8.08723
561000	561	3.57351	40202	-35706	14212.7	17398.8	77001.1	423.651	17958	31.9129
562000	562	3.55971	40046.7	-35966.7	14215.3	17398.4	77532.4	386.774	17635	3.52788
563000	563	3.53778	39800	-35612.4	14190.6	17352.7	77051.4	371.066	17924	19.1696
564000	564	3.52405	39645.6	-35794.1	13840.8	17596.4	77020.2	469.449	17798.7	10.305
565000	565	3.53558	39775.3	-35716.8	14198	17366.1	77309.8	503.164	17517	-19.6792
