step	time	T	Ekin	lj	bond_2	angle_4	dihedral_0	lj-14_0	lj-14_1
4.698e+06	4698	2.50798	22571.9	-30745.4	6982.77	6233.3	7149.05	-843.424	-2128.64
4.699e+06	4699	2.48347	22351.2	-30727.1	6834.06	6347.72	7209.42	-798.593	-2260.08
4.7e+06	4700	2.42769	21849.2	-30729.1	6786.81	6470.14	7135.36	-729.162	-2298.16
4.701e+06	4701	2.50694	22562.5	-30756.6	6596.01	6447.71	6931.88	-849.824	-2212.85
4.702e+06	4702	2.47426	22268.3	-30783.1	7016.16	6485.27	7059.6	-801.077	-2260.02
4.703e+06	4703	2.4816	22334.4	-30800.3	6707.31	6316.91	7215.77	-793.365	-2131.21
4.704e+06	4704	2.46414	22177.3	-30715	6883.36	6283.87	7185.17	-794.842	-2242.37
4.705e+06	4705	2.49369	22443.2	-30696.3	6732.88	6489.98	7005.16	-778.367	-2250.37
4.706e+06	4706	2.44555	22009.9	-30576.2	6847.38	6506.18	6969.18	-873.806	-2220.39
4.707e+06	4707	2.49271	22434.4	-30592.8	6758.79	6202.64	7095.21	-824.594	-2205.37
4.708e+06	4708	2.45681	22111.3	-30552.8	6688.3	6444.52	7061.99	-796.029	-2167.53
4.709e+06	4709	2.50046	22504.1	-30734.7	6678.08	6536.32	7153.71	-788.165	-2302.45
4.71e+06	4710	2.4456	22010.4	-30724.4	6893.74	6409.57	6942.92	-806.88	-2135.4
4.711e+06	4711	2.43367	21903	-30659.9	6877.2	6677.54	7008.69	-867.318	-2214.23
4.712e+06	4712	2.50596	22553.6	-30602.7	6707.94	6674.17	7352.89	-855.144	-2271.25
4.713e+06	4713	2.47558	22280.3	-30491.1	6838.11	6284.62	7159.74	-800.405	-2125.45
4.714e+06	4714	2.45142	22062.8	-30587.6	6880.77	6507.77	7073.42	-796.636	-2187.76
4.715e+06	4715	2.49402	22446.2	-30601.8	6873.4	6415.29	7023.33	-882.172	-2177.75
4.716e+06	4716	2.47959	22316.3	-30581.5	6833.4	6245.4	7187.57	-856.477	-2172.11
4.717e+06	4717	2.48653	22378.8	-30556.4	6819.64	6408.96	7155.25	-857.537	-2187.12
4.718e+06	4718	2.48857	22397.1	-30603.4	7002.18	6473.05	7065.69	-829.752	-2154.09
4.719e+06	4719	2.46463	22181.7	-30541	6788.06	6428.57	7399.3	-849.035	-2163.56
4.72e+06	4720	2.47526	22277.4	-30474.2	6823.01	6365.29	7264.91	-822.469	-2299.09
4.721e+06	4721	2.4567	22110.3	-30701.1	6955.18	6531	6954.6	-868.722	-2195.73
4.722e+06	4722	2.48902	22401.2	-30772.3	7097.08	6553.76	6953.14	-846.7	-2195.67
4.723e+06	4723	2.49455	22451	-30720.6	6896.85	6387.26	7035.36	-812.31	-2150.18
4.724e+06	4724	2.50404	22536.4	-30631.7	6719.17	6370.78	6942	-832.007	-2182.68
4.725e+06	4725	2.447	22023	-30599.8	7005.64	6425.44	7067.6	-863.646	-2168.75
4.726e+06	4726	2.49976	22497.8	-30633.4	6901.2	6280.38	6984.59	-801.346	-2183.17
4.727e+06	4727	2.41709	21753.8	-30684.7	6979.08	6620.42	7220.6	-831.231	-2229.75
4.728e+06	4728	2.48461	22361.5	-30757.3	6825.41	6378.27	7195.81	-858.249	-2173.56
4.729e+06	4729	2.47036	22233.2	-30723	7184.7	6333.54	7320.42	-890.807	-2308.37
4.73e+06	4730	2.46434	22179.1	-30721	6739.36	6472.09	6815.3	-894.651	-2241.92
4.731e+06	4731	2.48242	22341.8	-30732.6	7195.38	6489.16	6834.95	-861.785	-2197.09
4.732e+06	4732	2.45337	22080.3	-30568.7	6946.83	6542.79	6987.22	-852.464	-2193.4
4.733e+06	4733	2.46711	22204	-30679.7	6881.66	6458.1	7098.13	-841.888	-2185.43
4.734e+06	4734	2.50865	22577.8	-30730.1	6794.46	6464.03	7031.59	-845.321	-2212.85
4.735e+06	4735	2.45971	22137.4	-30755.2	6817.39	6431.31	7002.02	-865.785	-2136.51
4.736e+06	4736	2.50952	22585.7	-30583.5	6709.89	6204.26	6827.41	-804.34	-1999.52
4.737e+06	4737	2.52508	22725.8	-30746.9	6808.92	6384.77	6902.19	-853.488	-2152.98
4.738e+06	4738	2.48403	22356.2	-30516.6	6808.33	6420.46	7203.56	-796.4	-2153.89
4.739e+06	4739	2.48219	22339.7	-30515.3	6880.07	6469.69	7196.17	-770.495	-2130.85
4.74e+06	4740	2.45835	22125.2	-30737.7	6932.61	6456.21	7292.46	-855.325	-2181.72
4.741e+06	4741	2.48054	22324.9	-30593.1	6896.74	6471.17	7388.91	-806.554	-2302.3
4.742e+06	4742	2.47959	22316.3	-30601.5	6948.04	6527.01	7163.72	-821.242	-2186.63
4.743e+06	4743	2.42444	21820	-30664	6578.83	6306.64	6965.09	-739.029	-2161.23
4.744e+06	4744	2.49234	22431	-30727.3	7193.21	6293.78	7438.71	-738.73	-2284.9
4.745e+06	4745	2.44669	22020.2	-30661.9	6766.87	6311.48	7145.55	-787.389	-2229.78
4.746e+06	4746	2.46225	22160.2	-30625.8	6905.46	6169.5	7117.94	-781.193	-2158.38
4.747e+06	4747	2.42951	21865.6	-30602.5	6780.3	6528.25	7111.71	-807.761	-2130.3
4.748e+06	4748	2.51773	22659.5	-30546.9	6973.18	6461.52	7073.97	-751.626	-2290.16
4.749e+06	4749	2.48274	22344.7	-30598.9	6615.04	6314.86	6988.84	-829.669	-2125.43
4.75e+06	4750	2.44945	22045.1	-30642.2	6849.73	6679.16	7110.3	-805.517	-2254.43
4.751e+06	4751	2.48117	22330.5	-30596.6	6932.53	6408.16	6965.4	-792.564	-2157.6
4.752e+06	4752	2.46633	22197	-30637.2	6823.47	6116.76	7182.47	-790.643	-2168.38
4.753e+06	4753	2.48672	22380.5	-30475	6758.27	6433.38	7205.25	-839.904	-2294.53
4.754e+06	4754	2.48736	22386.2	-30619.6	6986.83	6257.92	7091.66	-840.753	-2273.75
4.755e+06	4755	2.46821	22213.9	-30653.9	6859.52	6439.06	7017.24	-824.566	-2250.35
4.756e+06	4756	2.44019	21961.8	-30666.5	6966.98	6518.41	7053.17	-791.854	-2222.16
4.757e+06	4757	2.51584	22642.5	-30649.8	6757.91	6396.29	7025.14	-827.328	-2171.41
4.758e+06	4758	2.4672	22204.8	-30707.8	6817.03	6425.12	7183.68	-833.219	-2142.09
4.759e+06	4759	2.49954	22495.8	-30645.9	6943.15	6547.83	7044.55	-862.936	-2188.75
4.76e+06	4760	2.47874	22308.6	-30490.1	6663.85	6368.86	7153.6	-817.136	-2223.79
4.761e+06	4761	2.49464	22451.8	-30600.7	6891.92	6425.64	7036.15	-869.216	-2090.31
4.762e+06	4762	2.50225	22520.2	-30683	6799.06	6475.94	7239.74	-819.227	-2200.37
4.763e+06	4763	2.49711	22474	-30696.8	7203.52	6420.88	7197.98	-835.654	-2087.66
4.764e+06	4764	2.49296	22436.6	-30642.1	6916.88	6270.42	7084.51	-855.489	-2182.74
4.765e+06	4765	2.52982	22768.4	-30607.8	6798.99	6543.45	7244.58	-824.477	-2195.55
4.766e+06	4766	2.51646	22648.2	-30724.5	6784.29	6528.29	7093.26	-792.204	-2124.19
4.767e+06	4767	2.47402	22266.2	-30694.6	6762.86	6288.26	7168.67	-864.104	-2095.83
4.768e+06	4768	2.46356	22172	-30520.7	6661.4	6524.07	7109.95	-862.033	-2171.15
4.769e+06	4769	2.47252	22252.7	-30685.6	7001.74	6358.33	7077.55	-804.123	-2179.28
4.77e+06	4770	2.49618	22465.6	-30496.4	6667.99	6266.32	6930.94	-809.611	-2077.66
4.771e+06	4771	2.48084	22327.6	-30627.4	7096.3	6559.51	6909.45	-877.205	-1950.6
4.772e+06	4772	2.51116	22600.5	-30724.2	6821.72	6222	7077.11	-861.493	-2051.83
4.773e+06	4773	2.43069	21876.2	-30748.8	6871.74	6394	6985.65	-846.142	-2121.31
4.774e+06	4774	2.49394	22445.5	-30737	7035.12	6428.88	7195.69	-845.791	-2123.46
4.775e+06	4775	2.44256	21983.1	-30664.8	6926.34	6340.29	7128.68	-917.681	-2086.35
4.776e+06	4776	2.49706	22473.6	-30749.7	6920.36	6420.51	7146.66	-806.47	-2197.08
4.777e+06	4777	2.472	22248	-30659	6748.03	6292.78	7070.15	-852.164	-2097.63
4.778e+06	4778	2.48182	22336.4	-30651	6628.54	6488.2	6973.63	-817.498	-2137.75
4.779e+06	4779	2.46441	22179.7	-30548	6940.16	6348.78	7314.96	-856.505	-2132.89
4.78e+06	4780	2.47159	22244.3	-30530.5	6605.64	6115.14	7177.16	-871.614	-2135.34
4.781e+06	4781	2.46899	22220.9	-30592.1	7025.2	6402.49	7035.92	-852.195	-2159.3
4.782e+06	4782	2.44714	22024.3	-30405.3	6856.65	6561.13	7050.03	-875.418	-2200.79
4.783e+06	4783	2.48505	22365.4	-30567.5	6696.86	6313.72	7013.29	-861.175	-2179.72
4.784e+06	4784	2.45957	22136.1	-30618.8	7006.97	6485.93	7144.66	-838.097	-2170.36
4.785e+06	4785	2.46354	22171.9	-30533.8	6873.5	6490.07	6954.16	-781.202	-2163.19
4.786e+06	4786	2.483	22347	-30671.1	6851.72	6291.93	6925.19	-815.102	-2196.36
4.787e+06	4787	2.49884	22489.6	-30418.3	6901.32	6266.46	7332.28	-781.058	-2208.27
4.788e+06	4788	2.49338	22440.4	-30727.9	6813.07	6562.12	7049.67	-841.44	-2209.99
4.789e+06	4789	2.49952	22495.7	-30730.1	6930.24	6347.11	7111.18	-771.244	-2131.84
4.79e+06	4790	2.44968	22047.2	-30626.9	6933.98	6373.08	7206.79	-778.851	-2144.21
4.791e+06	4791	2.45333	22080	-30746.2	6782.45	6102.89	6876.23	-799.893	-2189.37
4.792e+06	4792	2.48997	22409.7	-30663.2	6885.82	6360.52	6989.36	-873.074	-2197.55
4.793e+06	4793	2.43218	21889.7	-30847.5	6764.31	6595.72	7062.91	-785.538	-2293.22
4.794e+06	4794	2.48415	22357.4	-30689.4	6724.21	6226.46	7327.99	-871.772	-2308.37
4.795e+06	4795	2.43986	21958.7	-30723.7	6996.49	6670.96	6987.38	-757.331	-2129.36
4.796e+06	4796	2.50002	22500.2	-30766.9	6991.32	6270.51	6881.05	-776.892	-2145.65
4.797e+06	4797	2.467	22203	-30659.3	6747.8	6150.02	6926.57	-799.495	-2124.73
4.798e+06	4798	2.44357	21992.1	-30703.9	6713.52	6523.76	6928.17	-872.312	-2161.36
4.799e+06	4799	2.47038	22233.5	-30677.1	7251.89	6431.43	7198.25	-785.267	-2282.19
4.8e+06	4800	2.47926	22313.3	-30680	6765.82	6596.85	7093.28	-863.444	-2343.29
4.801e+06	4801	2.47638	22287.4	-30592.7	7071.17	6465.77	6997.19	-827.947	-2282.78
4.802e+06	4802	2.4704	22233.6	-30718.2	6736.47	6383.31	7117.37	-859.622	-2288.46
4.803e+06	4803	2.48807	22392.6	-30648.7	6771.99	6288.27	6861.79	-842.953	-2199.31
4.804e+06	4804	2.49907	22491.6	-30569	6724.75	6420.62	6881.95	-874.618	-2118.44
4.805e+06	4805	2.52633	22737	-30622.3	6676.3	6344.89	7041.82	-792.854	-2146.87
4.806e+06	4806	2.47129	22241.6	-30594.7	6755.36	6504.42	7207.51	-839.942	-2191.17
4.807e+06	4807	2.40845	21676	-30759.3	6943.69	6532.32	7168.65	-830.576	-2166.44
4.808e+06	4808	2.44995	22049.5	-30657.7	6867.15	6420.84	7414.29	-877.276	-2168.91
4.809e+06	4809	2.45299	22076.9	-30589.4	6859.3	6437.02	7079.01	-819.519	-2208.88
4.81e+06	4810	2.45866	22128	-30651.5	7002.09	6176.15	7005.12	-778.703	-2141.77
4.811e+06	4811	2.46538	22188.4	-30716.3	7054.47	6372.21	7221.61	-808.54	-2226.61
4.812e+06	4812	2.49523	22457	-30668.3	6952.2	6149.28	7349.66	-804.242	-2197.24
4.813e+06	4813	2.46216	22159.5	-30771.4	6761.97	6404.15	7072.62	-801.214	-2220.87
4.814e+06	4814	2.45155	22063.9	-30633.8	6894.72	6430.42	7343.83	-807.527	-2162.09
4.815e+06	4815	2.4689	22220.1	-30692.1	6709.78	6618.39	7157.09	-814.477	-2211.92
4.816e+06	4816	2.51201	22608.1	-30590.2	6810.87	6523.22	7190.17	-791.803	-2127.31
4.817e+06	4817	2.48312	22348.1	-30591.4	6802.64	6233.62	7042.95	-827.748	-2193.33
4.818e+06	4818	2.47948	22315.3	-30571.2	7052.11	6232.47	7241.43	-811.521	-2222.07
4.819e+06	4819	2.49482	22453.4	-30559.1	6676.5	6488.5	6885.72	-809.81	-2197.05
4.82e+06	4820	2.46273	22164.5	-30493.3	6729.81	6293.63	6933.58	-741.484	-2197.7
4.821e+06	4821	2.4214	21792.6	-30676	6813.52	6265.86	7088.8	-717.922	-2222.08
4.822e+06	4822	2.49342	22440.8	-30751.2	6858.33	6310.2	7004.02	-781.741	-2148.49
4.823e+06	4823	2.46186	22156.8	-30730.3	6815.19	6249.87	6921.38	-725.994	-2111.9
4.824e+06	4824	2.484	22356	-30550.7	6795.04	6356.61	6970.37	-744.937	-2228.67
4.825e+06	4825	2.49623	22466.1	-30618.1	7093.97	6203.99	6962.29	-843.063	-2199.46
4.826e+06	4826	2.4836	22352.4	-30659	6911.81	6186.31	7072.04	-765.988	-2188.33
4.827e+06	4827	2.45737	22116.3	-30666.9	6825.14	6371.63	7168.4	-780.256	-2243.08
4.828e+06	4828	2.50638	22557.4	-30638.9	6608.98	6261.81	7229.38	-789.026	-2324.81
4.829e+06	4829	2.46935	22224.1	-30608.6	6716.18	6220.34	7112.31	-764.359	-2156.34
4.83e+06	4830	2.50164	22514.8	-30707.1	7017.74	6357.28	7188.89	-819.833	-2279.41
4.831e+06	4831	2.49227	22430.4	-30696.8	6831.47	6481.17	7001.4	-808.791	-2261.76
4.832e+06	4832	2.4899	22409.1	-30688.4	6752.95	6223.57	6952.21	-773.97	-2232.18
4.833e+06	4833	2.45113	22060.1	-30597.4	7035.93	6361.22	6945.13	-763.616	-2227.84
4.834e+06	4834	2.44699	22022.9	-30586.9	6917.81	6375.8	7116.42	-737.304	-2254.11
4.835e+06	4835	2.43529	21917.6	-30638.3	7017.85	6389.78	6950.7	-807.656	-2146.35
4.836e+06	4836	2.45845	22126	-30690.9	6984.71	6215.99	6916.07	-815.24	-2189.69
4.837e+06	4837	2.45278	22075	-30779.9	6803.43	6370.29	6976.69	-844.271	-2248.71
4.838e+06	4838	2.49009	22410.8	-30627.1	7081.41	6356.02	7026.7	-851.845	-2270.04
4.839e+06	4839	2.43736	21936.2	-30749.7	6576.55	6501.6	6917.25	-781.973	-2295.01
4.84e+06	4840	2.5042	22537.8	-30694.6	6921.27	6322.7	7033.51	-770.334	-2169.66
4.841e+06	4841	2.46654	22198.8	-30821.6	6744.92	6451.32	7134.94	-826.89	-2257.7
4.842e+06	4842	2.44328	21989.5	-30760.8	6652.14	6271.08	7049.87	-748.001	-2190.94
4.843e+06	4843	2.43395	21905.6	-30685.5	6716.28	6531.64	6870.8	-821.386	-2253.95
4.844e+06	4844	2.44317	21988.5	-30703.8	6924.59	6322.1	6963.39	-823.502	-2177.78
4.845e+06	4845	2.5096	22586.4	-30698.9	6673.36	6455.62	7189.27	-798.38	-2269.45
4.846e+06	4846	2.48082	22327.4	-30631	6942.54	6409.5	7012.92	-813.504	-2191.04
4.847e+06	4847	2.45303	22077.3	-30640.3	6902.43	6392.1	6993.09	-814.257	-2155.56
4.848e+06	4848	2.47581	22282.2	-30784.3	6869.37	6463.91	6711.69	-776.889	-2132.08
4.849e+06	4849	2.47535	22278.1	-30693.5	6736.03	6408.85	7178.18	-853.078	-2131.21
4.85e+06	4850	2.49715	22474.3	-30679.8	6851.62	6322.1	7158.38	-868.809	-2094.67
4.851e+06	4851	2.47429	22268.6	-30594.9	7064.23	6568.14	7117.16	-775.152	-2161.31
4.852e+06	4852	2.5205	22684.5	-30535.2	6752.76	6241.63	7054.84	-817.536	-2205.34
4.853e+06	4853	2.48516	22366.4	-30811.9	6727.75	6349.96	6837.27	-831.504	-2123.02
4.854e+06	4854	2.50202	22518.2	-30709.5	6763.96	6400.01	7149.83	-903.675	-2142.31
4.855e+06	4855	2.44491	22004.2	-30653.8	6874.95	6392.09	7154.33	-817.447	-2109.51
4.856e+06	4856	2.48204	22338.4	-30633.4	6825.3	6327.1	6780.23	-812.179	-2094.07
4.857e+06	4857	2.49522	22457	-30632.2	6781.52	6396.13	7081.18	-805.061	-2147.51
4.858e+06	4858	2.49003	22410.3	-30715.4	6767.61	6272.84	7064.97	-861.038	-2099.22
4.859e+06	4859	2.46026	22142.4	-30680.4	6995.75	6359.61	6944.13	-814.331	-2182.65
4.86e+06	4860	2.51877	22669	-30623.3	6896.41	6300.77	6963.91	-727.739	-2181.9
4.861e+06	4861	2.51089	22598	-30533	6642.19	6269.16	7033.19	-797.258	-2225.96
4.862e+06	4862	2.52864	22757.8	-30743.3	6489.17	6362.75	7089.34	-814.914	-2179.03
4.863e+06	4863	2.47256	22253	-30718.7	6827.15	6449.79	7130.28	-825.26	-2182.86
4.864e+06	4864	2.42824	21854.2	-30670.4	6966.99	6331.86	7198	-865.447	-2171.02
4.865e+06	4865	2.47652	22288.7	-30713.7	6761.03	6480.31	6717.03	-795.904	-2215.03
4.866e+06	4866	2.477	22293	-30639.2	6897.22	6271.29	7143.91	-802.577	-2208.63
4.867e+06	4867	2.43922	21953	-30659.8	6837.9	6381.76	6821.87	-783.019	-2282.12
4.868e+06	4868	2.4953	22457.7	-30659	6631.23	6302.5	7066.25	-861.108	-2210.4
4.869e+06	4869	2.47462	22271.6	-30797.3	6885.31	6425.87	7171.63	-781.621	-2210.51
4.87e+06	4870	2.48883	22399.5	-30811.3	7000.1	6418.35	7083.27	-840.543	-2285.08
4.871e+06	4871	2.49921	22492.9	-30654	6585.23	6309.89	7312.46	-842.761	-2142.69
4.872e+06	4872	2.50267	22524	-30703.4	7082.31	6345.83	7453.38	-813.25	-2240.93
4.873e+06	4873	2.52329	22709.6	-30591	7039.74	6286	7321.94	-831.703	-2239.7
4.874e+06	4874	2.49926	22493.3	-30701.6	6729.46	6339.04	7029.03	-807.803	-2229.2
4.875e+06	4875	2.45698	22112.8	-30499.7	6863.51	6253.49	6742.32	-843.907	-2200.23
4.876e+06	4876	2.48376	22353.8	-30702.6	6977.22	6311.99	6917.5	-882.973	-2263.9
4.877e+06	4877	2.50119	22510.7	-30654.9	6707.5	6464.23	7173.15	-829.106	-2130.74
4.878e+06	4878	2.47489	22274	-30911.3	6733.86	6386.02	6823.28	-842.812	-2220.46
4.879e+06	4879	2.46308	22167.7	-30783.2	7086.78	6455.53	7133.88	-837.752	-2187.93
4.88e+06	4880	2.48191	22337.2	-30673.9	6889.29	6464.78	6912.14	-883.89	-2152.29
4.881e+06	4881	2.43243	21891.9	-30707.1	6925.83	6337.09	7030.54	-866.492	-2162.49
4.882e+06	4882	2.47669	22290.2	-30831.2	6913.54	6224.75	6931.69	-818.054	-2276.06
4.883e+06	4883	2.52171	22695.4	-30460.7	6863.95	6344.07	7146.39	-844.079	-2187.06
4.884e+06	4884	2.44065	21965.9	-30547.2	6863.58	6484.82	7144.61	-861.192	-2201.41
4.885e+06	4885	2.44471	22002.4	-30620.5	6691.78	6579.55	7105.53	-849.986	-2142.52
4.886e+06	4886	2.48085	22327.6	-30697.3	6665.35	6473.83	7432.72	-861.959	-2136.73
4.887e+06	4887	2.50891	22580.2	-30614	6803.78	6211.11	6989.3	-813.849	-2170.6
4.888e+06	4888	2.49244	22431.9	-30549.9	6761.5	6360.15	6919.5	-850.534	-2164.03
4.889e+06	4889	2.52965	22766.8	-30613.8	6705.38	6199.02	7068.86	-853.602	-2157.51
4.89e+06	4890	2.47657	22289.1	-30749.9	7032.08	6316.74	6851.58	-815.56	-2094.34
4.891e+06	4891	2.50895	22580.6	-30678.5	6973.57	6429.42	7280.22	-842.764	-2179.2
4.892e+06	4892	2.44653	22018.8	-30481.9	6852.51	6536.81	7281.92	-806.339	-2124.1
4.893e+06	4893	2.53084	22777.5	-30750	6787.17	6262.57	7149.94	-790.864	-2110.87
4.894e+06	4894	2.49216	22429.5	-30850	6888.99	6326.06	7219.35	-855.373	-2185.73
4.895e+06	4895	2.46796	22211.6	-30714.5	6943.55	6269.41	7073.31	-851.552	-2125.26
4.896e+06	4896	2.46206	22158.6	-30660	6988.16	6491.62	7317.93	-806.748	-2177.05
4.897e+06	4897	2.51432	22628.8	-30606.6	6917.97	6465.59	7381.31	-825.511	-2196.95
4.898e+06	4898	2.46456	22181	-30841.8	6971.78	6668.65	7387.83	-830.447	-2236.98
4.899e+06	4899	2.4911	22419.9	-30655.6	6747.73	6564.67	7033.24	-817.58	-2208.97
4.9e+06	4900	2.52639	22737.5	-30648.5	6819.38	6426	6939.61	-782.092	-2172.75
4.901e+06	4901	2.46935	22224.2	-30580	6899.87	6330.37	7170.86	-782.771	-2044.35
4.902e+06	4902	2.50071	22506.4	-30530.3	6617.47	6503.72	7189.96	-873.198	-2161.75
4.903e+06	4903	2.49315	22438.4	-30690.6	6878.34	6393.51	7118.65	-805.629	-2142.55
4.904e+06	4904	2.49971	22497.4	-30727.5	6781.25	6303.77	7154.93	-835.83	-2114.17
4.905e+06	4905	2.50157	22514.2	-30667.6	6788.19	6379.81	6949.05	-822.588	-2059.59
4.906e+06	4906	2.46001	22140	-30669.1	6668.33	6472.95	7086.41	-852.778	-2192.66
4.907e+06	4907	2.51066	22596	-30712.9	6647.91	6473.05	6961.34	-829.952	-2094.77
4.908e+06	4908	2.51558	22640.3	-30628.2	6975.18	6528.16	7004.81	-860.99	-2192.02
4.909e+06	4909	2.53938	22854.4	-30616.4	6798.3	6347.01	7071.89	-829.064	-2201.75
4.91e+06	4910	2.43591	21923.1	-30640.7	6806.74	6602.93	7125.57	-861.306	-2158.47
4.911e+06	4911	2.43603	21924.3	-30666.6	6826.62	6428	7060.48	-829.81	-2233.84
4.912e+06	4912	2.48336	22350.2	-30694.3	6921.1	6297.18	7338.68	-881.334	-2131.67
4.913e+06	4913	2.50241	22521.7	-30668.4	6958.46	6178.84	6986.95	-846.194	-2141.97
4.914e+06	4914	2.46796	22211.6	-30688	6751.65	6444.84	6957.38	-890.427	-2255.76
4.915e+06	4915	2.48362	22352.6	-30648.7	6918.6	6383.19	7113.01	-859.059	-2260.46
4.916e+06	4916	2.49074	22416.7	-30732.8	6940.55	6220.17	7135.35	-797.778	-2137.27
4.917e+06	4917	2.4813	22331.7	-30621.8	6928.5	6350.26	6996.05	-854.293	-2148.65
4.918e+06	4918	2.49156	22424	-30843.4	6841.05	6408.97	7146.18	-846.648	-2164.77
4.919e+06	4919	2.46799	22211.9	-30684.1	7026.87	6474.21	6918.95	-823.034	-2140.92
4.92e+06	4920	2.53193	22787.4	-30561.9	6787.57	6462.7	7067.98	-836.583	-2184.97
4.921e+06	4921	2.51886	22669.7	-30543.9	6762.38	6151.16	7027.41	-849.861	-2145.06
4.922e+06	4922	2.52286	22705.7	-30627.2	6842.99	6511.61	6944.48	-849.102	-2219.45
4.923e+06	4923	2.48723	22385	-30502.1	7117.35	6470.81	7281.04	-840.284	-2257.79
4.924e+06	4924	2.49099	22418.9	-30646	6746.1	6350.87	7082.84	-817.896	-2198.93
4.925e+06	4925	2.49764	22478.7	-30633.3	6626.33	6215.59	7332.42	-867.761	-2217.4
4.926e+06	4926	2.42504	21825.4	-30678.7	6775.51	6416.39	7075.48	-846.115	-2242.19
4.927e+06	4927	2.46035	22143.1	-30532.2	6912.82	6620.77	7065.55	-796.327	-2250.92
4.928e+06	4928	2.54248	22882.3	-30767.5	6914.63	6329.15	7247.8	-834.454	-2311.65
4.929e+06	4929	2.53712	22834	-30605.8	6932.29	6202.65	7144.46	-857.792	-2132.77
4.93e+06	4930	2.49099	22418.9	-30844.8	6850.29	6462.51	7012.71	-824.105	-2144.45
4.931e+06	4931	2.49932	22493.9	-30795.9	6912.79	6368.49	7016.24	-873.655	-2215.66
4.932e+06	4932	2.5386	22847.4	-30602.8	6907.68	6210.79	7039.97	-848.163	-2104.74
4.933e+06	4933	2.46314	22168.2	-30667.5	6872.81	6328.45	6945.38	-795.545	-2192.21
4.934e+06	4934	2.54089	22868	-30722.9	6683.86	6417.2	7043	-821.434	-2273.29
4.935e+06	4935	2.47631	22286.8	-30705.5	6726.89	6171.11	7115.27	-842.141	-2212.59
4.936e+06	4936	2.42467	21822.1	-30677.7	6888.64	6366.02	6996.47	-788.13	-2172.79
4.937e+06	4937	2.4751	22275.9	-30665.4	6728.08	6194.2	7220.68	-807.121	-2145.09
4.938e+06	4938	2.50042	22503.8	-30430	6946.31	6450.79	7130.14	-859.25	-2234.07
4.939e+06	4939	2.44579	22012.1	-30602.5	7175.05	6371.75	6905.28	-781.232	-2177.46
4.94e+06	4940	2.45959	22136.3	-30572.1	6779.91	6546.09	6782.79	-834.808	-2195.48
4.941e+06	4941	2.45199	22067.9	-30578.4	6780.57	6370.67	7076.52	-819.977	-2151.51
4.942e+06	4942	2.4396	21956.4	-30598.1	6892.42	6391.44	7242.22	-798.513	-2150.11
4.943e+06	4943	2.46286	22165.8	-30626.8	6745.7	6424.35	6921.56	-846.356	-2184.62
4.944e+06	4944	2.50256	22523	-30523	6706.62	6499	7241.15	-862.908	-2196.82
4.945e+06	4945	2.48836	22395.2	-30682.6	6942.5	6401.95	7234.97	-812.954	-2236.16
4.946e+06	4946	2.50912	22582.1	-30489.6	6882.6	6307.92	7163.63	-833.55	-2129.3
4.947e+06	4947	2.47396	22265.6	-30534.2	6731.79	6394.85	7032.74	-821.024	-2174.29
4.948e+06	4948	2.43646	21928.1	-30722.3	6877.27	6451.93	7185.35	-835.666	-2207.78
4.949e+06	4949	2.48213	22339.2	-30675.4	7141.72	6394.34	7107.95	-798.885	-2090.39
4.95e+06	4950	2.48188	22336.9	-30651.1	7015.17	6567.39	7013.23	-771.281	-2117.19
4.951e+06	4951	2.49836	22485.2	-30747	6912.19	6380.98	6991.88	-800.35	-2089.78
4.952e+06	4952	2.51765	22658.8	-30697	6913.03	6398.2	7232.04	-867.078	-2135.34
4.953e+06	4953	2.51595	22643.6	-30682.6	6840.96	6417.47	7231.22	-803.261	-2217.68
4.954e+06	4954	2.47448	22270.4	-30817.3	6861.94	6357.48	7324.87	-835.705	-2243.4
4.955e+06	4955	2.45043	22053.8	-30876.3	6791.85	6149.53	7019.16	-808.881	-2231.03
4.956e+06	4956	2.47619	22285.7	-30756.2	6637.28	6437.12	7133.76	-828.484	-2228.87
4.957e+06	4957	2.44681	22021.3	-30630	6951.02	6287.58	7012.93	-798.008	-2168.24
4.958e+06	4958	2.45568	22101.1	-30661.3	6815.56	6391.49	7201.94	-830.497	-2221.53
4.959e+06	4959	2.45235	22071.1	-30699.3	7024.6	6475.75	6891.16	-824.378	-2167.58
4.96e+06	4960	2.48857	22397.2	-30637.8	6678.19	6400.99	7075.43	-867.946	-2246.07
4.961e+06	4961	2.46221	22159.9	-30720.5	6859.88	6354.46	7306.46	-792.823	-2129.19
4.962e+06	4962	2.51659	22649.3	-30739.1	6950.21	6429.03	7211.49	-832.833	-2160.84
4.963e+06	4963	2.44312	21988.1	-30693.2	6802.45	6353.03	7083.41	-847.31	-2183
4.964e+06	4964	2.47258	22253.2	-30749.1	6970.91	6330.25	7033.3	-853.486	-2141.65
4.965e+06	4965	2.45865	22127.9	-30761.1	6756.5	6334.86	6869.03	-844.4	-2251.56
4.966e+06	4966	2.46573	22191.5	-30705.9	6742.38	6318.71	7304.53	-855.119	-2202.87
4.967e+06	4967	2.48497	22364.8	-30715.3	7015.57	6402.87	6899.76	-848.107	-2253.24
4.968e+06	4968	2.47967	22317	-30570.6	6952.86	6514.79	6995.89	-848.615	-2244.13
